#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               734           0.94968          0.885501        0.00935524
               735           0.99604          0.885651        0.00934372
               736           0.98904          0.885791        0.00933208
               737           0.94364           0.88587        0.00931975
               738           0.99772          0.886022        0.00930835
               739           0.99528          0.886169        0.00929693
               740            0.9808          0.886297        0.00928525
               741           0.96804          0.886408        0.00927337
               742           0.99284          0.886551        0.00926198
               743           0.99492          0.886697        0.00925066
               744           0.99176          0.886838        0.00923931
               745           0.98804          0.886974        0.00922791
               746           0.99864          0.887124        0.00921675
               747           0.99732          0.887271        0.00920559
               748           0.98664          0.887404        0.00919424
               749           0.99704           0.88755        0.00918313
               750           0.98844          0.887685        0.00917187
               751           0.88812          0.887685        0.00915966
               752           0.88972          0.887688        0.00914748
               753           0.99144          0.887826        0.00913637
               754            0.9268          0.887878         0.0091244
               755           0.52524          0.887397        0.00912495
               756            0.8304          0.887322        0.00911319
               757             0.972          0.887434        0.00910184
               758           0.99212          0.887572        0.00909088
               759           0.97188          0.887683        0.00907958
               760           0.99652          0.887826        0.00906876
               761            0.9788          0.887946        0.00905763
               762           0.99192          0.888082        0.00904677
               763           0.95328          0.888168        0.00903532
               764           0.98332          0.888292        0.00902435
               765           0.48608          0.887766        0.00902786
               766           0.77624          0.887621        0.00901725
               767           0.99028          0.887755        0.00900648
               768            0.9864          0.887883        0.00899567
               769           0.99848          0.888027        0.00898512
               770           0.98376          0.888151        0.00897431
               771           0.99848          0.888294        0.00896382
               772           0.87644          0.888279        0.00895222
               773           0.99952          0.888423        0.00894179
               774            0.9562           0.88851        0.00893067
               775           0.98392          0.888634        0.00891999
               776           0.98292          0.888755        0.00890933
               777           0.98976          0.888885        0.00889881
               778           0.99856          0.889026        0.00888849
               779           0.97948          0.889142        0.00887784
               780           0.98968          0.889271        0.00886739
               781           0.98952          0.889399        0.00885696
               782           0.96584          0.889497        0.00884618
               783           0.91036          0.889524        0.00883492
               784           0.88732          0.889521        0.00882365
               785           0.95868          0.889609        0.00881285
               786           0.96208          0.889701        0.00880212
               787           0.97588          0.889811        0.00879162
               788           0.98912          0.889937        0.00878136
               789           0.92128          0.889977        0.00877032
               790           0.99468          0.890109        0.00876022
               791           0.93428          0.890165        0.00874933
               792           0.98736          0.890288        0.00873914
               793            0.8908          0.890288        0.00872812
               794           0.99136          0.890416        0.00871806
               795           0.99904          0.890552        0.00870816
               796            0.9996          0.890689         0.0086983
               797           0.94752          0.890761        0.00868768
               798           0.99784          0.890895        0.00867783
               799           0.99928           0.89103        0.00866803
               800            0.9512          0.891106        0.00865752
               801           0.94452          0.891172        0.00864696
               802            0.5808          0.890785        0.00864484
               803            0.9962          0.890917        0.00863507
               804           0.81568          0.890823        0.00862484
               805           0.98356          0.890938        0.00861489
               806           0.83144          0.890864        0.00860452
               807           0.97596           0.89097         0.0085945
               808           0.98344          0.891084        0.00858463
               809           0.99136          0.891208        0.00857491
               810             0.617           0.89087        0.00857101
               811           0.97672          0.890975        0.00856109
               812           0.89792          0.890984        0.00855055
               813            0.9902          0.891106        0.00854091
               814            0.9668          0.891199        0.00853092
               815           0.99796           0.89133        0.00852146
               816           0.99968          0.891463        0.00851205
               817           0.98804          0.891581        0.00850245
               818           0.72228          0.891374        0.00849458
               819           0.78856          0.891249        0.00848513
               820           0.81148          0.891151        0.00847534
               821           0.88024          0.891138        0.00846503
               822           0.98832          0.891256        0.00845556
               823           0.99132          0.891378        0.00844616
               824           0.99732          0.891506        0.00843688
               825           0.99476          0.891632        0.00842759
               826           0.99396          0.891755        0.00841829
               827           0.85808          0.891715        0.00840821
               828           0.90228          0.891727        0.00839807
               829           0.99092          0.891847        0.00838879
               830           0.97804          0.891951        0.00837933
               831           0.98448          0.892062        0.00836998
               832           0.80968          0.891963        0.00836051
               833           0.99228          0.892084        0.00835134
               834           0.99664          0.892209        0.00834227
               835           0.99828          0.892336        0.00833324
               836           0.99872          0.892463        0.00832425
               837           0.97856          0.892566        0.00831494
               838           0.98644          0.892678        0.00830577
               839           0.99872          0.892805        0.00829683
               840            0.9918          0.892922        0.00828779
               841           0.97744          0.893023        0.00827854
               842           0.98396          0.893131        0.00826942
               843           0.98196          0.893236        0.00826028
               844           0.91604          0.893263        0.00825054
               845           0.99084          0.893379        0.00824158
               846           0.82484          0.893298        0.00823224
               847          -0.09448          0.892132        0.00830471
               848           -0.2596          0.890773        0.00840524
               849           0.62272          0.890458        0.00840127
               850           0.98224          0.890566        0.00839208
               851           0.98108          0.890672        0.00838289
               852           0.82076           0.89059        0.00837346
               853           0.99696          0.890715        0.00836457
               854           0.98328          0.890823        0.00835548
               855           0.73912          0.890646        0.00834759
               856           0.95808          0.890724        0.00833821
               857           0.99872           0.89085        0.00832943
               858           0.83932           0.89079        0.00831994
               859           0.94876          0.890858        0.00831053
               860             0.956          0.890934        0.00830121
               861           0.97744          0.891034        0.00829217
               862           0.99724          0.891157        0.00828347
               863           0.92936          0.891202        0.00827399
               864           0.98724          0.891313        0.00826516
               865           0.99204          0.891429        0.00825642
               866           0.94748          0.891494        0.00824714
               867             0.908          0.891513        0.00823765
               868           0.93792          0.891566        0.00822834
               869           0.94644           0.89163        0.00821911
               870           0.95704          0.891705        0.00821001
               871           0.93444          0.891754        0.00820073
               872           0.92264          0.891789         0.0081914
               873            0.8534          0.891745        0.00818214
               874           0.99172           0.89186        0.00817357
               875           0.39756          0.891295        0.00818373
               876           0.90608          0.891312        0.00817441
               877            0.9498          0.891378        0.00816536
               878             0.952          0.891447        0.00815635
               879           0.92096          0.891481        0.00814714
               880           0.98932          0.891592        0.00813864
               881           0.85192          0.891547        0.00812953
               882           0.86056          0.891512        0.00812038
               883           0.91572          0.891539        0.00811123
               884           0.99448          0.891656        0.00810289
               885            0.7304          0.891474        0.00809579
               886           0.54052          0.891077        0.00809633
               887           0.57972          0.890726        0.00809481
               888           0.99504          0.890844        0.00808655
               889           0.99576          0.890962        0.00807831
               890           0.96964           0.89105        0.00806972
               891           0.98732          0.891158        0.00806139
               892           0.99684          0.891277        0.00805322
               893            0.9844          0.891381        0.00804488
               894           0.98556          0.891486        0.00803657
               895           0.99892          0.891607        0.00802849
               896           0.98132          0.891707        0.00802015
               897           0.97232          0.891797        0.00801171
               898           0.99344           0.89191        0.00800359
               899           0.21264          0.891154        0.00803027
               900            0.9834          0.891257        0.00802201
               901           0.99584          0.891373        0.00801394
               902            0.8996          0.891382        0.00800506
               903           0.98604          0.891487        0.00799688
               904           0.99812          0.891605        0.00798891
               905           0.97752            0.8917        0.00798064
               906           0.70184           0.89149        0.00797459
               907           0.99852          0.891608        0.00796667
               908           0.75216          0.891454        0.00795937
               909            0.8538          0.891413        0.00795072
               910           0.99284          0.891524        0.00794277
               911            0.9948          0.891638        0.00793486
               912           0.88552          0.891631        0.00792616
               913            0.9736          0.891721        0.00791799
               914           0.94788          0.891782        0.00790956
               915           0.95932          0.891856        0.00790126
               916           0.90036          0.891865        0.00789264
               917           0.99232          0.891975         0.0078848
               918           0.99136          0.892083        0.00787695
               919             0.974          0.892172        0.00786888
               920           0.99268          0.892282        0.00786109
               921           0.55804          0.891919        0.00786093
               922           0.89564          0.891923         0.0078524
               923             0.846          0.891873        0.00784405
               924           0.88324          0.891864        0.00783557
               925           0.99064           0.89197        0.00782782
               926           0.96076          0.892045        0.00781972
               927           0.95908          0.892117        0.00781162
               928             0.981          0.892213        0.00780379
               929           0.99712          0.892326        0.00779621
               930           0.99752          0.892439        0.00778865
               931           0.99212          0.892546        0.00778102
               932           0.99512          0.892656        0.00777345
               933           0.99796          0.892769        0.00776593
               934           0.98544          0.892868        0.00775825
               935           0.99744           0.89298        0.00775076
               936           0.95432          0.893045        0.00774276
               937           0.99784          0.893157         0.0077353
               938           0.76956          0.893026        0.00772818
               939           0.80196          0.892929        0.00772056
               940            0.7606          0.892788        0.00771363
               941           0.97908          0.892879        0.00770597
               942            0.9458          0.892936          0.007698
               943           0.98968          0.893038        0.00769052
               944           0.99236          0.893143        0.00768309
               945             0.998          0.893254        0.00767576
               946           0.92996          0.893293        0.00766775
               947           0.97304          0.893377        0.00766011
               948             0.997          0.893487        0.00765281
               949           0.99748          0.893596        0.00764553
               950           0.97308           0.89368        0.00763794
               951           0.99168          0.893783         0.0076306
               952            0.9826          0.893876        0.00762316
               953           0.99872          0.893986        0.00761595
               954           0.94984          0.894045         0.0076082
               955           0.99392          0.894149        0.00760095
               956            0.7892           0.89404        0.00759379
               957           0.49584          0.893624        0.00759725
               958           0.97832          0.893712        0.00758983
               959           0.84436          0.893661        0.00758209
               960           0.96952           0.89374         0.0075746
               961           0.95576          0.893804          0.007567
               962           0.86508          0.893774        0.00755919
               963           0.29196          0.893149        0.00757713
               964           0.86316          0.893118        0.00756933
               965            0.9982          0.893227        0.00756227
               966           0.99244           0.89333        0.00755514
               967           0.96908          0.893408        0.00754773
               968           0.84708           0.89336        0.00754009
               969           0.95524          0.893424        0.00753258
               970           0.97528          0.893508        0.00752529
               971           0.76344          0.893375        0.00751873
               972           0.99544           0.89348        0.00751173
               973            0.9842          0.893573        0.00750458
               974           0.95048          0.893631        0.00749711
               975           0.97936          0.893719        0.00748993
               976           0.91304          0.893739        0.00748228
               977          -0.84268          0.891962        0.00768281
               978           0.25752          0.891313        0.00770229
               979             0.989          0.891413        0.00769507
               980            0.9694          0.891492        0.00768763
               981            0.9568          0.891559        0.00768008
               982             0.995          0.891664        0.00767299
               983           0.98996          0.891764        0.00766583
               984           0.98664          0.891861        0.00765865
               985            0.9902           0.89196        0.00765152
               986            0.9982          0.892068        0.00764452
               987           0.99156          0.892169        0.00763744
               988           0.95032          0.892228        0.00762994
               989           0.99416          0.892331        0.00762292
               990             0.982          0.892421        0.00761576
               991           0.99476          0.892525        0.00760877
               992           0.54072           0.89217        0.00760936
               993           0.99164           0.89227        0.00760236
               994           0.88044          0.892258        0.00759472
               995           0.98636          0.892353        0.00758768
               996            0.9794           0.89244        0.00758056
               997            0.9612          0.892509        0.00757327
               998           0.90104          0.892518        0.00756569
               999           0.97296          0.892598        0.00755854
              1000           0.98192          0.892688        0.00755151
