# DISTANCE:     SINGLE_BLOCK_AVE_GOFR:       PROGRESSIVE_AVE_GOFR:        ERROR:
           1.30813              49.2           49.7973          0.244217
           1.33378            47.686           48.0433          0.269223
           1.35943            45.116           45.5373           0.39657
           1.38508            44.812           44.8527          0.259333
           1.41073            44.516           44.1953          0.282482
           1.43638            43.418            43.544          0.190454
           1.46203            43.178                43          0.180717
           1.48768            44.372           43.5353          0.341662
           1.51333            44.958           44.2353          0.304284
           1.53898            45.324            44.886          0.403367
           1.56463            48.034            46.528          0.702971
           1.59028             48.49            48.162          0.487334
           1.61593            50.596           50.5967          0.246545
           1.64158            53.394           52.9253           0.43089
           1.66723            55.916           56.0953          0.336627
           1.69288            60.624           60.2227          0.166109
           1.71853            65.078           64.7713          0.209374
           1.74418            70.156           69.9207          0.211207
           1.76983            74.504            75.036          0.225668
           1.79547            81.354           81.4767         0.0549532
           1.82112            87.158           88.0013          0.344292
           1.84677            94.342           94.5827         0.0996275
           1.87242           100.246           100.844          0.283804
           1.89807           107.636           107.991          0.542541
           1.92372           111.846           113.477          0.779432
           1.94937            120.64           120.855          0.273683
           1.97502           126.456           126.705           0.40194
           2.00067           132.368           132.743          0.591988
           2.02632           139.066           139.093          0.154063
           2.05197           142.856           143.635          0.318694
           2.07762           146.946           147.743          0.451721
           2.10327           149.166           150.291          0.618361
           2.12892           152.054           152.657          0.248117
           2.15457            154.69           154.122          0.511858
           2.18022           155.386           154.511          0.483654
           2.20587           155.358           154.601           0.51436
           2.23152           154.664           154.947          0.486239
           2.25717           155.444           153.881          0.638293
           2.28282            155.18           153.631           0.72232
           2.30847           153.164           152.797          0.319723
           2.33412           154.868           153.779          0.652357
           2.35977           155.462           152.932           1.19313
           2.38542            152.72           152.482          0.222665
           2.41107           152.634           153.091          0.210866
           2.43672           153.854           153.445          0.378319
           2.46237           155.946           155.019          0.379666
           2.48802           155.574           155.721          0.292802
           2.51366           158.488           157.217           0.53071
           2.53931           161.386           160.513          0.378892
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438             0.002            0.0005       0.000433013
          0.872088             0.026            0.0325        0.00785414
          0.897737             0.582             0.584           0.01247
          0.923387              4.24            3.9985         0.0987354
          0.949037            14.536           14.3555          0.141489
          0.974686            32.952             32.33           0.22021
           1.00034            53.284              53.5          0.209164
           1.02599            69.572           69.8955           0.23894
           1.05164            80.786            80.136           0.23729
           1.07728            83.562            83.967          0.230647
           1.10293            83.058            83.244          0.135283
           1.12858            78.812             79.71          0.383423
           1.15423            73.922            74.639           0.22954
           1.17988             69.03            69.522          0.263458
           1.20553            64.196            64.592          0.182205
           1.23118            60.366           60.2365          0.185631
           1.25683            57.308            56.236          0.334001
           1.28248            53.688             53.25          0.362051
           1.30813             49.99           49.8455          0.187853
           1.33378             48.36           48.1225           0.21324
           1.35943            46.804            45.854          0.404563
           1.38508            44.948           44.8765          0.195592
           1.41073            44.748           44.3335          0.243316
           1.43638             44.55           43.7955          0.260466
           1.46203            43.768            43.192          0.214519
           1.48768            43.972           43.6445           0.27313
           1.51333            44.572           44.3195          0.239571
           1.53898            45.536           45.0485          0.333656
           1.56463            46.544            46.532           0.52724
           1.59028            48.092           48.1445          0.365814
           1.61593            50.024           50.4535          0.222629
           1.64158             52.82            52.899          0.323971
           1.66723            56.718            56.251          0.286208
           1.69288            60.742           60.3525          0.167819
           1.71853            64.736           64.7625          0.157217
           1.74418            69.574            69.834          0.175287
           1.76983            74.272            74.845          0.236657
           1.79547            80.618            81.262          0.190421
           1.82112            85.418           87.3555          0.616038
           1.84677             91.84            93.897          0.598487
           1.87242            99.016           100.387          0.449381
           1.89807           106.002           107.494          0.592518
           1.92372            112.22           113.163           0.64485
           1.94937           118.772           120.334          0.495432
           1.97502           126.352           126.617          0.310975
           2.00067            132.82           132.762          0.444301
           2.02632            137.34           138.655          0.396666
           2.05197           143.572           143.619          0.239405
           2.07762           147.268           147.624          0.354035
           2.10327           150.798           150.418          0.476567
           2.12892           153.246           152.804           0.22563
           2.15457           156.062           154.607          0.569028
           2.18022           156.778           155.078          0.610257
           2.20587            157.87           155.418          0.806129
           2.23152           157.954           155.699          0.746278
           2.25717             155.4           154.261           0.58076
           2.28282           155.826            154.18          0.720596
           2.30847           154.462           153.213          0.433013
           2.33412           156.636           154.494          0.788612
           2.35977           155.402           153.549           1.04246
           2.38542           154.756            153.05          0.519887
           2.41107           153.788           153.265          0.218644
           2.43672           155.494           153.957          0.526661
           2.46237            155.13           155.047          0.285756
           2.48802           156.582           155.936          0.288099
           2.51366           157.536           157.297          0.403993
           2.53931           158.956           160.124           0.44084
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0            0.0004       0.000357771
          0.872088             0.034            0.0328        0.00628904
          0.897737              0.58            0.5832         0.0100016
          0.923387              4.31            4.0608         0.0966654
          0.949037            15.494           14.5832          0.233002
          0.974686            33.588           32.5816          0.285792
           1.00034            54.966           53.7932          0.311083
           1.02599            71.576           70.2316          0.356244
           1.05164            81.406             80.39          0.296056
           1.07728            84.028           83.9792           0.18484
           1.10293            81.774             82.95          0.284362
           1.12858            78.652           79.4984          0.360428
           1.15423            74.038           74.5188          0.212789
           1.17988            67.662             69.15          0.393865
           1.20553            62.606           64.1948          0.384007
           1.23118            58.512           59.8916          0.342372
           1.25683             55.45           56.0788          0.301936
           1.28248            51.458           52.8916          0.432033
           1.30813            48.226           49.5216          0.326364
           1.33378             47.38            47.974          0.216202
           1.35943            45.296           45.7424          0.338694
           1.38508            43.896           44.6804          0.235049
           1.41073            44.326            44.332          0.194657
           1.43638            43.688            43.774          0.209259
           1.46203            43.298           43.2132           0.17266
           1.48768            43.498           43.6152           0.22007
           1.51333            44.816           44.4188          0.211236
           1.53898            46.002           45.2392          0.316768
           1.56463            47.968           46.8192          0.493858
           1.59028             48.96           48.3076          0.326996
           1.61593            51.504           50.6636           0.25891
           1.64158            54.546           53.2284          0.392398
           1.66723            58.516            56.704          0.465395
           1.69288            61.866           60.6552          0.302202
           1.71853             66.57            65.124          0.346936
           1.74418            71.246           70.1164          0.288902
           1.76983             76.35            75.146          0.329128
           1.79547             81.34           81.2776          0.152974
           1.82112            87.362           87.3568          0.492832
           1.84677             93.05           93.7276          0.502192
           1.87242            99.294           100.168          0.409234
           1.89807           107.326            107.46          0.474966
           1.92372           113.744           113.279          0.526245
           1.94937            120.05           120.277          0.399588
           1.97502            127.31           126.755          0.277995
           2.00067           134.106           133.031          0.429067
           2.02632            139.55           138.834          0.355473
           2.05197           145.254           143.946          0.349606
           2.07762           148.236           147.746           0.30365
           2.10327           151.278            150.59          0.411123
           2.12892           152.098           152.663          0.220299
           2.15457           152.252           154.136          0.620242
           2.18022           151.786            154.42          0.764943
           2.20587           152.368           154.808          0.844737
           2.23152           152.648           155.088          0.808835
           2.25717            152.02           153.813          0.613651
           2.28282           152.176           153.779           0.67885
           2.30847           151.988           152.968          0.409903
           2.33412           151.898           153.974          0.783322
           2.35977            152.51           153.342          0.854448
           2.38542           151.032           152.647          0.550781
           2.41107           153.746           153.361          0.194933
           2.43672           154.202           154.006          0.423602
           2.46237           155.296           155.097          0.232903
           2.48802             155.4           155.829          0.249628
           2.51366           158.504           157.538          0.388732
           2.53931           160.606            160.22          0.363081
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0       0.000333333        0.00030429
          0.872088             0.026         0.0316667        0.00534201
          0.897737              0.52          0.572667          0.012725
          0.923387             3.906             4.035         0.0839269
          0.949037             14.41           14.5543          0.195949
          0.974686            33.268            32.696          0.260051
           1.00034             54.13           53.8493          0.264252
           1.02599             69.93           70.1813          0.300395
           1.05164            80.234            80.364          0.247852
           1.07728            84.948           84.1407          0.213196
           1.10293            82.444           82.8657           0.24916
           1.12858            79.198           79.4483          0.303814
           1.15423             74.03           74.4373          0.192288
           1.17988            69.254           69.1673          0.328602
           1.20553            64.436            64.235          0.322103
           1.23118            60.296            59.959          0.291869
           1.25683            55.974           56.0613          0.252118
           1.28248            51.308           52.6277          0.433209
           1.30813            49.942           49.5917           0.27939
           1.33378            47.792           47.9437          0.182284
           1.35943            46.268             45.83          0.293355
           1.38508            44.286           44.6147           0.20486
           1.41073             43.99            44.275          0.170356
           1.43638             43.43           43.7167          0.182067
           1.46203             42.69            43.126          0.164435
           1.48768            43.938            43.669          0.189854
           1.51333            44.456            44.425          0.176121
           1.53898            45.402           45.2663          0.265133
           1.56463             46.66           46.7927           0.41226
           1.59028            48.656           48.3657          0.277604
           1.61593            52.104           50.9037          0.307536
           1.64158            54.482           53.4373          0.378557
           1.66723            58.142           56.9437          0.445285
           1.69288            61.656            60.822          0.294289
           1.71853            64.938            65.093          0.290495
           1.74418             69.63           70.0353          0.251868
           1.76983            73.684           74.9023          0.353134
           1.79547            80.744           81.1887          0.151135
           1.82112            86.352           87.1893          0.438223
           1.84677            92.934           93.5953          0.435563
           1.87242             99.95           100.132          0.342643
           1.89807           106.246           107.258          0.436806
           1.92372            112.04           113.073          0.477349
           1.94937           120.506           120.315          0.334805
           1.97502           127.696           126.912          0.272316
           2.00067           132.322           132.913          0.373482
           2.02632           138.974           138.857          0.296997
           2.05197           144.078           143.968           0.29203
           2.07762           147.656           147.731          0.253415
           2.10327           151.262           150.702          0.357533
           2.12892            153.67           152.831          0.239134
           2.15457           153.934           154.102          0.517781
           2.18022           154.852           154.492          0.640838
           2.20587            154.06           154.683          0.713087
           2.23152            154.58           155.004          0.678453
           2.25717           152.896            153.66          0.530058
           2.28282           153.962            153.81          0.566392
           2.30847           153.142           152.997           0.34261
           2.33412           152.408           153.713          0.694912
           2.35977           153.548           153.376          0.712732
           2.38542           152.102           152.556          0.466409
           2.41107           152.664           153.245          0.194011
           2.43672           152.866           153.816          0.393311
           2.46237            156.72           155.367          0.314101
           2.48802           157.564           156.118          0.336111
           2.51366           156.008           157.283          0.398907
           2.53931           162.968           160.678          0.516091
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
