#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
               548                -1         -0.981168        0.00216843
               549                -1         -0.981202        0.00216475
               550                -1         -0.981236        0.00216108
               551                -1          -0.98127        0.00215743
               552                -1         -0.981304        0.00215379
               553                -1         -0.981338        0.00215016
               554                -1         -0.981372        0.00214654
               555                -1         -0.981405        0.00214294
               556                -1         -0.981439        0.00213934
               557                -1         -0.981472        0.00213576
               558                -1         -0.981505        0.00213219
               559                -1         -0.981538        0.00212863
               560                -1         -0.981571        0.00212509
               561                -1         -0.981604        0.00212155
               562                -1         -0.981637        0.00211803
               563                -1          -0.98167        0.00211452
               564                -1         -0.981702        0.00211102
               565                -1         -0.981735        0.00210753
               566                -1         -0.981767        0.00210406
               567                -1         -0.981799        0.00210059
               568                -1         -0.981831        0.00209714
               569                -1         -0.981863        0.00209369
               570                -1         -0.981895        0.00209026
               571                -1         -0.981926        0.00208684
               572                -1         -0.981958        0.00208343
               573                -1          -0.98199        0.00208004
               574                -1         -0.982021        0.00207665
               575                -1         -0.982052        0.00207327
               576                -1         -0.982083        0.00206991
               577                -1         -0.982114        0.00206655
               578                -1         -0.982145        0.00206321
               579                -1         -0.982176        0.00205988
               580                -1         -0.982207        0.00205655
               581                -1         -0.982238        0.00205324
               582                -1         -0.982268        0.00204994
               583                -1         -0.982298        0.00204665
               584                -1         -0.982329        0.00204337
               585                -1         -0.982359         0.0020401
               586                -1         -0.982389        0.00203684
               587                -1         -0.982419        0.00203359
               588                -1         -0.982449        0.00203035
               589                -1         -0.982479        0.00202713
               590                -1         -0.982508        0.00202391
               591                -1         -0.982538         0.0020207
               592                -1         -0.982568         0.0020175
               593                -1         -0.982597        0.00201431
               594                -1         -0.982626        0.00201113
               595                -1         -0.982655        0.00200797
               596                -1         -0.982685        0.00200481
               597                -1         -0.982714        0.00200166
               598                -1         -0.982742        0.00199852
               599                -1         -0.982771        0.00199539
               600                -1           -0.9828        0.00199227
               601                -1         -0.982829        0.00198916
               602                -1         -0.982857        0.00198606
               603                -1         -0.982886        0.00198297
               604                -1         -0.982914        0.00197989
               605                -1         -0.982942        0.00197682
               606                -1          -0.98297        0.00197376
               607                -1         -0.982998        0.00197071
               608                -1         -0.983026        0.00196767
               609                -1         -0.983054        0.00196463
               610                -1         -0.983082        0.00196161
               611                -1          -0.98311        0.00195859
               612                -1         -0.983137        0.00195559
               613                -1         -0.983165        0.00195259
               614                -1         -0.983192         0.0019496
               615                -1          -0.98322        0.00194662
               616                -1         -0.983247        0.00194365
               617                -1         -0.983274        0.00194069
               618                -1         -0.983301        0.00193774
               619                -1         -0.983328         0.0019348
               620                -1         -0.983355        0.00193187
               621                -1         -0.983382        0.00192894
               622                -1         -0.983408        0.00192603
               623                -1         -0.983435        0.00192312
               624                -1         -0.983462        0.00192022
               625                -1         -0.983488        0.00191733
               626                -1         -0.983514        0.00191445
               627                -1         -0.983541        0.00191157
               628                -1         -0.983567        0.00190871
               629                -1         -0.983593        0.00190585
               630                -1         -0.983619        0.00190301
               631                -1         -0.983645        0.00190017
               632                -1         -0.983671        0.00189734
               633                -1         -0.983697        0.00189452
               634                -1         -0.983722         0.0018917
               635                -1         -0.983748         0.0018889
               636                -1         -0.983774         0.0018861
               637                -1         -0.983799        0.00188331
               638                -1         -0.983824        0.00188053
               639                -1          -0.98385        0.00187776
               640                -1         -0.983875        0.00187499
               641                -1           -0.9839        0.00187224
               642                -1         -0.983925        0.00186949
               643                -1          -0.98395        0.00186675
               644                -1         -0.983975        0.00186402
               645                -1            -0.984        0.00186129
               646                -1         -0.984025        0.00185858
               647                -1         -0.984049        0.00185587
               648                -1         -0.984074        0.00185317
               649                -1         -0.984099        0.00185047
               650                -1         -0.984123        0.00184779
               651                -1         -0.984147        0.00184511
               652                -1         -0.984172        0.00184244
               653                -1         -0.984196        0.00183978
               654                -1          -0.98422        0.00183712
               655                -1         -0.984244        0.00183448
               656                -1         -0.984268        0.00183184
               657                -1         -0.984292        0.00182921
               658                -1         -0.984316        0.00182658
               659                -1          -0.98434        0.00182397
               660                -1         -0.984364        0.00182136
               661                -1         -0.984387        0.00181875
               662                -1         -0.984411        0.00181616
               663                -1         -0.984434        0.00181357
               664                -1         -0.984458        0.00181099
               665                -1         -0.984481        0.00180842
               666                -1         -0.984505        0.00180586
               667                -1         -0.984528         0.0018033
               668                -1         -0.984551        0.00180075
               669                -1         -0.984574         0.0017982
               670                -1         -0.984597        0.00179567
               671                -1          -0.98462        0.00179314
               672                -1         -0.984643        0.00179061
               673                -1         -0.984666         0.0017881
               674                -1         -0.984688        0.00178559
               675                -1         -0.984711        0.00178309
               676                -1         -0.984734         0.0017806
               677                -1         -0.984756        0.00177811
               678                -1         -0.984779        0.00177563
               679                -1         -0.984801        0.00177315
               680                -1         -0.984824        0.00177069
               681                -1         -0.984846        0.00176823
               682                -1         -0.984868        0.00176577
               683                -1          -0.98489        0.00176333
               684                -1         -0.984912        0.00176089
               685                -1         -0.984934        0.00175846
               686                -1         -0.984956        0.00175603
               687                -1         -0.984978        0.00175361
               688                -1            -0.985         0.0017512
               689                -1         -0.985022        0.00174879
               690                -1         -0.985043        0.00174639
               691                -1         -0.985065          0.001744
               692                -1         -0.985087        0.00174161
               693                -1         -0.985108        0.00173923
               694                -1          -0.98513        0.00173686
               695                -1         -0.985151        0.00173449
               696                -1         -0.985172        0.00173213
               697                -1         -0.985194        0.00172977
               698                -1         -0.985215        0.00172743
               699                -1         -0.985236        0.00172508
               700                -1         -0.985257        0.00172275
               701                -1         -0.985278        0.00172042
               702                -1         -0.985299         0.0017181
               703                -1          -0.98532        0.00171578
               704                -1         -0.985341        0.00171347
               705                -1         -0.985362        0.00171117
               706                -1         -0.985382        0.00170887
               707                -1         -0.985403        0.00170658
               708                -1         -0.985424        0.00170429
               709                -1         -0.985444        0.00170201
               710                -1         -0.985465        0.00169974
               711                -1         -0.985485        0.00169747
               712                -1         -0.985506        0.00169521
               713                -1         -0.985526        0.00169295
               714                -1         -0.985546         0.0016907
               715                -1         -0.985566        0.00168846
               716                -1         -0.985587        0.00168622
               717                -1         -0.985607        0.00168399
               718                -1         -0.985627        0.00168176
               719                -1         -0.985647        0.00167954
               720                -1         -0.985667        0.00167733
               721                -1         -0.985687        0.00167512
               722                -1         -0.985706        0.00167292
               723                -1         -0.985726        0.00167072
               724                -1         -0.985746        0.00166853
               725                -1         -0.985766        0.00166634
               726                -1         -0.985785        0.00166416
               727                -1         -0.985805        0.00166199
               728                -1         -0.985824        0.00165982
               729                -1         -0.985844        0.00165766
               730                -1         -0.985863         0.0016555
               731                -1         -0.985882        0.00165335
               732                -1         -0.985902         0.0016512
               733                -1         -0.985921        0.00164906
               734                -1          -0.98594        0.00164693
               735                -1         -0.985959         0.0016448
               736                -1         -0.985978        0.00164267
               737                -1         -0.985997        0.00164055
               738                -1         -0.986016        0.00163844
               739                -1         -0.986035        0.00163633
               740                -1         -0.986054        0.00163423
               741                -1         -0.986073        0.00163213
               742                -1         -0.986092        0.00163004
               743                -1          -0.98611        0.00162795
               744                -1         -0.986129        0.00162587
               745                -1         -0.986148         0.0016238
               746                -1         -0.986166        0.00162173
               747                -1         -0.986185        0.00161966
               748                -1         -0.986203         0.0016176
               749                -1         -0.986222        0.00161555
               750                -1          -0.98624         0.0016135
               751                -1         -0.986258        0.00161145
               752                -1         -0.986277        0.00160941
               753                -1         -0.986295        0.00160738
               754                -1         -0.986313        0.00160535
               755                -1         -0.986331        0.00160333
               756                -1         -0.986349        0.00160131
               757                -1         -0.986367        0.00159929
               758                -1         -0.986385        0.00159728
               759                -1         -0.986403        0.00159528
               760                -1         -0.986421        0.00159328
               761                -1         -0.986439        0.00159129
               762                -1         -0.986457         0.0015893
               763                -1         -0.986474        0.00158732
