#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
               851           166.667            152.05           1.44999
               852           166.667           152.067           1.44839
               853           166.667           152.084           1.44679
               854           166.667           152.101            1.4452
               855           166.667           152.118           1.44361
               856           166.667           152.135           1.44202
               857           166.667           152.152           1.44044
               858           166.667           152.169           1.43886
               859           166.667           152.186           1.43728
               860           166.667           152.202           1.43571
               861           166.667           152.219           1.43414
               862           166.667           152.236           1.43257
               863           166.667           152.253           1.43101
               864           166.667           152.269           1.42945
               865           166.667           152.286            1.4279
               866           166.667           152.303           1.42634
               867           166.667           152.319            1.4248
               868           166.667           152.336           1.42325
               869           166.667           152.352           1.42171
               870           166.667           152.369           1.42017
               871           166.667           152.385           1.41863
               872           166.667           152.402            1.4171
               873           166.667           152.418           1.41557
               874           166.667           152.434           1.41405
               875           166.667            152.45           1.41252
               876           166.667           152.467             1.411
               877           166.667           152.483           1.40949
               878           166.667           152.499           1.40798
               879           166.667           152.515           1.40647
               880           166.667           152.531           1.40496
               881           166.667           152.547           1.40346
               882           166.667           152.563           1.40196
               883           166.667           152.579           1.40046
               884           166.667           152.595           1.39897
               885           166.667           152.611           1.39748
               886           166.667           152.627           1.39599
               887           166.667           152.643            1.3945
               888           166.667           152.659           1.39302
               889           166.667           152.674           1.39155
               890           166.667            152.69           1.39007
               891           166.667           152.706            1.3886
               892           166.667           152.721           1.38713
               893           166.667           152.737           1.38567
               894           166.667           152.753            1.3842
               895           166.667           152.768           1.38274
               896           166.667           152.784           1.38129
               897           166.667           152.799           1.37983
               898           166.667           152.815           1.37838
               899           166.667            152.83           1.37694
               900           166.667           152.845           1.37549
               901           166.667           152.861           1.37405
               902           166.667           152.876           1.37261
               903           166.667           152.891           1.37118
               904           166.667           152.906           1.36975
               905           166.667           152.922           1.36832
               906           166.667           152.937           1.36689
               907           166.667           152.952           1.36547
               908           166.667           152.967           1.36405
               909           166.667           152.982           1.36263
               910           166.667           152.997           1.36122
               911           166.667           153.012            1.3598
               912           166.667           153.027            1.3584
               913           166.667           153.042           1.35699
               914           166.667           153.057           1.35559
               915           166.667           153.072           1.35419
               916           166.667           153.087           1.35279
               917           166.667           153.102            1.3514
               918           166.667           153.116              1.35
               919           166.667           153.131           1.34862
               920           166.667           153.146           1.34723
               921           166.667            153.16           1.34585
               922           166.667           153.175           1.34447
               923           166.667            153.19           1.34309
               924           166.667           153.204           1.34172
               925           166.667           153.219           1.34034
               926           166.667           153.233           1.33898
               927           166.667           153.248           1.33761
               928           166.667           153.262           1.33625
               929           166.667           153.277           1.33489
               930           166.667           153.291           1.33353
               931           166.667           153.306           1.33217
               932           166.667            153.32           1.33082
               933           166.667           153.334           1.32947
               934           166.667           153.348           1.32812
               935           166.667           153.363           1.32678
               936           166.667           153.377           1.32544
               937           166.667           153.391            1.3241
               938           166.667           153.405           1.32276
               939           166.667           153.419           1.32143
               940           166.667           153.433            1.3201
               941           166.667           153.448           1.31877
               942           166.667           153.462           1.31745
               943           166.667           153.476           1.31612
               944           166.667            153.49            1.3148
               945           166.667           153.503           1.31349
               946           166.667           153.517           1.31217
               947           166.667           153.531           1.31086
               948           166.667           153.545           1.30955
               949           166.667           153.559           1.30824
               950           166.667           153.573           1.30694
               951           166.667           153.587           1.30564
               952           166.667             153.6           1.30434
               953           166.667           153.614           1.30304
               954           166.667           153.628           1.30175
               955           166.667           153.641           1.30046
               956           166.667           153.655           1.29917
               957           166.667           153.669           1.29788
               958           166.667           153.682            1.2966
               959           166.667           153.696           1.29532
               960           166.667           153.709           1.29404
               961           166.667           153.723           1.29276
               962           166.667           153.736           1.29149
               963           166.667            153.75           1.29022
               964           166.667           153.763           1.28895
               965           166.667           153.776           1.28768
               966           166.667            153.79           1.28642
               967           166.667           153.803           1.28516
               968           166.667           153.816            1.2839
               969           166.667            153.83           1.28264
               970           166.667           153.843           1.28139
               971           166.667           153.856           1.28013
               972           166.667           153.869           1.27889
               973           166.667           153.882           1.27764
               974           166.667           153.895           1.27639
               975           166.667           153.909           1.27515
               976           166.667           153.922           1.27391
               977           166.667           153.935           1.27268
               978           166.667           153.948           1.27144
               979           166.667           153.961           1.27021
               980           166.667           153.974           1.26898
               981           166.667           153.987           1.26775
               982           166.667           153.999           1.26653
               983           166.667           154.012            1.2653
               984           166.667           154.025           1.26408
               985           166.667           154.038           1.26286
               986           166.667           154.051           1.26165
               987           166.667           154.064           1.26043
               988           166.667           154.076           1.25922
               989           166.667           154.089           1.25801
               990           166.667           154.102           1.25681
               991           166.667           154.114            1.2556
               992           166.667           154.127            1.2544
               993           166.667            154.14            1.2532
               994           166.667           154.152             1.252
               995           166.667           154.165           1.25081
               996           166.667           154.178           1.24962
               997           166.667            154.19           1.24843
               998           166.667           154.203           1.24724
               999           166.667           154.215           1.24605
              1000           166.667           154.227           1.24487
