#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               247              -0.6          0.521134         0.0246094
               248             -0.52          0.516935         0.0248657
               249              -0.6           0.51245         0.0251672
               250             -0.64           0.50784         0.0254852
               251             -0.64          0.503267         0.0257907
               252             -0.56          0.499048         0.0260312
               253              -0.6          0.494704         0.0262883
               254              -0.6          0.490394         0.0265357
               255             -0.56          0.486275         0.0267495
               256             -0.56          0.482187         0.0269554
               257             -0.56          0.478132         0.0271538
               258             -0.52          0.474264         0.0273228
               259             -0.48          0.470579         0.0274646
               260             -0.44          0.467077         0.0275813
               261             -0.44          0.463602         0.0276938
               262              -0.4          0.460305         0.0277835
               263              -0.4          0.457034         0.0278698
               264              -0.4          0.453788         0.0279526
               265              -0.4          0.450566         0.0280322
               266              -0.4          0.447368         0.0281086
               267              -0.4          0.444195         0.0281819
               268              -0.4          0.441045         0.0282523
               269             -0.44           0.43777         0.0283365
               270             -0.44          0.434519         0.0284174
               271             -0.44          0.431292         0.0284952
               272              -0.4          0.428235         0.0285538
               273             -0.44          0.425055         0.0286258
               274             -0.44          0.421898         0.0286949
               275             -0.36          0.419055         0.0287311
               276             -0.28          0.416522         0.0287384
               277             -0.28          0.414007         0.0287445
               278             -0.28          0.411511         0.0287493
               279             -0.28          0.409032         0.0287529
               280             -0.32          0.406429         0.0287678
               281             -0.28          0.403986          0.028769
               282             -0.28           0.40156          0.028769
               283             -0.28          0.399152          0.028768
               284             -0.28          0.396761         0.0287659
               285             -0.24          0.394526         0.0287516
               286             -0.16          0.392587         0.0287164
               287             -0.16          0.390662         0.0286808
               288             -0.16           0.38875         0.0286449
               289             -0.12           0.38699         0.0285998
               290             -0.16          0.385103         0.0285633
               291             -0.16           0.38323         0.0285265
               292             -0.12          0.381507         0.0284808
               293             -0.16          0.379659         0.0284435
               294             -0.08          0.378095         0.0283897
               295             -0.04          0.376678         0.0283288
               296             -0.08          0.375135         0.0282751
               297              -0.2          0.373199         0.0282461
               298             -0.24          0.371141         0.0282262
               299              -0.2          0.369231         0.0281964
               300             -0.24            0.3672         0.0281754
               301             -0.24          0.365183         0.0281539
               302              -0.2          0.363311         0.0281228
               303              -0.2          0.361452         0.0280914
               304             -0.16          0.359737         0.0280513
               305             -0.12          0.358164         0.0280034
               306             -0.12          0.356601         0.0279555
               307             -0.16          0.354919          0.027915
               308             -0.16          0.353247         0.0278744
               309             -0.04          0.351974         0.0278132
               310             -0.12          0.350452         0.0277651
               311              -0.2          0.348682         0.0277322
               312             -0.12          0.347179          0.027684
               313             -0.12          0.345687         0.0276357
               314             -0.08          0.344331          0.027581
               315             -0.04          0.343111         0.0275204
               316             -0.04          0.341899           0.02746
               317             -0.12          0.340442          0.027412
               318             -0.08          0.339119         0.0273577
               319             -0.04          0.337931         0.0272977
               320              0.04             0.337         0.0272283
               321                 0           0.33595         0.0271637
               322              0.04          0.335031         0.0270949
               323                 0          0.333994         0.0270308
               324             -0.04           0.33284          0.026972
               325             -0.04          0.331692         0.0269134
               326             -0.08          0.330429         0.0268605
               327             -0.08          0.329174         0.0268076
               328             -0.04          0.328049         0.0267495
               329             -0.08          0.326809          0.026697
               330             -0.12          0.325455         0.0266504
               331             -0.12          0.324109         0.0266038
               332             -0.08          0.322892         0.0265515
               333             -0.12          0.321562         0.0265051
               334             -0.16           0.32012         0.0264649
               335              -0.2          0.318567         0.0264314
               336             -0.28          0.316786         0.0264127
               337             -0.32          0.314896         0.0264018
               338             -0.32          0.313018         0.0263905
               339             -0.24          0.311386          0.026363
               340              -0.2          0.309882         0.0263283
               341              -0.2          0.308387         0.0262935
               342              -0.2          0.306901         0.0262586
               343             -0.24          0.305306         0.0262304
               344             -0.28          0.303605         0.0262093
               345             -0.24          0.302029         0.0261807
               346             -0.32          0.300231         0.0261667
               347             -0.36          0.298329         0.0261603
               348             -0.32          0.296552         0.0261454
               349             -0.28            0.2949         0.0261226
               350             -0.24          0.293371         0.0260927
               351             -0.12          0.292194         0.0260449
               352             -0.24          0.290682         0.0260148
               353             -0.28          0.289065         0.0259912
               354             -0.24          0.287571         0.0259608
               355             -0.32          0.285859          0.025944
               356             -0.36          0.284045         0.0259345
               357             -0.28          0.282465         0.0259099
               358             -0.24          0.281006         0.0258786
               359             -0.24          0.279554         0.0258472
               360              -0.2          0.278222         0.0258097
               361             -0.16          0.277008         0.0257667
               362             -0.24           0.27558         0.0257351
               363              -0.2           0.27427         0.0256975
               364             -0.12          0.273187         0.0256497
               365             -0.16             0.272         0.0256069
               366             -0.08          0.271038          0.025555
               367                 0            0.2703          0.025496
               368             -0.08          0.269348         0.0254445
               369             -0.12          0.268293         0.0253974
               370             -0.12          0.267243         0.0253505
               371             -0.12          0.266199         0.0253036
               372             -0.08          0.265269         0.0252527
               373             -0.12          0.264236         0.0252061
               374              -0.2          0.262995         0.0251693
               375             -0.28          0.261547         0.0251438
               376             -0.32              0.26         0.0251244
               377             -0.28          0.258568         0.0250986
               378             -0.36          0.256931         0.0250855
               379             -0.36          0.255303          0.025072
               380             -0.36          0.253684         0.0250583
               381             -0.36          0.252073         0.0250442
               382             -0.28          0.250681         0.0250174
               383             -0.24          0.249399         0.0249848
               384              -0.2          0.248229         0.0249472
               385              -0.2          0.247065         0.0249095
               386              -0.2          0.245907         0.0248719
               387             -0.12          0.244961         0.0248256
               388             -0.12          0.244021         0.0247794
               389             -0.12          0.243085         0.0247334
               390             -0.08          0.242256         0.0246838
               391             -0.12           0.24133         0.0246381
               392             -0.12          0.240408         0.0245925
               393             -0.08          0.239593         0.0245434
               394             -0.08          0.238782         0.0244945
               395             -0.08          0.237975         0.0244458
               396             -0.08          0.237172         0.0243972
               397             -0.08          0.236373         0.0243489
               398                 0          0.235779         0.0242949
               399              0.04          0.235288          0.024239
               400             -0.04            0.2346         0.0241882
               401             -0.16          0.233616         0.0241478
               402             -0.12          0.232736         0.0241038
               403             -0.12          0.231861         0.0240599
               404             -0.04          0.231188         0.0240097
               405             -0.04          0.230519         0.0239598
               406             -0.08          0.229754          0.023913
               407             -0.16          0.228796         0.0238734
               408             -0.32          0.227451         0.0238527
               409             -0.32          0.226112         0.0238319
               410             -0.28          0.224878         0.0238058
               411              -0.2          0.223844         0.0237703
               412              -0.2          0.222816         0.0237348
               413              -0.2          0.221792         0.0236994
               414             -0.24          0.220676         0.0236684
               415             -0.24          0.219566         0.0236374
               416              -0.2          0.218558         0.0236021
               417             -0.24          0.217458         0.0235711
               418             -0.32          0.216172         0.0235497
               419              -0.2          0.215179         0.0235145
               420              -0.2           0.21419         0.0234793
               421             -0.24          0.213112         0.0234483
               422             -0.24          0.212038         0.0234173
               423              -0.2          0.211064         0.0233822
               424              -0.2          0.210094         0.0233471
               425             -0.08          0.209412         0.0233021
               426             -0.08          0.208732         0.0232573
               427              -0.2          0.207775         0.0232226
               428              -0.2          0.206822         0.0231878
               429             -0.28          0.205688         0.0231615
               430             -0.28          0.204558         0.0231352
               431             -0.32          0.203341         0.0231135
               432             -0.36          0.202037         0.0230968
               433             -0.36          0.200739         0.0230799
               434             -0.32          0.199539         0.0230579
               435             -0.36          0.198253         0.0230407
               436             -0.32          0.197064         0.0230185
               437             -0.32          0.195881         0.0229962
               438             -0.28          0.194795         0.0229694
               439             -0.32          0.193622          0.022947
               440             -0.32          0.192455         0.0229245
               441              -0.2          0.191565         0.0228898
               442             -0.24          0.190588         0.0228588
               443             -0.24          0.189616         0.0228278
               444              -0.2          0.188739         0.0227933
               445             -0.24          0.187775         0.0227624
               446             -0.24          0.186816         0.0227316
               447             -0.24          0.185861         0.0227008
               448             -0.16          0.185089         0.0226632
               449              -0.2          0.184232          0.022629
               450             -0.28            0.1832         0.0226022
               451             -0.36          0.181996         0.0225841
               452              -0.4          0.180708         0.0225709
               453              -0.4          0.179426         0.0225574
               454             -0.52          0.177885         0.0225603
               455             -0.52          0.176352         0.0225628
               456             -0.48          0.174912         0.0225591
               457             -0.56          0.173304          0.022567
               458             -0.56          0.171703         0.0225745
               459              -0.6          0.170022         0.0225878
               460             -0.56          0.168435         0.0225944
               461              -0.6          0.166768         0.0226068
               462             -0.56          0.165195         0.0226125
               463             -0.52          0.163715         0.0226121
               464             -0.44          0.162414         0.0226007
               465             -0.36           0.16129           0.02258
               466             -0.24          0.160429          0.022548
               467              -0.2          0.159657         0.0225129
               468              -0.2          0.158889         0.0224779
               469             -0.32          0.157868         0.0224532
               470              -0.4          0.156681         0.0224368
               471             -0.44          0.155414         0.0224249
               472              -0.4          0.154237         0.0224082
               473              -0.4          0.153066         0.0223914
               474             -0.36          0.151983         0.0223703
               475             -0.48          0.150653         0.0223628
               476             -0.48          0.149328          0.022355
               477             -0.52          0.147925         0.0223521
               478             -0.52          0.146527          0.022349
               479             -0.56          0.145052          0.022351
               480             -0.52          0.143667         0.0223473
               481             -0.52          0.142287         0.0223434
               482             -0.48          0.140996         0.0223343
               483             -0.44          0.139793         0.0223205
               484             -0.48          0.138512          0.022311
               485             -0.32          0.137567         0.0222851
               486             -0.36          0.136543         0.0222627
               487              -0.4          0.135441         0.0222442
               488             -0.44          0.134262         0.0222299
               489             -0.44          0.133088         0.0222154
               490             -0.52          0.131755           0.02221
               491              -0.6          0.130265         0.0222147
               492              -0.6           0.12878         0.0222191
               493             -0.64          0.127221         0.0222287
               494              -0.6          0.125749         0.0222324
               495             -0.56          0.124364         0.0222306
               496              -0.6          0.122903         0.0222337
               497             -0.64          0.121368         0.0222419
               498             -0.56              0.12         0.0222393
               499             -0.52          0.118717         0.0222317
               500             -0.56           0.11736         0.0222286
               501             -0.56          0.116008         0.0222253
               502             -0.64          0.114502          0.022232
               503              -0.6          0.113082         0.0222331
               504              -0.6          0.111667          0.022234
               505             -0.68          0.110099         0.0222452
               506             -0.68          0.108538         0.0222559
               507             -0.64          0.107061          0.022261
               508             -0.72          0.105433         0.0222766
               509             -0.64          0.103969         0.0222809
               510             -0.64           0.10251         0.0222849
               511             -0.56          0.101213          0.022279
               512             -0.64         0.0997656         0.0222825
               513              -0.6         0.0984016         0.0222808
               514              -0.6         0.0970428         0.0222788
               515              -0.6         0.0956893         0.0222766
               516              -0.6         0.0943411         0.0222742
               517             -0.68         0.0928433         0.0222814
               518             -0.56          0.091583          0.022274
               519              -0.4         0.0906358         0.0222512
               520             -0.48         0.0895385         0.0222355
               521             -0.36         0.0886756         0.0222095
               522             -0.32         0.0878927         0.0221808
               523             -0.28         0.0871893         0.0221495
               524             -0.24         0.0865649         0.0221161
               525             -0.16         0.0860952         0.0220789
               526             -0.12         0.0857034         0.0220404
               527             -0.04         0.0854649         0.0219999
               528             -0.12         0.0850758         0.0219617
               529             -0.16         0.0846125          0.021925
               530             -0.24             0.084         0.0218922
               531             -0.24         0.0833898         0.0218595
               532             -0.28         0.0827068         0.0218291
               533             -0.32         0.0819512         0.0218012
               534             -0.32         0.0811985         0.0217734
               535              -0.4         0.0802991         0.0217512
               536             -0.36         0.0794776         0.0217261
               537             -0.28         0.0788082          0.021696
               538             -0.32         0.0780669         0.0216683
               539             -0.32         0.0773284         0.0216407
               540             -0.28         0.0766667         0.0216108
               541             -0.24         0.0760813         0.0215787
               542             -0.32         0.0753506         0.0215513
               543             -0.36         0.0745488         0.0215265
               544             -0.28         0.0738971         0.0214968
               545             -0.28         0.0732477         0.0214672
               546             -0.32         0.0725275         0.0214399
               547             -0.24         0.0719561         0.0214083
               548             -0.16         0.0715328         0.0213735
               549              -0.2         0.0710383         0.0213403
               550             -0.24         0.0704727         0.0213089
               551             -0.36         0.0696915         0.0212846
               552             -0.32         0.0689855         0.0212577
               553              -0.2         0.0684991         0.0212249
               554             -0.36         0.0677256         0.0212006
               555              -0.4         0.0668829         0.0211792
               556             -0.48         0.0658993         0.0211639
               557             -0.44          0.064991         0.0211454
               558             -0.48         0.0640143           0.02113
               559             -0.52         0.0629696         0.0211181
               560             -0.48             0.062         0.0211026
               561             -0.52         0.0609626         0.0210905
               562             -0.56         0.0598577         0.0210819
               563             -0.48         0.0588988         0.0210662
               564              -0.4         0.0580851         0.0210446
               565             -0.32         0.0574159          0.021018
               566             -0.24         0.0568905         0.0209874
               567             -0.36         0.0561552         0.0209632
               568             -0.32          0.055493         0.0209368
               569             -0.08         0.0552548         0.0209014
               570             -0.28         0.0546667          0.020873
               571              -0.4         0.0538704         0.0208516
               572             -0.56         0.0527972         0.0208427
               573             -0.56         0.0517277         0.0208338
               574             -0.52         0.0507317         0.0208213
               575             -0.56         0.0496696         0.0208121
               576             -0.68         0.0484028         0.0208145
               577              -0.8         0.0469324         0.0208303
               578             -0.88         0.0453287         0.0208559
               579             -0.76         0.0439378         0.0208662
               580              -0.6         0.0428276         0.0208598
               581             -0.48         0.0419277         0.0208433
               582              -0.6         0.0408247         0.0208366
               583             -0.64         0.0396569         0.0208336
               584             -0.72         0.0383562         0.0208385
               585             -0.76         0.0369915         0.0208475
               586             -0.68         0.0357679         0.0208478
               587             -0.68         0.0345486         0.0208479
               588             -0.68         0.0333333         0.0208478
               589             -0.52         0.0323939         0.0208336
               590             -0.68         0.0311864         0.0208332
               591             -0.76         0.0298477          0.020841
               592             -0.72         0.0285811         0.0208442
               593             -0.56         0.0275885         0.0208327
               594             -0.56         0.0265993         0.0208211
               595             -0.56         0.0256134         0.0208094
               596             -0.56         0.0246309         0.0207977
               597             -0.48         0.0237856           0.02078
               598             -0.48         0.0229431         0.0207623
               599             -0.56         0.0219699         0.0207505
               600              -0.6         0.0209333         0.0207418
               601             -0.56         0.0199667         0.0207298
               602             -0.52         0.0190698         0.0207147
               603             -0.44         0.0183085         0.0206944
               604             -0.36         0.0176821         0.0206696
               605             -0.32          0.017124         0.0206429
               606             -0.36         0.0165017         0.0206183
               607             -0.32         0.0159473         0.0205917
               608             -0.36         0.0153289         0.0205672
               609              -0.4          0.014647         0.0205447
               610             -0.44         0.0139016         0.0205245
               611             -0.44         0.0131588         0.0205044
               612             -0.44         0.0124183         0.0204842
               613             -0.44         0.0116803         0.0204641
               614             -0.44         0.0109446          0.020444
               615             -0.48         0.0101463         0.0204263
               616             -0.48        0.00935065         0.0204087
               617             -0.48        0.00855754          0.020391
               618             -0.52        0.00770227         0.0203759
               619             -0.56        0.00678514         0.0203636
               620             -0.56        0.00587097         0.0203513
               621             -0.56        0.00495974         0.0203389
               622             -0.64        0.00392283         0.0203326
               623             -0.52        0.00308186         0.0203174
               624             -0.48        0.00230769         0.0202996
               625             -0.48          0.001536         0.0202817
               626              -0.6        0.00057508         0.0202721
               627             -0.56      -0.000318979         0.0202595
               628              -0.6       -0.00127389         0.0202497
               629             -0.56       -0.00216216          0.020237
               630              -0.6       -0.00311111         0.0202271
               631              -0.6       -0.00405705         0.0202172
               632             -0.52       -0.00487342         0.0202016
               633             -0.44       -0.00556082         0.0201814
               634             -0.56       -0.00643533         0.0201685
               635              -0.6       -0.00737008         0.0201584
               636             -0.64       -0.00836478         0.0201512
               637             -0.56       -0.00923077         0.0201382
               638             -0.56         -0.010094         0.0201251
               639             -0.44        -0.0107668         0.0201049
               640             -0.52        -0.0115625         0.0200892
               641             -0.44        -0.0122309          0.020069
               642             -0.48        -0.0129595         0.0200509
               643              -0.4        -0.0135614         0.0200288
               644             -0.44        -0.0142236         0.0200086
               645             -0.48        -0.0149457         0.0199906
               646             -0.44        -0.0156037         0.0199705
               647              -0.4        -0.0161978         0.0199485
               648              -0.4        -0.0167901         0.0199265
               649             -0.36         -0.017319         0.0199028
               650             -0.36        -0.0178462         0.0198792
               651             -0.24        -0.0181874         0.0198516
               652             -0.24        -0.0185276          0.019824
               653              -0.2        -0.0188055         0.0197956
               654              -0.2        -0.0190826         0.0197673
               655             -0.28        -0.0194809         0.0197411
               656             -0.24        -0.0198171         0.0197139
               657             -0.32         -0.020274         0.0196892
               658             -0.28        -0.0206687         0.0196632
               659             -0.28        -0.0210622         0.0196373
               660             -0.32        -0.0215152         0.0196128
               661             -0.08        -0.0216036         0.0195833
               662             -0.04        -0.0216314         0.0195538
               663              0.04        -0.0215385         0.0195245
               664              0.04        -0.0214458         0.0194953
               665               0.2        -0.0211128         0.0194688
               666              0.16        -0.0208408         0.0194415
               667               0.2        -0.0205097         0.0194152
               668              0.24        -0.0201198           0.01939
               669              0.28        -0.0196712         0.0193662
               670              0.32        -0.0191642         0.0193439
               671              0.32        -0.0186587         0.0193217
               672              0.32        -0.0181548         0.0192995
               673               0.4        -0.0175334         0.0192809
               674              0.44        -0.0168546         0.0192642
               675               0.4         -0.016237         0.0192456
               676              0.48         -0.015503         0.0192311
               677              0.56        -0.0146529         0.0192215
               678              0.68        -0.0136283         0.0192204
               679              0.76         -0.012489         0.0192258
               680              0.76        -0.0113529         0.0192311
               681               0.8        -0.0101615         0.0192397
               682               0.8       -0.00897361         0.0192481
               683              0.72        -0.0079063         0.0192495
               684              0.72       -0.00684211         0.0192508
               685               0.6        -0.0059562         0.0192431
               686              0.64       -0.00501458          0.019238
               687              0.68       -0.00401747         0.0192358
               688              0.68       -0.00302326         0.0192336
               689              0.72       -0.00197388         0.0192343
               690              0.68      -0.000985507         0.0192318
               691              0.72       5.78871e-05         0.0192322
               692              0.76        0.00115607         0.0192357
               693              0.72        0.00219336         0.0192359
               694              0.68        0.00317003          0.019233
               695              0.64        0.00408633         0.0192271
               696              0.64             0.005         0.0192212
               697              0.68        0.00596844          0.019218
               698              0.72         0.0069914         0.0192177
               699              0.84        0.00818312         0.0192271
               700              0.84        0.00937143         0.0192363
               701              0.84         0.0105563         0.0192453
               702              0.84         0.0117379         0.0192542
               703               0.8         0.0128592         0.0192594
               704              0.76         0.0139205         0.0192613
               705              0.68         0.0148652         0.0192571
               706              0.64         0.0157507         0.0192502
               707              0.68         0.0166902         0.0192459
               708              0.72         0.0176836         0.0192443
               709              0.76         0.0187306         0.0192456
               710              0.68          0.019662          0.019241
               711              0.68         0.0205907         0.0192364
               712               0.6         0.0214045         0.0192265
               713               0.6          0.022216         0.0192167
               714              0.64         0.0230812         0.0192093
               715              0.72         0.0240559         0.0192071
               716               0.8         0.0251397         0.0192108
               717               0.8         0.0262204         0.0192144
               718              0.84         0.0273538          0.019221
               719               0.8         0.0284284         0.0192243
               720              0.88         0.0296111          0.019234
               721              0.84         0.0307351         0.0192401
               722               0.8         0.0318006         0.0192429
               723              0.84         0.0329184         0.0192488
               724               0.8         0.0339779         0.0192513
               725               0.8         0.0350345         0.0192537
               726               0.8         0.0360882          0.019256
               727              0.68         0.0369739         0.0192499
               728              0.52         0.0376374         0.0192349
               729              0.56         0.0383539         0.0192218
               730              0.48         0.0389589          0.019205
               731               0.4         0.0394528         0.0191851
               732              0.44              0.04         0.0191667
               733              0.24         0.0402729         0.0191425
               734              0.28         0.0405995         0.0191192
               735               0.4         0.0410884         0.0190994
               736              0.28          0.041413         0.0190762
               737              0.36         0.0418453         0.0190553
               738               0.4         0.0423306         0.0190356
               739              0.24         0.0425981         0.0190117
               740               0.4         0.0430811         0.0189922
               741               0.4         0.0435628         0.0189727
               742              0.44          0.044097         0.0189546
               743              0.36         0.0445222         0.0189339
