# VELOCITY:     SINGLE_BLOCK_AVE_POFV:       PROGRESSIVE_AVE_POFV:        ERROR:
        1.84        9.63       10.99    0.633978
           2        9.29      11.464     0.79171
        2.16        7.51       6.802    0.363223
        2.32        4.32       3.248    0.490252
        2.48        4.53       5.754    0.427575
        2.64         5.7       5.744     0.09544
         2.8        3.23        2.89    0.514968
        2.96        4.99        3.43    0.360544
        3.12        4.51       3.496    0.303283
        3.28        0.14       1.962    0.639114
        3.44        1.15       1.106    0.255352
         3.6        0.85       1.036    0.250257
        3.76        1.05       0.562    0.178245
        3.92        0.12       0.362     0.19731
        4.08           0       0.128    0.114487
        4.24           0           0           0
         4.4           0           0           0
        4.56           0           0           0
        4.72           0           0           0
        4.88           0           0           0
        5.04           0           0           0
         5.2           0           0           0
        5.36           0           0           0
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0           0           0
        0.24           0   0.0883333   0.0806369
         0.4           0    0.976667    0.254588
        0.56        1.87       2.575    0.433927
        0.72        2.45     2.30667    0.330527
        0.88        2.81     3.28833     0.34011
        1.04        5.23         6.5    0.450401
         1.2        7.69     8.59833    0.580796
        1.36       11.47       7.445    0.963615
        1.52        9.37     7.33333    0.445899
        1.68        8.06     9.90167    0.613924
        1.84       10.61     10.9267    0.531469
           2        8.53      10.975    0.796586
        2.16        8.72     7.12167    0.420446
        2.32        3.68        3.32    0.413797
        2.48        7.23           6    0.421176
        2.64           4     5.45333    0.277004
         2.8        3.99     3.07333     0.46062
        2.96         4.8     3.65833    0.365676
        3.12        3.29     3.46167    0.254672
        3.28        1.15     1.82667    0.546736
        3.44        1.05     1.09667    0.212964
         3.6           1        1.03     0.20862
        3.76           0    0.468333     0.17139
        3.92        0.26       0.345    0.165156
        4.08        0.34    0.163333     0.10071
        4.24         0.4   0.0666667   0.0608581
         4.4           0           0           0
        4.56           0           0           0
        4.72           0           0           0
        4.88           0           0           0
        5.04           0           0           0
         5.2           0           0           0
        5.36           0           0           0
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0           0           0
        0.24           0   0.0757143   0.0700978
         0.4        0.58        0.92    0.224436
        0.56        2.39     2.54857    0.372742
        0.72        1.83     2.23857    0.290239
        0.88        1.78     3.07286    0.353246
        1.04           7     6.57143    0.391681
         1.2        4.51     8.01429    0.734991
        1.36       12.71     8.19714     1.08033
        1.52        8.69     7.52714    0.422223
        1.68        9.64     9.86429    0.527357
        1.84        9.85     10.7729    0.477283
           2        8.37     10.6029    0.764791
        2.16        8.49     7.31714    0.403271
        2.32        3.34     3.32286    0.354693
        2.48        8.07     6.29571     0.45308
        2.64           5     5.38857    0.244886
         2.8        4.51     3.27857    0.438161
        2.96        3.12     3.58143    0.321422
        3.12        2.25     3.28857    0.270799
        3.28        1.87     1.83286    0.468666
        3.44        1.53     1.15857    0.191327
         3.6        1.18     1.05143    0.179914
        3.76        0.29    0.442857    0.148787
        3.92           0    0.295714    0.148734
        4.08        0.59    0.224286    0.103132
        4.24        0.41    0.115714   0.0691599
         4.4           0           0           0
        4.56           0           0           0
        4.72           0           0           0
        4.88           0           0           0
        5.04           0           0           0
         5.2           0           0           0
        5.36           0           0           0
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0           0           0
        0.24           0     0.06625   0.0619712
         0.4        0.22      0.8325    0.212755
        0.56        3.39     2.65375    0.340665
        0.72        2.39      2.2575    0.254575
        0.88        0.91      2.8025    0.399366
        1.04         6.5      6.5625    0.342823
         1.2        3.79     7.48625    0.810906
        1.36       11.25     8.57875     1.01044
        1.52        7.87        7.57    0.371614
        1.68       12.32     10.1713    0.543483
        1.84       10.04     10.6812    0.426323
           2        7.82      10.255    0.744108
        2.16         9.7       7.615    0.449601
        2.32        3.62        3.36    0.312295
        2.48         8.4     6.55875    0.466591
        2.64        4.72       5.305     0.22809
         2.8        6.14     3.63625    0.508853
        2.96        2.77        3.48    0.296816
        3.12        2.12      3.1425    0.273523
        3.28        0.52     1.66875    0.437873
        3.44        1.47      1.1975    0.171325
         3.6        0.45     0.97625    0.172418
        3.76        0.25     0.41875    0.132127
        3.92        0.66     0.34125    0.136936
        4.08        0.68     0.28125    0.104798
        4.24           0     0.10125    0.062009
         4.4           0           0           0
        4.56           0           0           0
        4.72           0           0           0
        4.88           0           0           0
        5.04           0           0           0
         5.2           0           0           0
        5.36           0           0           0
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0           0           0
        0.24           0   0.0588889    0.055521
         0.4        0.39    0.783333    0.194714
        0.56        2.99     2.69111    0.304856
        0.72        1.93     2.22111    0.228875
        0.88        1.82     2.69333    0.369611
        1.04        4.15     6.29444    0.395893
         1.2        5.87     7.30667    0.740424
        1.36        9.72     8.70556    0.906089
        1.52        8.43     7.66556    0.342389
        1.68       11.67     10.3378    0.507968
        1.84       11.01     10.7178    0.380515
           2        7.51        9.95    0.721234
        2.16        8.17     7.67667    0.403852
        2.32        3.68     3.39556    0.279612
        2.48        8.42     6.76556    0.458293
        2.64        6.39     5.42556    0.232433
         2.8        6.69     3.97556    0.554007
        2.96        2.79     3.40333    0.273559
        3.12        1.63     2.97444    0.290203
        3.28        1.46     1.64556    0.389834
        3.44        1.29     1.20778    0.152597
         3.6        0.03    0.871111    0.182523
        3.76        0.03    0.375556    0.124307
        3.92        1.04    0.418889    0.142035
        4.08        0.51    0.306667   0.0961865
        4.24        0.38    0.132222   0.0623764
         4.4           0           0           0
        4.56           0           0           0
        4.72           0           0           0
        4.88           0           0           0
        5.04           0           0           0
         5.2           0           0           0
        5.36           0           0           0
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0           0           0
        0.24           0       0.053   0.0502802
         0.4        0.62       0.767    0.175926
        0.56        2.67       2.689    0.274377
        0.72        1.87       2.186    0.208663
        0.88         2.2       2.644    0.335926
        1.04         3.9       6.055    0.422555
         1.2        6.77       7.253    0.668323
        1.36       10.92       8.927    0.842106
        1.52       10.07       7.906    0.383391
        1.68       10.04      10.308    0.458043
        1.84        8.54        10.5    0.399957
           2        8.46       9.801    0.664323
        2.16        6.68       7.577    0.375564
        2.32        4.92       3.548    0.290247
        2.48        6.78       6.767    0.412466
        2.64         5.6       5.443    0.209843
         2.8        6.76       4.254    0.564257
        2.96        5.41       3.604    0.311218
        3.12        1.23         2.8    0.309199
        3.28        0.56       1.537    0.365653
        3.44           2       1.287    0.156557
         3.6           0       0.784    0.183887
        3.76        0.97       0.435    0.125286
        3.92        0.03        0.38    0.133049
        4.08           1       0.376    0.108722
        4.24           0       0.119    0.057523
         4.4           0           0           0
        4.56           0           0           0
        4.72           0           0           0
        4.88           0           0           0
        5.04           0           0           0
         5.2           0           0           0
        5.36           0           0           0
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0           0           0
        0.24        0.68        0.11   0.0710139
         0.4        1.14    0.800909    0.163168
        0.56         2.7        2.69    0.249436
        0.72        0.81     2.06091    0.224074
        0.88        1.77     2.56455    0.314644
        1.04         3.6     5.83182    0.439142
         1.2        7.09     7.23818    0.607731
        1.36       12.24     9.22818    0.817638
        1.52       10.86     8.17455     0.43248
        1.68        8.05     10.1027    0.460106
        1.84        8.74       10.34    0.394304
           2       10.18     9.83545    0.604823
        2.16        6.97     7.52182    0.345452
        2.32        3.47     3.54091    0.263948
        2.48        6.06     6.70273    0.379944
        2.64        7.18     5.60091    0.243023
         2.8        4.55     4.28091    0.513603
        2.96         2.9        3.54    0.289431
        3.12        2.75     2.79545    0.281123
        3.28        2.26     1.60273    0.338268
        3.44        1.12     1.27182    0.143059
         3.6        1.25    0.826364    0.171981
        3.76        0.63    0.452727    0.115143
        3.92        0.58    0.398182     0.12219
        4.08        0.42        0.38   0.0989114
        4.24           0    0.108182   0.0533012
         4.4           0           0           0
        4.56           0           0           0
        4.72           0           0           0
        4.88           0           0           0
        5.04           0           0           0
         5.2           0           0           0
        5.36           0           0           0
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0           0           0
        0.24           0    0.100833    0.065685
         0.4         2.3    0.925833    0.191512
        0.56        1.73        2.61    0.241137
        0.72        1.37     2.00333    0.212669
        0.88        0.73     2.41167    0.323438
        1.04        6.22     5.86417    0.403737
         1.2        7.28     7.24167    0.557097
        1.36       11.61     9.42667    0.773218
        1.52       10.22       8.345    0.428717
        1.68        7.85       9.915    0.458464
        1.84        8.66        10.2    0.385499
           2        7.91       9.675    0.575311
        2.16        9.37     7.67583    0.349314
        2.32        2.56     3.45917    0.254295
        2.48        4.85     6.54833    0.378353
        2.64        5.92      5.6275    0.224221
         2.8        6.29     4.44833    0.497343
        2.96         3.2     3.51167    0.266695
        3.12        3.55     2.85833    0.264635
        3.28        2.38      1.6675    0.316219
        3.44           1     1.24917    0.132918
         3.6           2    0.924167    0.183362
        3.76           0       0.415    0.111558
        3.92           0       0.365    0.116425
        4.08        0.35      0.3775   0.0907004
        4.24        0.65    0.153333   0.0652382
         4.4           0           0           0
        4.56           0           0           0
        4.72           0           0           0
        4.88           0           0           0
        5.04           0           0           0
         5.2           0           0           0
        5.36           0           0           0
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08        0.09  0.00692308  0.00665148
        0.24        0.13    0.103077   0.0606707
         0.4        2.07     1.01385    0.195964
        0.56        1.38     2.51538    0.240435
        0.72        0.78     1.90923    0.216129
        0.88        2.07     2.38538    0.299624
        1.04        7.97     6.02615    0.403871
         1.2        7.74        7.28     0.51556
        1.36          11     9.54769    0.723149
        1.52        8.61     8.36538    0.396223
        1.68        6.08        9.62     0.50934
        1.84       10.46       10.22    0.356364
           2        9.25     9.64231    0.531984
        2.16        7.49     7.66154    0.322736
        2.32        2.62     3.39462    0.242789
        2.48        1.94     6.19385    0.487822
        2.64        6.53     5.69692    0.217455
         2.8        6.92     4.63846    0.494093
        2.96        6.35        3.73     0.32343
        3.12        1.45        2.75    0.265528
        3.28        2.64     1.74231    0.300613
        3.44        2.01     1.30769    0.134965
         3.6        1.42    0.962308    0.173178
        3.76           0    0.383077    0.107447
        3.92           0    0.336923    0.110803
        4.08           1    0.425385    0.095531
        4.24           0    0.141538   0.0612768
         4.4           0           0           0
        4.56           0           0           0
        4.72           0           0           0
        4.88           0           0           0
        5.04           0           0           0
         5.2           0           0           0
        5.36           0           0           0
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0  0.00642857  0.00619473
        0.24        0.03   0.0978571   0.0565611
         0.4        1.29     1.03357    0.182956
        0.56        1.91     2.47214    0.227116
        0.72        2.34        1.94     0.20287
        0.88         2.2     2.37214    0.278515
        1.04         7.1     6.10286    0.382238
         1.2        7.91       7.325    0.480694
        1.36        9.17     9.52071    0.671999
        1.52        8.29        8.36    0.367958
        1.68        6.49     9.39643    0.519715
        1.84       14.24     10.5071     0.43135
           2        7.13     9.46286    0.523377
        2.16         6.7     7.59286    0.306904
        2.32        3.28     3.38643    0.225585
        2.48        3.01     5.96643    0.503203
        2.64        7.41     5.81929    0.233829
         2.8        5.87     4.72643    0.466565
        2.96        4.61     3.79286    0.306375
        3.12        1.38     2.65214    0.263979
        3.28        1.04     1.69214    0.283295
        3.44        3.75     1.48214    0.209679
         3.6        1.85     1.02571    0.172025
        3.76           0    0.355714    0.103197
        3.92           0    0.312857     0.10547
        4.08           1    0.466429    0.097125
        4.24           0    0.131429   0.0577279
         4.4           0           0           0
        4.56           0           0           0
        4.72           0           0           0
        4.88           0           0           0
        5.04           0           0           0
         5.2           0           0           0
        5.36           0           0           0
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0       0.006  0.00579655
        0.24           0   0.0913333   0.0531653
         0.4        0.94     1.02733    0.170866
        0.56        2.42     2.46867    0.212002
        0.72        3.07     2.01533    0.202851
        0.88        2.57     2.38533    0.260259
        1.04        5.94       6.092    0.356909
         1.2        9.32       7.458    0.466685
        1.36        7.77       9.404    0.637254
        1.52        8.56     8.37333    0.343669
        1.68        6.34     9.19267     0.52349
        1.84       11.28     10.5587    0.405659
           2        4.84     9.15467    0.572073
        2.16        5.83     7.47533    0.308125
        2.32        7.15     3.63733     0.32107
        2.48        5.24       5.918     0.47198
        2.64        8.73     6.01333    0.287703
         2.8        5.57     4.78267    0.438837
        2.96        2.44     3.70267    0.298931
        3.12        3.35     2.69867    0.250446
        3.28        2.06     1.71667    0.265468
        3.44        0.77     1.43467    0.201004
         3.6        2.16     1.10133    0.176396
        3.76        0.65    0.375333   0.0981648
        3.92           0       0.292     0.10048
        4.08           1       0.502   0.0969453
        4.24           0    0.122667   0.0545402
         4.4           0           0           0
        4.56           0           0           0
        4.72           0           0           0
        4.88           0           0           0
        5.04           0           0           0
         5.2           0           0           0
        5.36           0           0           0
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0    0.005625  0.00544638
        0.24        0.45     0.11375   0.0543633
         0.4        1.25     1.04125    0.160752
        0.56        1.35     2.39875    0.209964
        0.72        2.11     2.02125    0.190259
        0.88        2.22       2.375    0.244198
        1.04        5.56     6.05875    0.336148
         1.2        8.58     7.52813    0.442754
        1.36       12.58      9.6025     0.62758
        1.52         5.8      8.2125     0.35785
        1.68        6.59        9.03    0.515425
        1.84        7.13     10.3444    0.433224
           2        6.23     8.97187    0.564767
        2.16        7.95       7.505    0.290292
        2.32        7.25     3.86313    0.372019
        2.48        5.91      5.9175    0.442482
        2.64        9.68      6.2425    0.349263
         2.8        5.86        4.85    0.416544
        2.96        2.66      3.6375    0.287263
        3.12        2.62     2.69375    0.234842
        3.28         1.4     1.69687    0.249613
        3.44        1.76       1.455    0.189467
         3.6        1.84      1.1475    0.171306
        3.76        0.22    0.365625   0.0925083
        3.92        0.69    0.316875   0.0972301
        4.08        0.31        0.49   0.0916259
        4.24           0       0.115   0.0516675
         4.4           0           0           0
        4.56           0           0           0
        4.72           0           0           0
        4.88           0           0           0
        5.04           0           0           0
         5.2           0           0           0
        5.36           0           0           0
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0  0.00529412  0.00513605
        0.24           0    0.107059   0.0515756
         0.4        0.74     1.02353     0.15227
        0.56        1.43     2.34176    0.205201
        0.72        3.36         2.1    0.194684
        0.88        1.65     2.33235    0.233528
        1.04        6.85     6.10529     0.31958
         1.2        7.57     7.53059    0.416717
        1.36        9.26     9.58235    0.590987
        1.52        9.25     8.27353    0.341965
        1.68        6.85     8.90176    0.500804
        1.84        6.02       10.09    0.476605
           2        6.45     8.82353    0.550684
        2.16       10.53     7.68294    0.323184
        2.32        4.12     3.87824    0.350442
        2.48        6.21     5.93471    0.416788
        2.64        8.97     6.40294    0.363707
         2.8        7.25     4.99118    0.415277
        2.96        4.31     3.67706    0.273075
        3.12        0.18     2.54588    0.263499
        3.28        1.74     1.69941    0.234943
        3.44        2.69     1.52765    0.191744
         3.6        0.57     1.11353    0.164563
        3.76        0.09    0.349412    0.088476
        3.92        1.91    0.410588    0.128995
        4.08           0    0.461176   0.0906565
        4.24           0    0.108235   0.0490691
         4.4           0           0           0
        4.56           0           0           0
        4.72           0           0           0
        4.88           0           0           0
        5.04           0           0           0
         5.2           0           0           0
        5.36           0           0           0
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0       0.005  0.00485913
        0.24           0    0.101111   0.0490521
         0.4           0    0.966667    0.154062
        0.56        1.19     2.27778    0.203533
        0.72        1.34     2.05778    0.188391
        0.88        3.04     2.37167    0.223839
        1.04        6.61     6.13333    0.303053
         1.2        8.45     7.58167    0.396684
        1.36        8.38     9.51556    0.561916
        1.52        9.79     8.35778    0.333183
        1.68        8.05     8.85444    0.475212
        1.84        8.02       9.975    0.463794
           2        8.99     8.83278    0.520168
        2.16        8.44       7.725    0.307953
        2.32        4.29     3.90111    0.331719
        2.48        3.98     5.82611    0.407535
        2.64        8.45     6.51667    0.360843
         2.8        7.57     5.13444    0.416186
        2.96        2.18     3.59389    0.270273
        3.12        0.99     2.45944    0.262656
        3.28        4.27     1.84222     0.26172
        3.44        1.97     1.55222     0.18266
         3.6           0     1.05167    0.166643
        3.76        0.45       0.355    0.083737
        3.92        1.55    0.473889    0.136479
        4.08           0    0.435556    0.089167
        4.24           0    0.102222     0.04671
         4.4           0           0           0
        4.56           0           0           0
        4.72           0           0           0
        4.88           0           0           0
        5.04           0           0           0
         5.2           0           0           0
        5.36           0           0           0
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0  0.00473684   0.0046105
        0.24           0   0.0957895   0.0467581
         0.4        0.19    0.925789     0.15128
        0.56        0.57     2.18789    0.211739
        0.72        2.56     2.08421     0.18032
        0.88        1.73     2.33789     0.21459
        1.04        5.91     6.12158    0.287331
         1.2        8.18     7.61316    0.377054
        1.36        7.93     9.43211    0.538503
        1.52         8.3     8.35474    0.315661
        1.68       10.73     8.95316     0.46034
        1.84        9.74     9.96263    0.439548
           2       10.22     8.90579    0.497888
        2.16         6.8     7.67632    0.295569
        2.32        3.62     3.88632     0.31459
        2.48        4.32     5.74684    0.393719
        2.64        6.64     6.52316     0.34191
         2.8         7.4     5.25368    0.411008
        2.96        2.51     3.53684       0.262
        3.12        1.84     2.42684    0.250847
        3.28        5.26     2.02211    0.303532
        3.44        1.55     1.55211    0.173046
         3.6        0.73     1.03474     0.15873
        3.76        0.27    0.350526   0.0794492
        3.92        0.73    0.487368     0.12996
        4.08        0.27    0.426842   0.0848987
        4.24           0   0.0968421   0.0445603
         4.4           0           0           0
        4.56           0           0           0
        4.72           0           0           0
        4.88           0           0           0
        5.04           0           0           0
         5.2           0           0           0
        5.36           0           0           0
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
