#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
               173                -1         -0.975491        0.00435672
               174                -1         -0.975632        0.00433396
               175                -1         -0.975771        0.00431143
               176                -1         -0.975909        0.00428913
               177                -1         -0.976045        0.00426706
               178                -1          -0.97618        0.00424521
               179                -1         -0.976313        0.00422358
               180                -1         -0.976444        0.00420216
               181                -1         -0.976575        0.00418096
               182                -1         -0.976703        0.00415997
               183                -1         -0.976831        0.00413918
               184                -1         -0.976957         0.0041186
               185                -1         -0.977081        0.00409822
               186                -1         -0.977204        0.00407804
               187                -1         -0.977326        0.00405806
               188                -1         -0.977447        0.00403826
               189                -1         -0.977566        0.00401866
               190                -1         -0.977684        0.00399924
               191                -1         -0.977801        0.00398001
               192                -1         -0.977917        0.00396096
               193                -1         -0.978031        0.00394209
               194                -1         -0.978144        0.00392339
               195                -1         -0.978256        0.00390488
               196                -1         -0.978367        0.00388653
               197                -1         -0.978477        0.00386835
               198                -1         -0.978586        0.00385034
               199                -1         -0.978693         0.0038325
               200                -1           -0.9788        0.00381481
               201                -1         -0.978905        0.00379729
               202                -1          -0.97901        0.00377993
               203                -1         -0.979113        0.00376272
               204                -1         -0.979216        0.00374567
               205                -1         -0.979317        0.00372877
               206                -1         -0.979417        0.00371202
               207                -1         -0.979517        0.00369542
               208                -1         -0.979615        0.00367897
               209                -1         -0.979713        0.00366266
               210                -1          -0.97981        0.00364649
               211                -1         -0.979905        0.00363046
               212                -1             -0.98        0.00361457
               213                -1         -0.980094        0.00359882
               214                -1         -0.980187        0.00358321
               215                -1         -0.980279        0.00356773
               216                -1          -0.98037        0.00355238
               217                -1         -0.980461        0.00353716
               218                -1          -0.98055        0.00352207
               219                -1         -0.980639        0.00350711
               220                -1         -0.980727        0.00349227
               221                -1         -0.980814        0.00347756
               222                -1         -0.980901        0.00346296
               223                -1         -0.980987        0.00344849
               224                -1         -0.981071        0.00343414
               225                -1         -0.981156        0.00341991
               226                -1         -0.981239         0.0034058
               227                -1         -0.981322        0.00339179
               228                -1         -0.981404        0.00337791
               229                -1         -0.981485        0.00336413
               230                -1         -0.981565        0.00335047
               231                -1         -0.981645        0.00333692
               232                -1         -0.981724        0.00332347
               233                -1         -0.981803        0.00331013
               234                -1          -0.98188         0.0032969
               235                -1         -0.981957        0.00328377
               236                -1         -0.982034        0.00327075
               237                -1          -0.98211        0.00325782
               238                -1         -0.982185          0.003245
               239                -1         -0.982259        0.00323228
               240                -1         -0.982333        0.00321966
               241                -1         -0.982407        0.00320713
               242                -1         -0.982479        0.00319471
               243                -1         -0.982551        0.00318237
               244                -1         -0.982623        0.00317013
               245                -1         -0.982694        0.00315799
               246                -1         -0.982764        0.00314593
               247                -1         -0.982834        0.00313397
               248                -1         -0.982903         0.0031221
               249                -1         -0.982972        0.00311031
               250                -1          -0.98304        0.00309862
               251                -1         -0.983108        0.00308701
               252                -1         -0.983175        0.00307549
               253                -1         -0.983241        0.00306405
               254                -1         -0.983307         0.0030527
               255                -1         -0.983373        0.00304143
               256                -1         -0.983438        0.00303024
               257                -1         -0.983502        0.00301913
               258                -1         -0.983566        0.00300811
               259                -1         -0.983629        0.00299716
               260                -1         -0.983692         0.0029863
               261                -1         -0.983755        0.00297551
               262                -1         -0.983817         0.0029648
               263                -1         -0.983878        0.00295416
               264                -1         -0.983939        0.00294361
               265                -1            -0.984        0.00293312
               266                -1          -0.98406        0.00292271
               267                -1          -0.98412        0.00291237
               268                -1         -0.984179        0.00290211
               269                -1         -0.984238        0.00289192
               270                -1         -0.984296         0.0028818
               271                -1         -0.984354        0.00287174
               272                -1         -0.984412        0.00286176
               273                -1         -0.984469        0.00285185
               274                -1         -0.984526        0.00284201
               275                -1         -0.984582        0.00283223
               276                -1         -0.984638        0.00282252
               277                -1         -0.984693        0.00281287
               278                -1         -0.984748        0.00280329
               279                -1         -0.984803        0.00279378
               280                -1         -0.984857        0.00278433
               281                -1         -0.984911        0.00277494
               282                -1         -0.984965        0.00276562
               283                -1         -0.985018        0.00275635
               284                -1          -0.98507        0.00274715
               285                -1         -0.985123        0.00273801
               286                -1         -0.985175        0.00272893
               287                -1         -0.985226        0.00271991
               288                -1         -0.985278        0.00271095
               289                -1         -0.985329        0.00270205
               290                -1         -0.985379        0.00269321
               291                -1          -0.98543        0.00268442
               292                -1         -0.985479        0.00267569
               293                -1         -0.985529        0.00266702
               294                -1         -0.985578         0.0026584
               295                -1         -0.985627        0.00264984
               296                -1         -0.985676        0.00264133
               297                -1         -0.985724        0.00263288
               298                -1         -0.985772        0.00262448
               299                -1         -0.985819        0.00261613
               300                -1         -0.985867        0.00260784
               301                -1         -0.985914         0.0025996
               302                -1          -0.98596        0.00259141
               303                -1         -0.986007        0.00258327
               304                -1         -0.986053        0.00257518
               305                -1         -0.986098        0.00256715
               306                -1         -0.986144        0.00255916
               307                -1         -0.986189        0.00255122
               308                -1         -0.986234        0.00254333
               309                -1         -0.986278        0.00253549
               310                -1         -0.986323         0.0025277
               311                -1         -0.986367        0.00251995
               312                -1          -0.98641        0.00251226
               313                -1         -0.986454         0.0025046
               314                -1         -0.986497          0.002497
               315                -1          -0.98654        0.00248944
               316                -1         -0.986582        0.00248193
               317                -1         -0.986625        0.00247446
               318                -1         -0.986667        0.00246703
               319                -1         -0.986708        0.00245965
               320                -1          -0.98675        0.00245232
               321                -1         -0.986791        0.00244503
               322                -1         -0.986832        0.00243778
               323                -1         -0.986873        0.00243057
               324                -1         -0.986914        0.00242341
               325                -1         -0.986954        0.00241628
               326                -1         -0.986994         0.0024092
               327                -1         -0.987034        0.00240216
               328                -1         -0.987073        0.00239517
               329                -1         -0.987112        0.00238821
               330                -1         -0.987152        0.00238129
               331                -1          -0.98719        0.00237441
               332                -1         -0.987229        0.00236757
               333                -1         -0.987267        0.00236078
               334                -1         -0.987305        0.00235401
               335                -1         -0.987343        0.00234729
               336                -1         -0.987381        0.00234061
               337                -1         -0.987418        0.00233396
               338                -1         -0.987456        0.00232735
               339                -1         -0.987493        0.00232078
               340                -1         -0.987529        0.00231425
               341                -1         -0.987566        0.00230775
               342                -1         -0.987602        0.00230129
               343                -1         -0.987638        0.00229486
               344                -1         -0.987674        0.00228847
               345                -1          -0.98771        0.00228212
               346                -1         -0.987746         0.0022758
               347                -1         -0.987781        0.00226952
               348                -1         -0.987816        0.00226327
               349                -1         -0.987851        0.00225705
               350                -1         -0.987886        0.00225087
               351                -1          -0.98792        0.00224472
               352                -1         -0.987955        0.00223861
               353                -1         -0.987989        0.00223252
               354                -1         -0.988023        0.00222648
               355                -1         -0.988056        0.00222046
               356                -1          -0.98809        0.00221448
               357                -1         -0.988123        0.00220852
               358                -1         -0.988156         0.0022026
               359                -1         -0.988189        0.00219672
               360                -1         -0.988222        0.00219086
               361                -1         -0.988255        0.00218503
               362                -1         -0.988287        0.00217924
               363                -1          -0.98832        0.00217347
               364                -1         -0.988352        0.00216774
