# VELOCITY:     SINGLE_BLOCK_AVE_POFV:       PROGRESSIVE_AVE_POFV:        ERROR:
        4.72       0.689    0.309647   0.0762904
        4.88       1.087    0.248118   0.0879335
        5.04       0.236    0.153471   0.0628501
         5.2       0.804   0.0991176   0.0507843
        5.36       0.376    0.107882   0.0493939
        5.52       0.624    0.218176   0.0766279
        5.68       0.368    0.138176   0.0698451
        5.84       0.049   0.0954118   0.0373766
           6           0    0.107471   0.0411115
        6.16           0   0.0267647   0.0157136
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0  0.00794444  0.00737968
        0.24           0   0.0576111   0.0266199
         0.4       0.829    0.445722    0.102598
        0.56       2.141     1.15678     0.15014
        0.72       1.736     1.51094    0.198643
        0.88       3.611     2.16611    0.239366
        1.04       2.768     2.46556    0.336286
         1.2       3.383     3.36428    0.395495
        1.36       5.535     4.93044    0.505241
        1.52       7.356     5.24839    0.597749
        1.68       6.526     4.73517    0.428933
        1.84       8.703     5.79572    0.476124
           2       7.575     6.54922     0.51302
        2.16       5.343     6.71206    0.519831
        2.32       7.009     10.7966     2.27013
        2.48        9.48     7.97028    0.842617
        2.64       5.509     9.94494     1.88245
         2.8       2.619     6.39022    0.473955
        2.96       4.037     5.58422    0.345401
        3.12       3.876     4.39233    0.331473
        3.28       2.298     3.81622    0.372679
        3.44       4.462     3.30933     0.30941
         3.6       2.711     2.37294    0.215862
        3.76       0.412     1.73389    0.262118
        3.92       1.972     1.87483    0.265278
        4.08       1.923      1.3465    0.177641
        4.24       0.839    0.864167    0.121819
         4.4       0.458    0.430778   0.0815332
        4.56        0.11    0.340611   0.0871236
        4.72        0.77    0.335222   0.0762184
        4.88       0.582    0.266667   0.0849822
        5.04       0.568      0.1765   0.0634375
         5.2       1.022    0.150389   0.0691603
        5.36       0.448    0.126778   0.0501339
        5.52       1.389    0.283222   0.0960907
        5.68           0      0.1305   0.0663853
        5.84           0   0.0901111    0.035674
           6           0      0.1015   0.0392587
        6.16           0   0.0252778   0.0149108
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0  0.00752632  0.00700311
        0.24       0.023   0.0557895   0.0252811
         0.4        0.05    0.424895   0.0992892
        0.56       1.282     1.16337    0.142383
        0.72       2.303     1.55263    0.192512
        0.88       2.839     2.20153    0.229372
        1.04        3.34     2.51158     0.32172
         1.2       4.212     3.40889    0.377188
        1.36       6.574     5.01695    0.485998
        1.52        6.01     5.28847    0.567631
        1.68        7.51     4.88121    0.430503
        1.84       6.702     5.84342    0.453447
           2       7.186     6.58274    0.487112
        2.16       8.929     6.82874    0.505397
        2.32       6.621     10.5768     2.16126
        2.48       4.945     7.81105    0.813174
        2.64        6.88     9.78363     1.79028
         2.8       4.578     6.29484    0.458506
        2.96       5.176     5.56274    0.327889
        3.12       3.692     4.35547     0.31607
        3.28       2.603     3.75237    0.358493
        3.44       1.481     3.21311    0.307725
         3.6       2.321     2.37021    0.204519
        3.76        4.14     1.86053    0.277231
        3.92       1.905     1.87642     0.25132
        4.08       0.762     1.31574    0.170934
        4.24       0.498    0.844895    0.116922
         4.4       0.573    0.438263   0.0775848
        4.56       0.498    0.348895    0.082931
        4.72       1.862    0.415579    0.106448
        4.88        0.72    0.290526   0.0837919
        5.04       0.169    0.176105   0.0600999
         5.2       0.524    0.170053   0.0682584
        5.36       0.821    0.163316   0.0593343
        5.52       0.164    0.276947    0.091238
        5.68       0.083       0.128   0.0629384
        5.84       0.024   0.0866316   0.0339657
           6           0   0.0961579   0.0375541
        6.16           0   0.0239474   0.0141853
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.002     0.00725  0.00665841
        0.24       0.002      0.0531   0.0241597
         0.4       0.032     0.40525   0.0962485
        0.56       0.769     1.14365    0.136622
        0.72       0.574      1.5037    0.189003
        0.88       3.298     2.25635     0.22436
        1.04       3.061     2.53905    0.306805
         1.2       6.047      3.5408    0.380695
        1.36       7.437     5.13795    0.476523
        1.52       7.011      5.3746    0.545744
        1.68       6.261      4.9502    0.414468
        1.84       6.295       5.866    0.431337
           2       6.483     6.57775    0.462782
        2.16       8.202      6.8974    0.484769
        2.32       4.009     10.2485       2.078
        2.48       7.652      7.8031    0.772554
        2.64       6.142     9.60155        1.71
         2.8       4.097     6.18495    0.448557
        2.96       4.012      5.4852    0.320531
        3.12       4.301     4.35275    0.300278
        3.28       4.631      3.7963     0.34325
        3.44       2.839      3.1944    0.292907
         3.6       2.824      2.3929    0.195547
        3.76       3.561     1.94555      0.2761
        3.92       2.004      1.8828    0.238835
        4.08       0.966     1.29825    0.163279
        4.24       1.547        0.88    0.116227
         4.4       0.768     0.45475    0.075437
        4.56       0.833      0.3731    0.082241
        4.72       0.783     0.43395    0.102699
        4.88       0.596      0.3058   0.0809824
        5.04       0.581     0.19635   0.0604085
         5.2       0.309       0.177   0.0651981
        5.36       0.071      0.1587   0.0565468
        5.52           0      0.2631   0.0877206
        5.68           0      0.1216    0.060116
        5.84           0      0.0823   0.0325424
           6           0     0.09135   0.0359829
        6.16           0     0.02275   0.0135264
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0  0.00690476  0.00635028
        0.24       0.662   0.0820952   0.0364707
         0.4       0.504    0.409952     0.09178
        0.56        0.56     1.11586    0.132913
        0.72       1.724     1.51419    0.180294
        0.88       1.986     2.24348    0.214045
        1.04       2.773     2.55019    0.292397
         1.2       5.726     3.64486    0.376519
        1.36       5.617     5.16076    0.454378
        1.52       7.156     5.45943    0.526308
        1.68       6.808     5.03867    0.404063
        1.84       4.237     5.78843    0.417714
           2       8.528     6.67062    0.449967
        2.16       7.564     6.92914    0.462723
        2.32       5.759     10.0347     1.99001
        2.48       7.167     7.77281    0.736359
        2.64       5.654     9.41357     1.63887
         2.8       6.471     6.19857    0.427404
        2.96       4.599       5.443    0.308033
        3.12       4.333     4.35181    0.285981
        3.28       3.316     3.77343    0.327665
        3.44        2.95     3.18276     0.27919
         3.6       3.666     2.45352    0.195407
        3.76       1.357     1.91752    0.264371
        3.92       1.743     1.87614    0.227555
        4.08       1.232      1.2951    0.155535
        4.24       1.164    0.893524    0.111476
         4.4       1.565    0.507619   0.0884517
        4.56       1.352    0.419714    0.090577
        4.72       0.707    0.446952   0.0986279
        4.88       0.038    0.293048   0.0781237
        5.04       0.489    0.210286   0.0591175
         5.2       0.055     0.17119   0.0623517
        5.36       0.018       0.152   0.0542496
        5.52       0.019    0.251476     0.08431
        5.68       0.042     0.11781   0.0573727
        5.84       0.131    0.084619   0.0310753
           6        0.12   0.0927143   0.0342952
        6.16       0.208   0.0315714   0.0154941
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0  0.00659091  0.00606938
        0.24           0   0.0783636   0.0350033
         0.4       0.072    0.394591   0.0888845
        0.56        0.99     1.11014    0.126995
        0.72       1.629     1.51941    0.172174
        0.88        3.32     2.29241    0.209835
        1.04       1.965     2.52359    0.280314
         1.2       5.562       3.732    0.369351
        1.36       5.468     5.17473    0.433939
        1.52       4.459     5.41395    0.504345
        1.68       8.193     5.18205    0.410347
        1.84       7.134     5.84959     0.40318
           2       8.949     6.77418    0.441271
        2.16        7.95     6.97555     0.44401
        2.32       5.295     9.81923     1.91118
        2.48        5.69     7.67814    0.708948
        2.64       7.781     9.33936     1.56605
         2.8       3.802     6.08964     0.42163
        2.96       3.866     5.37132    0.302257
        3.12       4.443     4.35595    0.273011
        3.28       2.447     3.71314     0.31827
        3.44       2.821     3.16632    0.266983
         3.6       4.845     2.56223    0.214641
        3.76       1.987     1.92068    0.252373
        3.92       2.585     1.90836    0.219481
        4.08       1.653     1.31136    0.149313
        4.24       1.353    0.914409    0.108348
         4.4       0.454    0.505182   0.0844647
        4.56       1.617    0.474136    0.101501
        4.72       0.857    0.465591   0.0958898
        4.88       0.003    0.279864   0.0756769
        5.04       0.004    0.200909   0.0571691
         5.2       0.004    0.163591   0.0599789
        5.36       0.006    0.145364   0.0521881
        5.52       0.271    0.252364   0.0804824
        5.68        0.16    0.119727   0.0547969
        5.84       0.009   0.0811818   0.0298523
           6       0.202   0.0976818   0.0330942
        6.16       0.154   0.0371364   0.0157575
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.073  0.00947826  0.00645586
        0.24       0.086   0.0786957    0.033483
         0.4       0.727    0.409043   0.0861869
        0.56       0.461     1.08191     0.12457
        0.72       1.936     1.53752    0.165638
        0.88       2.553     2.30374    0.201017
        1.04       3.475     2.56496    0.271161
         1.2       3.134       3.706    0.354206
        1.36       5.682     5.19678    0.415632
        1.52       4.436     5.37143    0.484206
        1.68       5.236     5.18439    0.392513
        1.84       8.647     5.97122    0.403579
           2      10.575     6.93943     0.45197
        2.16       7.251     6.98752    0.424867
        2.32       5.957      9.6513     1.83545
        2.48       4.309     7.53165    0.693093
        2.64       4.452     9.12687     1.51231
         2.8        7.02     6.13009    0.405234
        2.96       4.745     5.34409     0.29034
        3.12       4.684     4.37022    0.261514
        3.28       3.226     3.69196    0.305136
        3.44       1.841      3.1087     0.26152
         3.6       4.486     2.64587    0.221006
        3.76        2.47     1.94457    0.242527
        3.92        4.63      2.0267    0.239724
        4.08       2.129     1.34691    0.146992
        4.24       0.591    0.900348    0.104545
         4.4       1.589    0.552304   0.0930128
        4.56       0.881    0.491826   0.0986173
        4.72       0.608    0.471783   0.0919204
        4.88        0.11    0.272478   0.0727461
        5.04           0    0.192174   0.0553468
         5.2           0    0.156478   0.0577913
        5.36           0    0.139043   0.0503003
        5.52           0    0.241391   0.0777275
        5.68           0    0.114522   0.0526611
        5.84           0   0.0776522   0.0287623
           6           0   0.0934348   0.0319267
        6.16           0   0.0355217   0.0151549
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.002  0.00916667  0.00619438
        0.24       0.007   0.0757083   0.0322209
         0.4       0.177    0.399375   0.0831363
        0.56       2.358     1.13508    0.130233
        0.72       1.931     1.55392    0.159546
        0.88       1.976     2.29008    0.193105
        1.04        3.15     2.58933    0.260956
         1.2       4.134     3.72383    0.339896
        1.36        4.09     5.15067    0.400864
        1.52       5.569     5.37967    0.464101
        1.68       3.746     5.12446    0.380706
        1.84       5.967     5.97104    0.386763
           2       9.311     7.03825    0.443809
        2.16       8.154     7.03612    0.409935
        2.32       6.579     9.52329     1.76343
        2.48       3.375     7.35846    0.685512
        2.64       6.272     9.00792     1.45397
         2.8       8.275     6.21946    0.398083
        2.96       7.313     5.42612    0.289601
        3.12       3.386     4.32921    0.253812
        3.28       3.783     3.69575    0.292446
        3.44       3.507     3.12529    0.251149
         3.6       4.412     2.71946    0.223714
        3.76       3.967     2.02883    0.246628
        3.92        3.85     2.10267    0.241474
        4.08       0.974     1.33138    0.141687
        4.24       0.504    0.883833    0.101485
         4.4       0.106    0.533708   0.0909773
        4.56       0.201    0.479708   0.0952499
        4.72       0.924    0.490625   0.0900008
        4.88           0    0.261125   0.0705954
        5.04           0    0.184167   0.0536168
         5.2           0    0.149958   0.0557499
        5.36           0     0.13325   0.0485369
        5.52           0    0.231333   0.0751368
        5.68           0     0.10975   0.0506826
        5.84           0   0.0744167   0.0277452
           6           0   0.0895417   0.0308328
        6.16           0   0.0340417   0.0145955
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0      0.0088  0.00595745
        0.24           0     0.07268    0.031074
         0.4           0      0.3834   0.0813312
        0.56       2.494     1.18944    0.135895
        0.72       1.814     1.56432    0.153503
        0.88       1.869     2.27324    0.186113
        1.04       3.723     2.63468    0.254428
         1.2       4.647     3.76076      0.3283
        1.36       4.771     5.13548    0.385117
        1.52       5.594     5.38824    0.445616
        1.68       5.723      5.1484     0.36623
        1.84       8.845       6.086    0.388001
           2       5.068     6.95944    0.432997
        2.16       4.721     6.94352    0.403862
        2.32        6.24     9.39196     1.69778
        2.48       5.714     7.29268     0.66124
        2.64       7.455      8.9458     1.39714
         2.8       8.291     6.30232    0.390688
        2.96       3.435     5.34648    0.288761
        3.12       6.375     4.41104    0.256513
        3.28       4.937      3.7454    0.284932
        3.44       3.842     3.15396    0.242734
         3.6       2.105     2.69488    0.216111
        3.76       2.693      2.0554    0.238189
        3.92       2.799     2.13052    0.233416
        4.08       1.417      1.3348    0.136061
        4.24       0.855     0.88268   0.0974324
         4.4        0.62     0.53716   0.0874036
        4.56       0.241     0.47016   0.0919172
        4.72       0.931     0.50824   0.0881078
        4.88       0.129     0.25584   0.0679691
        5.04       0.012     0.17728   0.0519125
         5.2       0.274     0.15492   0.0537403
        5.36       0.012      0.1284   0.0468371
        5.52       0.218      0.2308   0.0721333
        5.68       0.136      0.1108   0.0486662
        5.84           0     0.07144   0.0267946
           6           0     0.08596   0.0298068
        6.16           0     0.03268   0.0140751
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.004  0.00861538  0.00573118
        0.24       0.007   0.0701538   0.0299814
         0.4       0.241    0.377923   0.0783873
        0.56       1.408     1.19785    0.130928
        0.72       2.325     1.59358    0.150361
        0.88       3.263     2.31131    0.182807
        1.04       2.269     2.62062     0.24503
         1.2       3.402     3.74696    0.315963
        1.36       6.447     5.18592    0.373594
        1.52       6.557     5.43319    0.430738
        1.68       5.619      5.1665    0.352591
        1.84       7.031     6.12235    0.374777
           2       5.137     6.88935    0.421979
        2.16       8.243      6.9935    0.391409
        2.32       6.153     9.26738     1.63704
        2.48       6.829     7.27485    0.636048
        2.64        5.66     8.81942      1.3491
         2.8        7.02     6.32992    0.376636
        2.96        3.63     5.28046    0.285102
        3.12       6.844     4.50462    0.263162
        3.28        4.86     3.78827    0.277179
        3.44       3.033     3.14931    0.233442
         3.6       2.432     2.68477    0.208035
        3.76        2.18     2.06019    0.229076
        3.92       1.805       2.118    0.224774
        4.08        1.31     1.33385    0.130831
        4.24        1.08    0.890269   0.0939801
         4.4       0.374    0.530885   0.0842669
        4.56       0.579    0.474346   0.0884772
        4.72       0.483    0.507269   0.0847243
        4.88       0.208       0.254   0.0653798
        5.04        0.03    0.171615    0.050224
         5.2        0.48    0.167423   0.0531079
        5.36       0.112    0.127769   0.0450399
        5.52       0.852    0.254692   0.0732089
        5.68       0.093    0.110115   0.0467992
        5.84           0   0.0686923   0.0259046
           6           0   0.0826538   0.0288432
        6.16           0   0.0314231   0.0135897
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0082963  0.00552779
        0.24           0   0.0675556   0.0289833
         0.4        0.24    0.372815   0.0756503
        0.56       1.152     1.19615     0.12609
        0.72       0.825     1.56511    0.147462
        0.88       3.787     2.36596    0.184025
        1.04       3.101     2.63841      0.2366
         1.2       2.859     3.71407    0.305968
        1.36       7.046     5.25481    0.366054
        1.52       4.856     5.41181    0.415315
        1.68       5.775     5.18904    0.340252
        1.84        7.94     6.18967    0.366893
           2       7.976     6.92959    0.408265
        2.16         7.5     7.01226    0.377362
        2.32        7.21     9.19119     1.57818
        2.48       5.182     7.19733    0.617196
        2.64       6.957     8.75044      1.3009
         2.8       4.519     6.26285     0.36861
        2.96       4.667     5.25774    0.275446
        3.12        3.84        4.48    0.254564
        3.28       3.414     3.77441    0.267259
        3.44       3.147     3.14922    0.224796
         3.6       4.154     2.73919    0.207325
        3.76       2.484     2.07589    0.221129
        3.92       2.146     2.11904    0.216451
        4.08       2.875     1.39093    0.137876
        4.24       1.905    0.927852   0.0977255
         4.4       0.996    0.548111    0.082888
        4.56       0.621    0.479778   0.0853668
        4.72       0.313    0.500074   0.0818914
        4.88       0.004    0.244741   0.0636106
        5.04       0.005    0.165444   0.0487415
         5.2       0.441    0.177556   0.0520985
        5.36       0.063     0.12537   0.0434356
        5.52           0    0.245259   0.0711026
        5.68           0    0.106037   0.0452433
        5.84           0   0.0661481   0.0250698
           6           0   0.0795926   0.0279369
        6.16           0   0.0302593   0.0131362
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0       0.008   0.0053383
        0.24       0.014   0.0656429   0.0280113
         0.4       0.545    0.378964    0.073198
        0.56       1.475     1.20611    0.121979
        0.72       1.842       1.575    0.142527
        0.88       2.229     2.36107    0.177518
        1.04       3.949     2.68521    0.232734
         1.2       4.407     3.73882    0.296039
        1.36       6.351     5.29396    0.355068
        1.52       4.119     5.36564    0.403041
        1.68       6.067     5.22039    0.329541
        1.84       7.674     6.24268    0.357599
           2       9.369     7.01671    0.402872
        2.16       6.825     7.00557    0.363944
        2.32       6.734     9.10343     1.52426
        2.48       3.834     7.07721    0.606729
        2.64       3.775     8.57275     1.26652
         2.8       9.057     6.36264    0.368706
        2.96       4.717     5.23843    0.266285
        3.12       3.899     4.45925    0.246316
        3.28       2.959     3.74529    0.259296
        3.44       2.203     3.11543    0.219293
         3.6       3.148     2.75379    0.200434
        3.76       1.543     2.05686    0.214049
        3.92       2.403     2.12918    0.208958
        4.08       3.001     1.44843    0.144446
        4.24       3.354      1.0145    0.126965
         4.4        1.27    0.573893   0.0838415
        4.56       0.802    0.491286   0.0830901
        4.72       0.184    0.488786   0.0797409
        4.88       0.193    0.242893   0.0613657
        5.04       0.058    0.161607   0.0471515
         5.2           0    0.171214   0.0506223
        5.36           0    0.120893   0.0421145
        5.52           0      0.2365   0.0691006
        5.68           0     0.10225   0.0437856
        5.84           0   0.0637857   0.0242855
           6           0     0.07675   0.0270834
        6.16           0   0.0291786   0.0127114
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0  0.00772414  0.00516134
        0.24           0   0.0633793   0.0271367
         0.4       0.589    0.386207   0.0710314
        0.56       1.667       1.222    0.118804
        0.72       1.677     1.57852    0.137656
        0.88        1.23     2.32207    0.175629
        1.04       4.008     2.73083    0.229135
         1.2        3.12     3.71748    0.286599
        1.36       5.203     5.29083    0.342838
        1.52       6.719     5.41231    0.391835
        1.68        6.07     5.24969    0.319478
        1.84       7.971     6.30228    0.350199
           2        7.06     7.01821    0.388983
        2.16       6.631     6.99266    0.351623
        2.32       5.534     8.98034     1.47666
        2.48       5.767     7.03203    0.587487
        2.64       6.193     8.49069      1.2255
         2.8       8.251     6.42776    0.361696
        2.96       5.095     5.23348    0.257149
        3.12       6.165     4.51807    0.244745
        3.28       3.291     3.72962    0.250828
        3.44       1.699     3.06659    0.217103
         3.6       2.848     2.75703    0.193549
        3.76       1.849     2.04969    0.206788
        3.92       1.416     2.10459    0.203195
        4.08       1.359     1.44534    0.139498
        4.24       3.608     1.10393     0.15083
         4.4       1.336    0.600172   0.0849693
        4.56       0.338       0.486   0.0803928
        4.72       0.267    0.481138   0.0773571
        4.88       0.571    0.254207   0.0602836
        5.04       0.349    0.168069   0.0459662
         5.2       0.062    0.167448   0.0490166
        5.36       0.057     0.11869   0.0407199
        5.52           0    0.228345   0.0671974
        5.68           0   0.0987241   0.0424175
        5.84           0   0.0615862   0.0235474
           6           0   0.0741034   0.0262785
        6.16           0   0.0281724   0.0123128
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.016       0.008  0.00499667
        0.24       0.456   0.0764667    0.029218
         0.4       0.623      0.3941   0.0691008
        0.56       0.443     1.19603    0.117647
        0.72       3.209     1.63287    0.143395
        0.88       1.263     2.28677    0.173286
        1.04       2.848     2.73473     0.22153
         1.2       2.909     3.69053     0.27831
        1.36       3.466        5.23    0.336763
        1.52       5.591     5.41827     0.37882
        1.68       5.967      5.2736    0.309722
        1.84       4.651     6.24723    0.342824
           2        7.01     7.01793    0.376017
        2.16        7.73     7.01723     0.34076
        2.32       10.54     9.03233     1.42835
        2.48       9.005      7.0978    0.571573
        2.64       6.176     8.41353     1.18708
         2.8       6.875     6.44267    0.349946
        2.96       4.994      5.2255    0.248701
        3.12       3.903     4.49757    0.237444
        3.28       3.501       3.722    0.242582
        3.44       2.419       3.045    0.210936
         3.6       3.754     2.79027    0.189929
        3.76       3.625      2.1022    0.206455
        3.92       2.046     2.10263    0.196431
        4.08        1.28     1.43983    0.134957
        4.24        0.89      1.0968    0.145971
         4.4       0.987    0.613067   0.0831096
        4.56       0.365    0.481967   0.0778142
        4.72       0.064    0.467233   0.0760179
        4.88       0.167      0.2513   0.0583442
        5.04       0.227    0.170033    0.044476
         5.2       0.785    0.188033   0.0515242
        5.36       0.072    0.117133   0.0393923
        5.52       0.016    0.221267   0.0653292
        5.68        0.03   0.0964333   0.0410654
        5.84       0.097   0.0627667   0.0227921
           6           0   0.0716333   0.0255183
        6.16           0   0.0272333   0.0119381
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0  0.00774194  0.00484214
        0.24       0.183   0.0799032   0.0284769
         0.4       0.412    0.394677   0.0668742
        0.56       1.141     1.19426    0.113866
        0.72        0.76     1.60471    0.141507
        0.88       2.754     2.30184    0.168351
        1.04       1.953     2.70952    0.215815
         1.2       5.659     3.75403    0.276481
        1.36       5.461     5.23745    0.325982
        1.52       6.512     5.45355    0.368239
        1.68       6.462     5.31194    0.302094
        1.84       4.098      6.1779    0.338703
           2       4.587     6.93952    0.371974
        2.16       5.872     6.98029    0.331765
        2.32       8.655     9.02016     1.38233
        2.48      10.296     7.20097    0.562369
        2.64       8.349     8.41145     1.14878
         2.8       6.509     6.44481    0.338664
        2.96       4.506     5.20229    0.241759
        3.12       4.866     4.50945    0.230082
        3.28       3.147     3.70345    0.235465
        3.44       1.987     3.01087    0.206875
         3.6       4.473     2.84455    0.191402
        3.76       2.093      2.1019    0.199795
        3.92       1.718     2.09023    0.190486
        4.08       1.365     1.43742    0.130625
        4.24        0.72     1.08465    0.141767
         4.4       1.129     0.62971   0.0820781
        4.56        0.53    0.483516   0.0753195
        4.72        0.97    0.483452   0.0752759
        4.88       0.483    0.258774   0.0569388
        5.04       0.096    0.167645   0.0431053
         5.2       0.002    0.182032   0.0502104
        5.36       0.003    0.113452   0.0382932
        5.52       0.005     0.21429   0.0635932
        5.68       0.244    0.101194   0.0400157
        5.84           0   0.0607419   0.0221466
           6           0   0.0693226   0.0247996
        6.16           0   0.0263548   0.0115853
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0      0.0075  0.00469687
        0.24           0   0.0774062   0.0276962
         0.4       0.416    0.395344   0.0647877
        0.56       1.473     1.20297     0.11064
        0.72       2.208     1.62356    0.138335
        0.88        1.79     2.28584    0.163848
        1.04       2.214     2.69403    0.209625
         1.2       2.962     3.72928    0.268947
        1.36       4.452     5.21291    0.316718
        1.52        5.79     5.46406    0.356882
        1.68       8.227     5.40303     0.30608
        1.84       7.135     6.20781    0.329436
           2       8.969     7.00294    0.365717
        2.16       8.725     7.03481    0.325846
        2.32       5.848     8.92103     1.34268
        2.48       8.395     7.23828    0.546032
        2.64         4.8     8.29859     1.11841
         2.8       4.947       6.398      0.3313
        2.96       5.628     5.21559     0.23457
        3.12       3.103      4.4655    0.227051
        3.28       3.975     3.71194     0.22826
        3.44        2.26     2.98741    0.201736
         3.6       4.478     2.89559    0.192107
        3.76       2.135     2.10294    0.193554
        3.92       1.732     2.07903    0.184862
        4.08       1.752     1.44725    0.126912
        4.24       0.827     1.07659    0.137565
         4.4       0.903     0.63825   0.0799562
        4.56       0.769    0.492438   0.0734922
        4.72        0.78    0.492719   0.0734917
        4.88       0.553    0.267969   0.0558969
        5.04        0.08    0.164906   0.0418452
         5.2       0.151    0.181062   0.0486507
        5.36       0.063    0.111875    0.037129
        5.52       0.213     0.21425   0.0616059
        5.68       0.152    0.102781   0.0387967
        5.84       0.095   0.0618125   0.0214804
           6           0   0.0671563    0.024119
        6.16           0   0.0255313   0.0112525
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0  0.00727273  0.00456003
        0.24       0.035   0.0761212   0.0268868
         0.4       0.339    0.393636   0.0628469
        0.56       0.911     1.19412    0.107641
        0.72       1.108     1.60794    0.135023
        0.88       2.453     2.29091    0.158961
        1.04       3.865     2.72952    0.206254
         1.2       4.587     3.75527     0.26205
        1.36       5.393     5.21836    0.307167
        1.52       6.269     5.48845      0.3469
        1.68       6.826     5.44615    0.299827
        1.84       6.061     6.20336    0.319483
           2       7.337     7.01306    0.354775
        2.16       7.868     7.06006    0.316949
        2.32       7.778     8.88639     1.30244
        2.48       8.015     7.26182    0.529992
        2.64        5.28     8.20712     1.08826
         2.8       4.223     6.33209    0.327751
        2.96       5.657     5.22897    0.227843
        3.12       3.923     4.44906    0.220765
        3.28       4.465     3.73476    0.222481
        3.44        3.78     3.01142    0.197047
         3.6       1.882     2.86488    0.188725
        3.76       1.834     2.09479     0.18786
        3.92        1.85     2.07209     0.17939
        4.08       1.315     1.44324     0.12313
        4.24       0.413     1.05648    0.134858
         4.4       0.206    0.625152   0.0785989
        4.56       1.138       0.512   0.0738229
        4.72        0.79    0.501727   0.0718147
        4.88       0.399    0.271939   0.0543439
        5.04       0.005    0.160061   0.0408568
         5.2       0.795    0.199667   0.0506087
        5.36       0.178    0.113879   0.0360579
