# VELOCITY:     SINGLE_BLOCK_AVE_POFV:       PROGRESSIVE_AVE_POFV:        ERROR:
           1.46667             2.764           3.28574         0.0936963
              1.52             3.918           3.40252          0.133868
           1.57333             2.824            3.0393         0.0861149
         0.0266667             0.072        0.00566667        0.00299691
              0.08             0.194             0.034         0.0100167
          0.133333             0.246         0.0855833         0.0154825
          0.186667             0.394           0.14975         0.0211746
              0.24             0.416           0.22675          0.023746
          0.293333             0.302             0.346         0.0331457
          0.346667             0.852           0.50725         0.0387495
               0.4             1.018          0.761333         0.0553245
          0.453333             1.512           1.04558         0.0659329
          0.506667             1.412           1.44167          0.107118
              0.56             1.526           1.61033          0.120549
          0.613333             1.284             1.704           0.10681
          0.666667             2.054           1.82875         0.0850106
              0.72             2.362           2.09433         0.0928895
          0.773333             3.784           2.37667          0.114387
          0.826667             3.272           2.68483          0.118799
              0.88              3.42           2.89142          0.125603
          0.933333              2.29           2.87608         0.0946903
          0.986667             2.416           3.24175          0.137579
              1.04              4.28           3.38292          0.187573
           1.09333             3.052           3.38808          0.172139
           1.14667             3.284           3.59783          0.189302
               1.2             3.224           3.65642          0.219202
           1.25333             3.808           3.98733           0.16932
           1.30667              4.31           3.68517          0.159554
              1.36             4.584           3.67508          0.104679
           1.41333             2.526           3.47208          0.120654
           1.46667             2.346           3.24658         0.0976317
              1.52             3.378            3.4015          0.128294
           1.57333             2.618           3.02175          0.084297
         0.0266667                 0           0.00544        0.00288559
              0.08             0.002           0.03272        0.00969743
          0.133333             0.038           0.08368         0.0149797
          0.186667             0.038           0.14528         0.0207941
              0.24             0.364           0.23224         0.0234222
          0.293333             0.286            0.3436         0.0319067
          0.346667              1.01           0.52736         0.0420956
               0.4             0.948            0.7688          0.053613
          0.453333             1.006             1.044         0.0633146
          0.506667              1.04            1.4256          0.104032
              0.56             0.706           1.57416          0.121033
          0.613333              1.16           1.68224          0.104731
          0.666667             1.676           1.82264         0.0818295
              0.72             3.204           2.13872         0.0992137
          0.773333             3.532           2.42288           0.11878
          0.826667             2.414             2.674           0.11454
              0.88             2.742           2.88544          0.120721
          0.933333              1.93           2.83824          0.098174
          0.986667             2.202           3.20016          0.138219
              1.04              4.38            3.4228          0.184261
           1.09333             2.946            3.3704           0.16616
           1.14667             2.364           3.54848          0.188053
               1.2             2.964           3.62872          0.212177
           1.25333              5.79           4.05944          0.177237
           1.30667              4.01           3.69816            0.1537
              1.36             4.152           3.69416          0.102215
           1.41333             2.792           3.44488          0.118855
           1.46667              2.54           3.21832         0.0977318
              1.52             4.102           3.42952          0.126185
           1.57333             2.876           3.01592         0.0811265
         0.0266667                 0        0.00523077        0.00278219
              0.08             0.004         0.0316154        0.00938715
          0.133333             0.108         0.0846154         0.0144328
          0.186667             0.218          0.148077         0.0201816
              0.24             0.422          0.239538         0.0236311
          0.293333             0.386          0.345231         0.0307211
          0.346667             0.576          0.529231         0.0405181
               0.4             0.654          0.764385         0.0517325
          0.453333             0.638           1.02838         0.0627755
          0.506667             0.846           1.40331          0.102391
              0.56               0.9           1.54823          0.119123
          0.613333             1.396           1.67123           0.10128
          0.666667             1.646           1.81585         0.0789637
              0.72              3.62           2.19569          0.110552
          0.773333             2.452             2.424          0.114217
          0.826667             4.034           2.72631          0.121493
              0.88             3.072           2.89262          0.116291
          0.933333             2.652           2.83108          0.094659
          0.986667             3.226           3.20115          0.132907
              1.04             4.254           3.45477          0.179926
           1.09333             3.138           3.36146          0.160009
           1.14667             2.498           3.50808           0.18511
               1.2             3.382           3.61923          0.204228
           1.25333             4.442           4.07415           0.17103
           1.30667             2.496           3.65192          0.154587
              1.36             3.634           3.69185           0.09831
           1.41333             3.296           3.43915          0.114421
           1.46667             2.806           3.20246         0.0952509
              1.52             3.482           3.43154          0.121348
           1.57333             2.094           2.98046         0.0854045
         0.0266667                 0        0.00503704        0.00268588
              0.08             0.062         0.0327407        0.00910668
          0.133333             0.162         0.0874815         0.0141799
          0.186667             0.156           0.14837         0.0194362
              0.24               0.6          0.252889         0.0262576
          0.293333             0.766          0.360815         0.0333023
          0.346667              0.65          0.533704         0.0392636
               0.4             0.644          0.759926         0.0500082
          0.453333             0.734           1.01748         0.0613901
          0.506667              0.94           1.38615          0.100026
              0.56              0.98           1.52719          0.116555
          0.613333             1.094           1.64985         0.0997594
          0.666667             2.548           1.84296         0.0805607
              0.72             3.298           2.23652          0.113746
          0.773333             2.718           2.43489          0.110505
          0.826667             3.892           2.76948          0.124428
              0.88             3.282           2.90704          0.112875
          0.933333             2.944           2.83526         0.0912455
          0.986667             3.568           3.21474          0.128677
              1.04             3.314           3.44956          0.173338
           1.09333             3.242           3.35704          0.154144
           1.14667             3.254           3.49867          0.178493
               1.2              4.56           3.65407          0.199614
           1.25333             4.842           4.10259          0.167043
           1.30667             3.412           3.64304          0.149116
              1.36             3.818           3.69652         0.0947799
           1.41333             2.658           3.41022          0.113782
           1.46667             2.814           3.18807         0.0928033
              1.52             3.386           3.42985          0.116865
           1.57333             4.288           3.02889         0.0949841
         0.0266667             0.034        0.00607143        0.00278202
              0.08              0.09         0.0347857        0.00900813
          0.133333              0.24         0.0929286         0.0146825
          0.186667             0.384          0.156786          0.020483
              0.24             0.564             0.264         0.0275707
          0.293333             0.588          0.368929         0.0330865
          0.346667             0.452          0.530786         0.0379696
               0.4             0.648          0.755929         0.0483817
          0.453333             0.746           1.00779         0.0599583
          0.506667             1.038           1.37371         0.0972237
              0.56             1.184           1.51493          0.113035
          0.613333             1.248            1.6355         0.0972234
          0.666667             2.518           1.86707         0.0812108
              0.72             1.904           2.22464          0.110302
          0.773333             3.048           2.45679          0.108706
          0.826667              2.26           2.75129          0.121307
              0.88             2.764           2.90193          0.108959
          0.933333             2.424           2.82057          0.089161
          0.986667             2.488           3.18879          0.126672
              1.04             4.032           3.47036          0.168391
           1.09333             3.412             3.359          0.148651
           1.14667              4.21           3.52407          0.173916
               1.2             4.254            3.6755          0.193632
           1.25333             5.614           4.15657          0.169574
           1.30667              4.22           3.66364          0.145208
              1.36             5.346           3.75543          0.108164
           1.41333             3.456           3.41186           0.10973
           1.46667             2.916           3.17836         0.0899961
              1.52             3.256           3.42364          0.112856
           1.57333             3.748           3.05457         0.0950005
         0.0266667                 0        0.00586207        0.00269395
              0.08             0.004         0.0337241        0.00875983
          0.133333             0.028         0.0906897         0.0143459
          0.186667             0.094          0.154621         0.0198908
              0.24             0.282          0.264621          0.026627
          0.293333             0.332          0.367655         0.0319701
          0.346667             0.372           0.52531         0.0370529
               0.4             0.608          0.750828         0.0469815
          0.453333             0.654          0.995586         0.0591189
          0.506667             0.988           1.36041         0.0947766
              0.56             1.286           1.50703          0.109412
          0.613333             1.634           1.63545         0.0938709
          0.666667             3.348           1.91814         0.0930917
              0.72             2.222           2.22455          0.106499
          0.773333             2.488           2.45786          0.104963
          0.826667               3.5            2.7771           0.11984
              0.88             2.932           2.90297          0.105207
          0.933333              2.36           2.80469         0.0874896
          0.986667              2.12           3.15193          0.127553
              1.04             3.922           3.48593          0.163303
           1.09333             3.952           3.37945          0.144925
           1.14667             4.196           3.54724          0.169456
               1.2             4.256           3.69552          0.187986
           1.25333              4.84           4.18014          0.165357
           1.30667              3.69           3.66455          0.140203
              1.36              4.42           3.77834          0.106834
           1.41333             3.688           3.42138          0.106359
           1.46667             4.064            3.2089         0.0919286
              1.52             4.054           3.44538          0.111038
           1.57333             4.034           3.08834         0.0975434
         0.0266667                 0        0.00566667        0.00261123
              0.08             0.028         0.0335333        0.00846991
          0.133333             0.016            0.0882         0.0140821
          0.186667              0.05          0.151133         0.0195311
              0.24             0.316          0.266333         0.0257944
          0.293333             0.344          0.366867         0.0309142
          0.346667              0.57            0.5268         0.0358478
               0.4              0.59          0.745467         0.0457203
          0.453333             0.844          0.990533         0.0573638
          0.506667             1.046           1.34993          0.092195
              0.56             1.188            1.4964          0.106281
          0.613333               2.5           1.66427         0.0950626
          0.666667             2.688            1.9438         0.0934588
              0.72             2.082            2.2198          0.103055
          0.773333             2.052           2.44433          0.102332
          0.826667              2.17           2.75687          0.117542
              0.88             2.504           2.88967          0.102537
          0.933333             2.892            2.8076         0.0846216
          0.986667             3.684           3.16967          0.124528
              1.04             6.044            3.5712           0.17874
           1.09333             3.068           3.36907          0.140465
           1.14667             4.156           3.56753          0.165018
               1.2             4.826            3.7332          0.185459
           1.25333              3.53           4.15847          0.161258
           1.30667              3.13           3.64673          0.136657
              1.36             4.208           3.79267          0.104229
           1.41333             3.018           3.40793           0.10366
           1.46667             3.496           3.21847          0.089361
              1.52             3.776            3.4564          0.107882
           1.57333              3.49           3.10173         0.0952064
         0.0266667                 0        0.00548387        0.00253339
              0.08                 0         0.0324516        0.00826548
          0.133333                 0         0.0853548         0.0139123
          0.186667             0.096          0.149355         0.0189819
              0.24             0.408          0.270903         0.0253639
          0.293333             0.478          0.370452         0.0301241
          0.346667             0.642          0.530516         0.0348835
               0.4             0.646          0.742258         0.0443579
          0.453333              0.78          0.983742         0.0559139
          0.506667             1.214           1.34555         0.0893252
              0.56             1.772           1.50529          0.103224
          0.613333              2.56           1.69316         0.0962873
          0.666667             2.928           1.97555         0.0956847
              0.72              2.01           2.21303         0.0999524
          0.773333              2.28           2.43903         0.0991684
          0.826667             2.566           2.75071          0.113911
              0.88               2.5            2.8771         0.0999969
          0.933333               2.6            2.8009         0.0821565
          0.986667              2.43           3.14581          0.122775
              1.04             4.144           3.58968          0.173927
           1.09333             3.986           3.38897          0.137337
           1.14667             4.302           3.59123          0.161386
               1.2             4.258           3.75013          0.180247
           1.25333             5.438           4.19974          0.161252
           1.30667              3.19             3.632          0.133041
              1.36              5.19           3.83774          0.110183
           1.41333              3.63            3.4151          0.100563
           1.46667             3.324           3.22187         0.0865432
              1.52             3.082           3.44432          0.105076
           1.57333             2.984           3.09794         0.0922109
         0.0266667                 0         0.0053125        0.00246001
              0.08             0.044         0.0328125        0.00801505
          0.133333             0.142          0.087125         0.0135897
          0.186667             0.158          0.149625         0.0183906
              0.24             0.278          0.271125         0.0245723
          0.293333             0.446          0.372812         0.0292751
          0.346667             0.566          0.531625          0.033811
               0.4             0.712          0.741313         0.0429818
          0.453333              1.17          0.989563         0.0544687
          0.506667             1.064           1.33675          0.086966
              0.56             1.066           1.49156          0.100907
          0.613333             1.454           1.68569          0.093568
          0.666667             3.066           2.00963         0.0985759
              0.72             3.046           2.23906          0.100161
          0.773333             3.384           2.46856           0.10037
          0.826667             3.804           2.78363          0.115009
              0.88             3.824           2.90669          0.101155
          0.933333             3.234           2.81444         0.0806962
          0.986667             3.688           3.16275          0.120102
              1.04             3.442           3.58506          0.168553
           1.09333             3.622           3.39625          0.133238
           1.14667             5.182           3.64094          0.163821
               1.2             4.342           3.76863          0.175561
           1.25333             5.032           4.22575          0.158297
           1.30667             5.312            3.6845          0.138856
              1.36              5.34           3.88469          0.116312
           1.41333             3.862           3.42906         0.0983858
           1.46667              2.96           3.21369         0.0842248
              1.52             2.506             3.415          0.105805
           1.57333             2.782           3.08806         0.0898563
         0.0266667             0.016        0.00563636        0.00240669
              0.08             0.112         0.0352121        0.00812345
          0.133333             0.144         0.0888485         0.0132867
          0.186667             0.384          0.156727         0.0191557
              0.24             0.752          0.285697         0.0278148
          0.293333             0.582          0.379152         0.0290662
          0.346667             0.922          0.543455         0.0347943
               0.4             1.016          0.749636         0.0424777
          0.453333             1.488           1.00467         0.0548724
          0.506667             1.532           1.34267         0.0845317
              0.56             2.086           1.50958         0.0994437
          0.613333               1.9           1.69218         0.0909577
          0.666667             3.378           2.05109          0.103945
              0.72             2.258           2.23964         0.0971275
          0.773333             3.678           2.50521          0.103804
          0.826667             3.102           2.79327          0.111928
              0.88              3.12           2.91315         0.0982965
          0.933333              4.76           2.87339         0.0974358
          0.986667             4.038           3.18927          0.119355
              1.04              3.67           3.58764          0.163465
           1.09333             3.428           3.39721          0.129204
           1.14667              3.55           3.63818           0.15888
               1.2             5.178           3.81133          0.175359
           1.25333             5.364           4.26024          0.157213
           1.30667             3.852           3.68958          0.134741
              1.36             5.454           3.93224          0.122122
           1.41333              5.06           3.47848          0.107101
           1.46667              4.11           3.24085         0.0859405
              1.52             3.636            3.4217           0.10281
           1.57333             3.312           3.09485         0.0873893
         0.0266667                 0        0.00547059         0.0023416
              0.08                 0         0.0341765        0.00795026
          0.133333             0.064         0.0881176          0.012916
          0.186667             0.164          0.156941         0.0185935
              0.24             0.154          0.281824         0.0272651
          0.293333              0.39          0.379471          0.028213
          0.346667             0.868             0.553         0.0350559
               0.4             1.324          0.766529         0.0444607
          0.453333             1.756           1.02676         0.0575363
          0.506667             1.388             1.344          0.082056
              0.56             1.674           1.51441         0.0966364
          0.613333             1.922           1.69894         0.0885332
          0.666667             3.398           2.09071          0.108173
              0.72             2.268           2.24047         0.0942744
          0.773333             2.554           2.50665          0.100761
          0.826667             3.808           2.82312          0.112544
              0.88             2.512           2.90135         0.0961109
          0.933333             3.818           2.90118         0.0984513
          0.986667             3.818           3.20776          0.117269
              1.04             4.372           3.61071          0.160276
           1.09333              4.18           3.42024          0.127439
           1.14667               4.1           3.65176          0.154786
               1.2              4.24           3.82394          0.170654
           1.25333             5.576           4.29894           0.15728
           1.30667             4.168           3.70365          0.131511
              1.36             4.416           3.94647          0.119356
           1.41333             5.394           3.53482          0.117841
           1.46667             3.788           3.25694         0.0849061
              1.52             2.766           3.40241          0.101579
           1.57333             3.426           3.10459           0.08536
         0.0266667                 0        0.00531429        0.00227991
              0.08             0.048         0.0345714        0.00773292
          0.133333             0.182            0.0908         0.0128225
          0.186667             0.426          0.164629          0.019587
              0.24             0.722            0.2944         0.0292432
          0.293333             0.652          0.387257         0.0284612
          0.346667             1.056          0.567371         0.0368827
               0.4             0.922          0.770971         0.0434118
          0.453333             1.168            1.0308         0.0560338
          0.506667             1.268           1.34183         0.0797402
              0.56              1.94           1.52657         0.0946373
          0.613333             1.832           1.70274         0.0860853
          0.666667             2.494           2.10223          0.105695
              0.72             2.676           2.25291         0.0923984
          0.773333             2.428            2.5044         0.0979071
          0.826667             2.998           2.82811           0.10944
              0.88             2.714             2.896         0.0935138
          0.933333             4.366           2.94303          0.104155
          0.986667             3.048            3.2032          0.114007
              1.04             3.434           3.60566          0.155777
           1.09333             4.044           3.43806          0.125037
           1.14667             4.358           3.67194          0.151673
               1.2              5.43           3.86983          0.171837
           1.25333             4.742            4.3116          0.153295
           1.30667             4.062           3.71389          0.128151
              1.36             5.978           4.00451          0.129292
           1.41333             5.302           3.58531          0.124823
           1.46667             3.608           3.26697         0.0830706
              1.52             3.602           3.40811         0.0988368
           1.57333             3.558           3.11754         0.0838984
         0.0266667                 0        0.00516667        0.00222135
              0.08              0.01         0.0338889        0.00754818
          0.133333             0.122         0.0916667         0.0124956
          0.186667               0.2          0.165611         0.0190676
              0.24             0.422          0.297944         0.0286449
          0.293333               0.9            0.4015         0.0310304
          0.346667             0.896            0.5765         0.0369706
               0.4              1.16          0.781778         0.0435301
          0.453333             1.492           1.04361         0.0559226
          0.506667             1.506           1.34639         0.0776555
              0.56             1.584           1.52817         0.0920219
          0.613333             1.626           1.70061         0.0837204
          0.666667             3.496           2.14094           0.10962
              0.72             2.002           2.24594         0.0900943
          0.773333             2.722           2.51044         0.0953739
          0.826667             3.152           2.83711          0.106769
              0.88              3.49            2.9125         0.0923604
          0.933333             3.616           2.96172          0.102926
          0.986667             3.736             3.218          0.111797
              1.04             3.688           3.60794          0.151466
           1.09333             3.382            3.4365          0.121574
           1.14667             3.504           3.66728          0.147532
               1.2             3.768             3.867          0.167087
           1.25333             4.584           4.31917          0.149223
           1.30667              3.97             3.721          0.124789
              1.36             3.818           3.99933          0.125804
           1.41333             4.388           3.60761          0.123331
           1.46667              3.87           3.28372         0.0824346
              1.52             3.346           3.40639         0.0961064
           1.57333              2.76           3.10761         0.0821537
         0.0266667                 0        0.00502703         0.0021657
              0.08             0.008         0.0331892        0.00737653
          0.133333              0.11         0.0921622         0.0121677
          0.186667             0.428          0.172703         0.0198272
              0.24              0.75          0.310162         0.0303647
          0.293333             1.006          0.417838         0.0342235
          0.346667             0.924          0.585892         0.0371452
               0.4             0.784          0.781838         0.0423536
          0.453333             0.834           1.03795         0.0546974
          0.506667             1.216           1.34286         0.0756367
              0.56             1.764           1.53454         0.0897553
          0.613333             1.714           1.70097         0.0814585
          0.666667             2.824           2.15941          0.108201
              0.72              2.47             2.252         0.0878626
          0.773333             2.174           2.50135         0.0932287
          0.826667             3.456           2.85384          0.105185
              0.88              4.23           2.94811         0.0964844
          0.933333             2.418           2.94703          0.101187
          0.986667             2.966           3.21119          0.108982
              1.04             3.154           3.59568          0.147869
           1.09333              4.14           3.45551          0.119766
           1.14667              3.51           3.66303          0.143606
               1.2             3.468           3.85622          0.162918
           1.25333             2.896            4.2807          0.150066
           1.30667             3.892           3.72562          0.121502
              1.36             3.392           3.98292           0.12347
           1.41333             4.628           3.63519          0.123042
           1.46667             4.584           3.31886          0.087377
              1.52             3.926           3.42043         0.0945294
           1.57333             2.836           3.10027         0.0802606
         0.0266667             0.004             0.005        0.00210888
              0.08             0.012         0.0326316        0.00720346
          0.133333              0.06         0.0913158         0.0118769
          0.186667             0.128          0.171526         0.0193403
              0.24              0.19             0.307         0.0297298
          0.293333             0.602          0.422684         0.0336643
          0.346667             0.618          0.586737         0.0361773
               0.4             0.556          0.775895          0.041654
          0.453333              0.98           1.03642         0.0532792
          0.506667             1.288           1.34142           0.07366
              0.56              1.73           1.53968         0.0875406
          0.613333             2.588           1.72432         0.0825917
          0.666667             4.876           2.23089           0.12679
              0.72             3.084           2.27389         0.0882362
          0.773333             2.818           2.50968         0.0911469
          0.826667             2.582           2.84668           0.10266
              0.88             4.504           2.98905          0.102265
          0.933333             3.606           2.96437         0.0999996
          0.986667             3.062           3.20726          0.106185
              1.04              2.55           3.56816          0.146515
           1.09333             3.042           3.44463          0.117107
           1.14667             2.346           3.62837          0.143948
               1.2             2.746             3.827          0.161229
           1.25333             4.094           4.27579          0.146197
           1.30667             3.604           3.72242          0.118347
              1.36             4.138             3.987          0.120288
           1.41333             2.744           3.61174          0.122019
           1.46667             4.386           3.34695         0.0894766
              1.52              3.49           3.42226         0.0920595
           1.57333             3.238           3.10389         0.0782303
         0.0266667                 0        0.00487179         0.0020587
              0.08             0.046         0.0329744         0.0070269
          0.133333             0.176         0.0934872         0.0117691
          0.186667             0.266          0.173949         0.0189955
              0.24             0.322          0.307385           0.02897
          0.293333             0.736          0.430718         0.0337461
          0.346667             0.678          0.589077         0.0353252
               0.4             0.838          0.777487         0.0406163
          0.453333              0.88           1.03241         0.0520638
          0.506667              1.39           1.34267         0.0717818
              0.56             2.184           1.55621         0.0868409
          0.613333             2.076           1.73333         0.0809648
          0.666667             3.506           2.26359          0.127685
              0.72              2.58           2.28174         0.0863222
          0.773333              3.15            2.5261         0.0902765
          0.826667              4.24           2.88241          0.106062
              0.88             4.498           3.02774          0.106711
          0.933333               3.9           2.98836          0.100272
          0.986667             3.396            3.2121          0.103573
              1.04             3.522           3.56697          0.142763
           1.09333             2.998           3.43318          0.114663
           1.14667              3.59           3.62738          0.140261
               1.2             3.262           3.81251          0.157745
           1.25333             3.906           4.26631          0.142755
           1.30667             3.942           3.72805          0.115446
              1.36             3.674           3.97897          0.117471
           1.41333             2.736           3.58928          0.120939
           1.46667             2.828           3.33364         0.0881662
              1.52             2.924           3.40949         0.0905812
           1.57333             2.952               3.1         0.0763213
         0.0266667             0.006            0.0049        0.00200742
              0.08              0.15            0.0359        0.00743537
          0.133333             0.462            0.1027         0.0146434
          0.186667             0.542           0.18315         0.0206291
              0.24              0.35           0.30845         0.0282653
          0.293333             0.452           0.43125         0.0329067
          0.346667              0.52           0.58735         0.0344843
               0.4             1.428           0.79375         0.0427329
          0.453333             1.182           1.03615         0.0508964
          0.506667             1.668            1.3508         0.0704465
              0.56             1.726           1.56045         0.0847735
          0.613333             2.428            1.7507         0.0807817
          0.666667              3.59           2.29675          0.128726
              0.72             3.696            2.3171         0.0911176
          0.773333             3.756           2.55685         0.0931086
          0.826667             3.414            2.8957           0.10424
              0.88             2.948           3.02575          0.104062
          0.933333             3.748           3.00735         0.0995473
          0.986667              3.01           3.20705          0.101106
              1.04              3.54            3.5663          0.139196
           1.09333              4.23            3.4531          0.113514
           1.14667             5.426           3.67235          0.143781
               1.2             4.024            3.8178           0.15389
           1.25333             3.812           4.25495          0.139638
           1.30667              2.83            3.7056          0.114722
              1.36             4.218           3.98495          0.114687
           1.41333             3.566            3.5887          0.117917
           1.46667             2.842           3.32135         0.0868146
              1.52             2.392           3.38405         0.0918189
           1.57333             2.542           3.08605         0.0756774
