# total attempts: 10000
30.0247              29.921             29.8975
30.0247              29.921             29.8975
30.0247              29.921             29.8975
30.0327             30.1117             29.9307
29.9893             29.5657             29.1922
30.8434             29.9676             27.9361
30.0654             30.2129             28.8575
30.0654             30.2129             28.8575
30.0654             30.2129             28.8575
30.0087             30.5766             28.7496
29.8214             31.4357             29.2678
29.8214             31.4357             29.2678
29.0215             31.7074             30.3019
29.6863             31.0731             30.4043
29.6863             31.0731             30.4043
29.6863             31.0731             30.4043
29.6863             31.0731             30.4043
29.3912             30.0891             31.6329
29.3912             30.0891             31.6329
29.3912             30.0891             31.6329
29.3912             30.0891             31.6329
28.5419             30.0625             31.8114
28.5419             30.0625             31.8114
27.0497             29.0852             31.8409
26.2307             28.0935             31.9561
26.4519             27.7846             31.9081
27.5335             27.4697             31.1267
28.3477             26.3226             30.7243
28.3477             26.3226             30.7243
28.3477             26.3226             30.7243
27.969             26.5071             30.6363
28.0213             26.4179             30.1286
27.1838              27.382             30.9288
26.666             27.6404             31.1484
26.5458             27.4345             31.3567
26.8143               26.49             32.6079
24.8964             26.7055             33.3105
25.2579             25.3671             32.9879
24.605              25.297             32.6659
24.6721             24.4621             32.4232
25.1141             23.3055             31.5655
24.0107             22.3971             31.9237
24.111             21.8574             31.3373
24.111             21.8574             31.3373
23.3328             22.5528             30.4063
22.0501             22.4967             30.3108
22.0501             22.4967             30.3108
21.2509             22.8567             30.6276
21.1559             22.6281             29.5467
21.1559             22.6281             29.5467
21.1559             22.6281             29.5467
21.2915             22.6221             28.1869
21.2305             22.4621             29.3716
20.018             22.5328             27.7122
20.018             22.5328             27.7122
19.4823             24.3675             27.0159
18.3709             23.8365             27.8124
18.3709             23.8365             27.8124
18.3709             23.8365             27.8124
18.3067               23.06             27.9474
18.3067               23.06             27.9474
18.3067               23.06             27.9474
18.3067               23.06             27.9474
17.6576             23.7925             26.5345
18.6533             21.8255             23.9508
18.6533             21.8255             23.9508
19.0069             22.4736             22.9334
18.8566             22.1769             21.9038
19.3766              20.883             22.3033
20.5714             20.7834             21.7472
20.259             20.1837             21.0114
20.5995             20.0163             20.6591
20.5995             20.0163             20.6591
20.1886             19.3195             21.4729
20.3855             18.5192             20.4254
20.3855             18.5192             20.4254
20.3855             18.5192             20.4254
20.4295              18.393             19.6236
19.7537             18.8972              20.218
19.0582             19.0179              19.534
18.0659             19.3003             19.6028
17.4598             19.1492             19.9917
17.4598             19.1492             19.9917
17.4598             19.1492             19.9917
17.4598             19.1492             19.9917
17.6882             19.2395             19.6461
17.082             18.4991             19.4215
16.2979             18.8128             19.3112
17.1415             20.0429             19.6659
17.1415             20.0429             19.6659
16.578             19.3318             18.4758
16.6104             18.8777             17.6179
16.6104             18.8777             17.6179
16.4504             18.5307             17.5346
16.3558             18.4041             17.8605
17.2921             18.1936              17.537
17.8807               18.29             16.8567
17.8338             17.2886             17.6054
18.1998              17.588              17.286
18.1998              17.588              17.286
17.5083             16.7277             18.2902
16.5127             17.9285             17.9192
16.5127             17.9285             17.9192
16.5127             17.9285             17.9192
16.5127             17.9285             17.9192
16.7758             17.3336             17.8825
16.7758             17.3336             17.8825
16.0545             17.3828             17.5943
16.0545             17.3828             17.5943
17.0281             17.4311             18.8039
16.8736             17.7147             18.2936
16.8736             17.7147             18.2936
16.8736             17.7147             18.2936
15.6805             17.2215             18.8307
15.6805             17.2215             18.8307
15.6941             18.1352             18.1192
14.622             18.1529              18.397
14.8879             17.2078             19.0124
14.0428             17.7093             18.2549
11.7145             18.8796             17.4222
13.0573             19.0171              16.633
13.0573             19.0171              16.633
13.9391             18.1499             16.7208
13.841             17.0044             16.9181
12.6382             17.3806             16.2079
13.1321             16.5677             15.9991
12.746             15.9884             16.5504
10.9371             14.9126             15.4214
10.9371             14.9126             15.4214
10.9371             14.9126             15.4214
12.2541             14.8721               15.64
11.5893             13.1781             15.4532
10.7968             13.8284             14.4839
10.7968             13.8284             14.4839
10.7968             13.8284             14.4839
9.57665             12.6012             14.1842
9.00284             12.3483             13.8205
9.00284             12.3483             13.8205
8.24768             12.0353             13.9265
8.24768             12.0353             13.9265
7.54978             12.1964             14.3959
6.96365             13.4436             12.9902
6.96365             13.4436             12.9902
6.96365             13.4436             12.9902
7.26846             12.8214             12.3818
7.26846             12.8214             12.3818
7.27916              11.636             13.5615
7.92401             11.3144             12.2694
