# DISTANCE:     SINGLE_BLOCK_AVE_GOFR:       PROGRESSIVE_AVE_GOFR:        ERROR:
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088            0.0204        0.00937143        0.00138971
          0.897737            0.3112          0.318629          0.011541
          0.923387            2.9252           2.90476          0.030982
          0.949037           12.1784           12.0952         0.0523778
          0.974686            30.556           29.8559          0.110478
           1.00034           51.6724            51.542          0.138885
           1.02599             69.51           70.1724          0.211804
           1.05164             82.06           82.1593          0.282757
           1.07728           87.7928           86.9791          0.204269
           1.10293            86.838           86.1989          0.206598
           1.12858           82.3324           82.0813           0.23249
           1.15423           77.8008           76.8727          0.201314
           1.17988           71.8972           70.9225          0.193231
           1.20553           65.6948           65.5174          0.240907
           1.23118            59.768           60.5839          0.307522
           1.25683           56.5772           56.3132          0.214258
           1.28248           53.5676           52.4234          0.223241
           1.30813           49.2676           49.4666          0.229251
           1.33378            47.794           47.1683          0.208524
           1.35943           44.6668           45.1486          0.200162
           1.38508           43.4752           43.6299          0.126325
           1.41073           41.6924           42.6966          0.200088
           1.43638           42.2612           42.4491          0.202277
           1.46203           41.2864           42.0282          0.201699
           1.48768           40.7132           42.5901          0.220321
           1.51333           41.7048           43.4222          0.221991
           1.53898            42.644           44.6167          0.199027
           1.56463           44.8108            45.821          0.196072
           1.59028           46.3956           47.6138          0.195251
           1.61593            49.444           50.0809          0.204325
           1.64158            51.836            52.723          0.186649
           1.66723           55.3016           56.0034          0.255304
           1.69288             61.22           60.0623          0.180352
           1.71853           65.0488           64.3787          0.209824
           1.74418           71.4676           69.9709          0.221441
           1.76983            76.022           75.6238          0.232728
           1.79547           81.2028           81.4138          0.311165
           1.82112            89.688           87.7113          0.307582
           1.84677           95.8048           93.8406          0.240922
           1.87242            102.64           100.871          0.301479
           1.89807           108.974           107.872          0.291735
           1.92372            115.01           114.825          0.297632
           1.94937           123.084           122.023          0.247382
           1.97502           127.557            128.32          0.232066
           2.00067           135.528           134.672          0.321748
           2.02632           141.752           140.625          0.421287
           2.05197            143.89           145.664          0.404173
           2.07762            148.11           150.017          0.309921
           2.10327           151.048           152.433          0.397943
           2.12892           155.268           153.844          0.356298
           2.15457           155.151           154.459          0.394725
           2.18022           154.906           154.815           0.29318
           2.20587           158.154           154.962          0.425412
           2.23152             155.8             154.3          0.400663
           2.25717           156.069           152.856          0.364333
           2.28282           153.596           151.835          0.357073
           2.30847            154.17           151.424          0.307577
           2.33412           151.394            151.21          0.341853
           2.35977           150.149           150.953          0.318619
           2.38542           149.263           150.287          0.360815
           2.41107           147.013            149.99          0.371839
           2.43672           147.227            150.56          0.285815
           2.46237           150.044           152.245          0.386729
           2.48802           152.669           154.517          0.358651
           2.51366            155.77           157.195          0.304881
           2.53931           157.893           160.337          0.387166
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088            0.0008        0.00898182        0.00138008
          0.897737            0.2428          0.315182         0.0115196
          0.923387             2.816           2.90073         0.0298353
          0.949037           11.9376            12.088         0.0504842
          0.974686            28.458           29.7923          0.122372
           1.00034            50.972           51.5161          0.134967
           1.02599           70.4164           70.1835          0.202467
           1.05164            83.022           82.1985          0.272609
           1.07728           85.2716           86.9015          0.209211
           1.10293           85.7316           86.1777          0.198297
           1.12858           81.0532           82.0345           0.22657
           1.15423           75.5852           76.8142          0.200489
           1.17988           70.6996           70.9124          0.184713
           1.20553            66.836           65.5773          0.237296
           1.23118              61.9           60.6437          0.299306
           1.25683            56.736           56.3324          0.205379
           1.28248            51.742           52.3925          0.215232
           1.30813           49.4864           49.4675          0.218832
           1.33378           47.1436           47.1672          0.199049
           1.35943           46.5244           45.2111          0.200595
           1.38508            44.374           43.6637          0.125029
           1.41073           43.8996           42.7513          0.198325
           1.43638           43.4528           42.4948          0.198161
           1.46203           43.6548           42.1021          0.205637
           1.48768            43.744           42.6426          0.216459
           1.51333            43.662           43.4331          0.212168
           1.53898           45.7332           44.6675          0.196344
           1.56463           46.7292           45.8623          0.191456
           1.59028             46.73           47.5736          0.190464
           1.61593           50.3036           50.0911          0.195288
           1.64158           53.7704           52.7706          0.184137
           1.66723            55.896           55.9985          0.243746
           1.69288           58.7264           60.0016           0.18209
           1.71853              64.2           64.3706          0.200444
           1.74418           68.4064           69.8998          0.222501
           1.76983           74.4372           75.5699          0.228314
           1.79547           79.1052           81.3088          0.314217
           1.82112           86.3412            87.649           0.29984
           1.84677           92.9708            93.801          0.233193
           1.87242           100.424           100.851           0.28846
           1.89807           106.178           107.795          0.288453
           1.92372            114.09           114.792          0.285971
           1.94937           123.236           122.078          0.242208
           1.97502             128.6           128.332          0.221866
           2.00067           133.965            134.64          0.308721
           2.02632           139.336           140.567          0.406193
           2.05197           144.196           145.597          0.391274
           2.07762           148.171           149.933          0.306977
           2.10327           150.265           152.334          0.391863
           2.12892           152.523           153.784          0.345128
           2.15457           155.406           154.502          0.379126
           2.18022           158.676            154.99          0.328207
           2.20587           157.786           155.091           0.42499
           2.23152           158.164           154.475          0.419192
           2.25717           157.196           153.054          0.397591
           2.28282           156.709           152.056          0.403762
           2.30847           152.852           151.489          0.300359
           2.33412           152.945           151.289          0.335285
           2.35977           150.002            150.91          0.307058
           2.38542            152.42           150.384           0.35721
           2.41107           148.642           149.929          0.359951
           2.43672           150.782            150.57          0.273003
           2.46237            152.57            152.26          0.369433
           2.48802           153.044            154.45          0.348546
           2.51366            157.75            157.22          0.292066
           2.53931           159.913           160.318          0.370048
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088            0.0008        0.00862609        0.00136515
          0.897737            0.4116          0.319374         0.0117568
          0.923387            2.8868           2.90012         0.0285442
          0.949037           12.0372           12.0858         0.0483375
          0.974686           30.2408           29.8118          0.118594
           1.00034           50.4748           51.4708          0.136482
           1.02599           70.1428           70.1817          0.193672
           1.05164           81.3448           82.1614          0.263272
           1.07728           86.8848           86.9008          0.200116
           1.10293           85.0752           86.1297          0.195383
           1.12858           82.0436           82.0349           0.21672
           1.15423           77.3644           76.8381          0.193194
           1.17988           69.9576           70.8709          0.181287
           1.20553           65.1176           65.5573          0.227819
           1.23118           61.3028           60.6724          0.287661
           1.25683           57.5936           56.3873          0.203638
           1.28248           52.3936           52.3925          0.205874
           1.30813           48.7208            49.435          0.211712
           1.33378           45.6624           47.1018          0.200859
           1.35943           45.5108           45.2242          0.192296
           1.38508           43.5816           43.6602          0.119644
           1.41073           43.5016           42.7839          0.192367
           1.43638           43.9336           42.5573          0.199175
           1.46203           44.3832           42.2013          0.219313
           1.48768           43.7668           42.6915          0.212495
           1.51333           44.5248           43.4805          0.208185
           1.53898           46.8852           44.7639          0.210154
           1.56463           47.5404           45.9352          0.196544
           1.59028            48.586           47.6177            0.1872
           1.61593           50.6068           50.1135           0.18808
           1.64158           53.2072           52.7896          0.177106
           1.66723           56.1088           56.0033          0.233195
           1.69288           60.7096           60.0323          0.176756
           1.71853           63.6876           64.3409          0.193916
           1.74418           68.2628           69.8286          0.223922
           1.76983            73.454           75.4779          0.236196
           1.79547            79.536           81.2317          0.309865
           1.82112           86.5328           87.6005          0.290704
           1.84677            91.888           93.7179          0.237424
           1.87242           98.2312           100.737          0.297554
           1.89807           103.795           107.621          0.324124
           1.92372           113.022           114.715          0.283699
           1.94937            122.06           122.077          0.231678
           1.97502           129.987           128.404          0.223582
           2.00067           136.035             134.7          0.301203
           2.02632           140.467           140.562          0.388555
           2.05197           145.473           145.592          0.374299
           2.07762           149.606           149.919          0.293958
           2.10327           152.122           152.325          0.374935
           2.12892           154.468           153.814          0.331402
           2.15457           157.228            154.62          0.380716
           2.18022           156.797           155.069          0.323201
           2.20587           154.697           155.074          0.406857
           2.23152           153.791           154.445          0.402021
           2.25717           153.842           153.088          0.381779
           2.28282           153.624           152.125           0.39192
           2.30847           152.557           151.536          0.290864
           2.33412           151.656           151.305          0.321086
           2.35977           150.054           150.873          0.295957
           2.38542            148.07           150.283          0.355568
           2.41107           149.958            149.93          0.344303
           2.43672           150.539           150.569          0.261136
           2.46237           152.736            152.28          0.353951
           2.48802           154.214            154.44          0.333543
           2.51366           159.811           157.333          0.300305
           2.53931           160.628           160.332          0.354204
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088            0.0048        0.00846667        0.00131755
          0.897737            0.3228          0.319517         0.0112678
          0.923387            3.0556            2.9066         0.0280804
          0.949037           11.6708           12.0685         0.0493193
          0.974686           30.1196           29.8247          0.114344
           1.00034           53.2364           51.5444          0.149311
           1.02599            70.174           70.1814          0.185603
           1.05164           80.3972           82.0879          0.262364
           1.07728           85.9416           86.8608          0.195728
           1.10293           86.7568           86.1559           0.18898
           1.12858           83.5536           82.0982          0.216731
           1.15423             77.69           76.8736          0.188377
           1.17988           70.0936           70.8385          0.176603
           1.20553           65.1644            65.541          0.218914
           1.23118           61.7432            60.717          0.279114
           1.25683           55.2844           56.3413          0.200271
           1.28248           52.6452           52.4031          0.197565
           1.30813           49.7584           49.4485          0.203319
           1.33378           46.3236           47.0693           0.19509
           1.35943           45.1392           45.2206          0.184316
           1.38508           44.1804           43.6818          0.116606
           1.41073           42.9852           42.7923          0.184534
           1.43638           41.8656           42.5285           0.19295
           1.46203           41.6228           42.1772          0.211495
           1.48768            43.102           42.7086          0.204328
           1.51333           44.4256           43.5199          0.203201
           1.53898             44.49           44.7525          0.201707
           1.56463           46.1284           45.9433          0.188519
           1.59028           48.7376           47.6643          0.185125
           1.61593           49.7468           50.0982          0.180863
           1.64158           52.0908           52.7605          0.172104
           1.66723           55.1444           55.9675          0.226209
           1.69288           59.2696           60.0006          0.172225
           1.71853           63.3412           64.2992          0.190257
           1.74418           70.7588           69.8674           0.21792
           1.76983           75.7632           75.4898          0.226653
           1.79547           81.7404           81.2529          0.297678
           1.82112           86.8656           87.5699            0.2802
           1.84677           93.6816           93.7163          0.227536
           1.87242           101.608           100.773          0.287361
           1.89807           109.373           107.694           0.31873
           1.92372           114.895           114.722          0.271978
           1.94937           121.694           122.061          0.222575
           1.97502           124.899           128.258          0.257586
           2.00067           136.315           134.767          0.296071
           2.02632           138.709           140.485          0.379959
           2.05197           143.585           145.508          0.367923
           2.07762           147.484           149.817          0.298696
           2.10327            153.81           152.387          0.364387
           2.12892           153.174           153.787          0.318666
           2.15457           156.708           154.707          0.374656
           2.18022           157.301           155.162           0.32284
           2.20587           155.764           155.102          0.390922
           2.23152           158.065           154.596          0.412593
           2.25717           155.047            153.17          0.374494
           2.28282           155.749           152.276          0.403641
           2.30847           152.385           151.571          0.280889
           2.33412            150.48           151.271          0.309542
           2.35977           150.156           150.843          0.285129
           2.38542           148.779           150.221          0.346231
           2.41107           148.469           149.869          0.335295
           2.43672           150.084           150.548          0.251035
           2.46237           149.484           152.164          0.357866
           2.48802           153.787           154.413          0.320755
           2.51366           156.873           157.313          0.288402
           2.53931           161.727            160.39          0.344183
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088            0.0316          0.009392        0.00155622
          0.897737            0.3112          0.319184          0.010822
          0.923387            2.9096           2.90672         0.0269575
          0.949037           11.7124           12.0543         0.0493606
          0.974686           30.0768           29.8347          0.110214
           1.00034           52.6076           51.5869          0.149272
           1.02599           68.5432           70.1159          0.189393
           1.05164           81.0692           82.0472          0.255014
           1.07728           86.3732           86.8413          0.188868
           1.10293           86.6804           86.1768          0.182582
           1.12858            83.934           82.1716           0.22015
           1.15423           79.0912           76.9623          0.200643
           1.17988             71.33           70.8582          0.170629
           1.20553           66.2056           65.5676          0.211765
           1.23118           61.9668            60.767           0.27239
           1.25683           55.7684           56.3184          0.193567
           1.28248           52.2064           52.3952          0.189819
           1.30813           49.0852            49.434          0.195705
           1.33378           47.6776           47.0937          0.188797
           1.35943           43.9848           45.1712          0.183453
           1.38508           42.9124           43.6511          0.115932
           1.41073             42.35           42.7746          0.177999
           1.43638           42.6016           42.5314          0.185254
           1.46203           41.0964           42.1339          0.207406
           1.48768            42.056           42.6825          0.197815
           1.51333           41.9744           43.4581           0.20426
           1.53898           43.9764           44.7214          0.196013
           1.56463           45.5284           45.9267          0.181708
           1.59028           47.0028           47.6379          0.179601
           1.61593            49.862           50.0888          0.173875
           1.64158           53.0928           52.7738          0.165732
           1.66723           56.8912           56.0045          0.220157
           1.69288           60.7828           60.0319          0.168154
           1.71853           66.0096           64.3676          0.194559
           1.74418           70.9476           69.9106          0.213444
           1.76983           76.5628           75.5327          0.221613
           1.79547           80.2388           81.2124          0.288522
           1.82112           87.8476            87.581          0.269212
           1.84677           94.7852           93.7591          0.222415
           1.87242           102.364           100.837          0.282821
           1.89807           107.636           107.692          0.305989
           1.92372           113.903           114.689          0.263065
           1.94937           120.733           122.008          0.219925
           1.97502           130.263           128.338          0.259467
           2.00067            137.78           134.888          0.307775
           2.02632           143.659           140.612          0.385391
           2.05197           144.164           145.454          0.357116
           2.07762           149.625            149.81          0.286847
           2.10327           151.384           152.347          0.352011
           2.12892           153.497           153.776          0.306131
           2.15457           154.067           154.682          0.360543
           2.18022           152.565           155.058          0.326214
           2.20587           153.786            155.05          0.378812
           2.23152           152.379           154.508          0.405508
           2.25717           155.352           153.257          0.369552
           2.28282           153.219           152.313          0.389256
           2.30847           151.045            151.55          0.270442
           2.33412           151.675           151.287          0.297581
           2.35977           148.548           150.751          0.288116
           2.38542           150.834           150.245           0.33325
           2.41107           148.836           149.828          0.324418
           2.43672           151.064           150.569          0.241841
           2.46237           153.042           152.199           0.34527
           2.48802           155.001           154.436          0.308786
           2.51366           156.779           157.292          0.277657
           2.53931            160.74           160.404            0.3307
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088            0.0292         0.0101538        0.00167248
          0.897737             0.364          0.320908         0.0105421
          0.923387            2.7936           2.90237         0.0262694
          0.949037           12.0368           12.0536         0.0474667
          0.974686           29.8972           29.8371          0.106002
           1.00034           51.3668           51.5785          0.143771
           1.02599           69.8296           70.1049          0.182429
           1.05164            81.256           82.0167          0.247014
           1.07728           86.8224           86.8406          0.181605
           1.10293           86.7972           86.2007          0.177112
           1.12858           83.3112           82.2155          0.216002
           1.15423            77.614           76.9874          0.194485
           1.17988           71.9784           70.9012          0.169419
           1.20553             64.91           65.5423          0.205125
           1.23118           60.3796           60.7521           0.26232
           1.25683           57.2432            56.354          0.189362
           1.28248           52.4452           52.3971          0.182528
           1.30813           49.8724           49.4508          0.188903
           1.33378           46.1044           47.0556           0.18533
           1.35943            44.414           45.1421          0.178694
           1.38508           43.7868           43.6563          0.111591
           1.41073           42.7704           42.7744          0.171153
           1.43638            41.884           42.5065          0.179795
           1.46203            42.758           42.1579          0.200813
           1.48768           42.4616            42.674          0.190389
           1.51333           43.2444           43.4499          0.196569
           1.53898            43.234           44.6642          0.196646
           1.56463           46.2816           45.9403          0.175231
           1.59028           46.6516           47.5999          0.176654
           1.61593           48.2048           50.0163           0.18166
           1.64158           51.4896           52.7244          0.166555
           1.66723           56.5148           56.0241          0.212562
           1.69288            61.304           60.0808          0.168655
           1.71853            64.602           64.3766          0.187285
           1.74418           69.1444           69.8811          0.207259
           1.76983           76.2024           75.5585          0.214581
           1.79547           81.2236           81.2128          0.277425
           1.82112           88.1804            87.604          0.259843
           1.84677           95.0016           93.8069          0.218935
           1.87242           102.784           100.912          0.281689
           1.89807           109.704           107.769           0.30385
           1.92372           116.303           114.752          0.260166
           1.94937           123.789           122.077          0.221873
           1.97502           129.167            128.37          0.251438
           2.00067           133.689           134.842          0.299371
           2.02632           141.905           140.662          0.373764
           2.05197           145.697           145.464          0.343502
           2.07762           149.015           149.779          0.277436
           2.10327           153.869           152.405          0.343309
           2.12892           154.378           153.799          0.295231
           2.15457           154.574           154.677            0.3467
           2.18022             152.7           154.967          0.326035
           2.20587           151.544           154.915          0.387492
           2.23152           150.936            154.37          0.412528
           2.25717           152.381           153.223          0.356872
           2.28282           150.802           152.255          0.378602
           2.30847           149.199            151.46          0.274745
           2.33412           149.801            151.23          0.291574
           2.35977           150.194            150.73          0.277831
           2.38542            149.74           150.226          0.320998
           2.41107           148.433           149.774          0.316347
           2.43672           152.717           150.652          0.246248
           2.46237           153.452           152.247          0.335337
           2.48802           154.267            154.43          0.296979
           2.51366           155.812           157.235          0.272751
           2.53931           157.574           160.295          0.335413
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
