# VELOCITY:     SINGLE_BLOCK_AVE_POFV:       PROGRESSIVE_AVE_POFV:        ERROR:
               0.6              4.81           2.71867          0.979639
              0.84               4.1             3.782            1.0887
              1.08             9.382             5.938            1.6701
              1.32             9.378             7.144           1.35124
              1.56            13.044           9.92067           1.67222
               1.8            10.688             11.35          0.768014
              2.04            10.074           10.8907          0.336273
              2.28            10.376           14.4213           3.79664
              2.52             8.846           12.0053            3.6296
              2.76             7.568              8.62           0.91837
                 3             5.514              7.48          0.833774
              3.24             4.856             5.422          0.808251
              3.48              3.94             3.146          0.716295
              3.72             1.342             1.664          0.320043
              3.96             0.958          0.923333         0.0981352
               4.2             1.048          0.735333          0.234383
              4.44             0.114          0.274667          0.142767
              4.68               0.1         0.0913333         0.0168743
              4.92                 0          0.104667         0.0798127
              5.16                 0              0.04         0.0326599
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.532             0.245          0.115898
              0.36             1.454            1.2475          0.311053
               0.6             4.092             3.062          0.792613
              0.84             6.534              4.47            1.0108
              1.08              7.56            6.3435           1.30087
              1.32            10.478            7.9775           1.24422
              1.56             12.51            10.568           1.37376
               1.8            10.808           11.2145          0.587842
              2.04              13.7            11.593          0.658454
              2.28            11.124            13.597            2.9356
              2.52             9.488            11.376           2.77622
              2.76             6.278            8.0345           0.85529
                 3             5.388             6.957           0.77213
              3.24             3.022             4.822          0.798414
              3.48             3.224            3.1655          0.537486
              3.72             0.808              1.45          0.303253
              3.96                 0            0.6925          0.213026
               4.2                 1            0.8015          0.184891
              4.44                 0             0.206          0.122481
              4.68                 0            0.0685         0.0234774
              4.92                 0            0.0785         0.0640054
              5.16                 0              0.03         0.0259808
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12                 0             0.196          0.102555
              0.36              0.99             1.196           0.25307
               0.6             2.628            2.9752          0.638826
              0.84             5.262            4.6284          0.820959
              1.08             9.488            6.9724           1.18299
              1.32            10.978            8.5776           1.13087
              1.56            11.896           10.8336           1.12439
               1.8            15.378           12.0472          0.880834
              2.04            13.336           11.9416          0.612125
              2.28             7.656           12.4088           2.57776
              2.52            10.036            11.108           2.23387
              2.76             8.338            8.0952          0.686383
                 3             3.642             6.294          0.856279
              3.24             5.804            5.0184          0.662447
              3.48             1.028             2.738          0.575409
              3.72              0.54             1.268          0.292156
              3.96             0.528            0.6596          0.172943
               4.2             0.472            0.7356          0.159225
              4.44                 0            0.1648          0.104685
              4.68                 0            0.0548         0.0224257
              4.92                 0            0.0628         0.0530949
              5.16                 0             0.024         0.0214663
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12                 0          0.163333         0.0905154
              0.36             0.298           1.04633          0.251281
               0.6             3.888           3.12733          0.550171
              0.84             5.046             4.698          0.687076
              1.08            11.074             7.656           1.16674
              1.32            14.236           9.52067           1.27642
              1.56            13.908            11.346           1.04726
               1.8            12.318           12.0923          0.735184
              2.04            11.326            11.839          0.518631
              2.28             9.672           11.9527           2.18812
              2.52              6.36           10.3167           1.99681
              2.76             6.672             7.858            0.6116
                 3             3.702             5.862          0.815289
              3.24              6.68           5.29533          0.607171
              3.48             1.384           2.51233          0.521886
              3.72             1.434           1.29567           0.24477
              3.96             0.002              0.55          0.175444
               4.2                 0             0.613          0.173584
              4.44                 0          0.137333         0.0907691
              4.68                 0         0.0456667         0.0204636
              4.92                 0         0.0523333         0.0452657
              5.16                 0              0.02         0.0182574
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.032          0.144571         0.0795053
              0.36             1.222           1.07143          0.216633
               0.6             3.692             3.208          0.477453
              0.84             5.452           4.80571          0.597306
              1.08             9.418           7.90771           1.02685
              1.32            17.912           10.7194           1.55844
              1.56            11.906            11.426          0.900699
               1.8             11.73           12.0406          0.631977
              2.04            10.056           11.5843          0.503217
              2.28            11.032           11.8211           1.87948
              2.52            10.296           10.3137           1.71155
              2.76              5.16           7.47257          0.634152
                 3             3.364           5.50514          0.772983
              3.24             3.328           5.01429          0.581854
              3.48              2.07           2.44914          0.451141
              3.72             0.912           1.24086          0.215852
              3.96             0.418          0.531143           0.15139
               4.2                 0          0.525429          0.169442
              4.44                 0          0.117714         0.0798942
              4.68                 0         0.0391429          0.018551
              4.92                 0         0.0448571         0.0394117
              5.16                 0         0.0171429         0.0158712
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12                 0            0.1265         0.0715915
              0.36               1.5             1.125          0.196066
               0.6             3.704              3.27          0.421777
              0.84             9.442           5.38525          0.753017
              1.08            12.356           8.46375           1.03818
              1.32            15.554           11.3238           1.47616
              1.56             11.59           11.4465          0.788344
               1.8            10.806           11.8863          0.571511
              2.04            10.562           11.4565          0.456252
              2.28            10.542           11.6613           1.65133
              2.52             7.908            10.013            1.5238
              2.76             4.792            7.1375          0.637286
                 3              2.77           5.16325          0.748159
              3.24             3.966           4.88325          0.523669
              3.48             0.092            2.1545          0.481444
              3.72             1.416           1.26275          0.189978
              3.96             0.152           0.48375          0.139688
               4.2             0.178             0.482          0.153727
              4.44              0.24             0.133         0.0713547
              4.68              0.43             0.088         0.0484987
              4.92                 0           0.03925         0.0348818
              5.16                 0             0.015         0.0140312
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.272          0.142667         0.0654368
              0.36             0.712           1.07911          0.179571
               0.6             3.658           3.31311           0.37711
              0.84            10.168           5.91667          0.836094
              1.08            11.398           8.78978          0.972677
              1.32            14.134            11.636           1.34476
              1.56            13.896           11.7187          0.746254
               1.8            10.438           11.7253           0.53018
              2.04             14.95           11.8447          0.546268
              2.28             7.804           11.2327           1.52245
              2.52             7.396           9.72222           1.38195
              2.76             4.666           6.86289          0.622839
                 3             2.482           4.86533          0.721913
              3.24             3.526           4.73244          0.486714
              3.48             0.504           1.97111          0.461559
              3.72             1.114           1.24622          0.169586
              3.96             0.596          0.496222          0.124722
               4.2             0.026          0.431333          0.144755
              4.44             0.042          0.122889         0.0641388
              4.68             0.218          0.102444         0.0452098
              4.92                 0         0.0348889         0.0312775
              5.16                 0         0.0133333         0.0125708
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.412            0.1696         0.0641971
              0.36             1.354            1.1066          0.163704
               0.6             4.156            3.3974          0.348692
              0.84              4.84             5.809          0.759385
              1.08             12.41            9.1518          0.940369
              1.32            15.578           12.0302           1.26675
              1.56            15.072            12.054          0.743162
               1.8            11.214           11.6742          0.479622
              2.04             11.19           11.7792          0.495548
              2.28              7.51           10.8604           1.41499
              2.52             9.148            9.6648           1.24495
              2.76             4.898            6.6664          0.590736
                 3             4.414            4.8202          0.651131
              3.24              3.32            4.5912          0.458079
              3.48             1.484            1.9224          0.417965
              3.72                 1            1.2216          0.154405
              3.96                 0            0.4466          0.121722
               4.2                 0            0.3882          0.136555
              4.44                 0            0.1106         0.0588904
              4.68                 0            0.0922         0.0418334
              4.92                 0            0.0314         0.0283437
              5.16                 0             0.012         0.0113842
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.278          0.179455         0.0591125
              0.36              1.47           1.13964          0.152119
               0.6             2.938           3.35564          0.319484
              0.84              7.75           5.98545          0.710555
              1.08            10.624           9.28564          0.864353
              1.32            19.782           12.7349           1.33328
              1.56              9.72           11.8418          0.705241
               1.8               9.4           11.4675          0.478509
              2.04             9.944           11.6124          0.477758
              2.28             8.098           10.6093           1.30845
              2.52            10.982           9.78455           1.13752
              2.76              7.09           6.70491          0.538286
                 3             3.884           4.73509          0.597474
              3.24             3.586           4.49982          0.425453
              3.48             1.226           1.85909          0.384733
              3.72             1.228           1.22218          0.140369
              3.96                 0             0.406          0.117232
               4.2                 0          0.352909           0.12862
              4.44                 0          0.100545         0.0543883
              4.68                 0         0.0838182          0.038861
              4.92                 0         0.0285455         0.0259103
              5.16                 0         0.0109091         0.0104014
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12              0.37          0.195333         0.0562787
              0.36             1.152           1.14067          0.139446
               0.6             5.378           3.52417          0.334369
              0.84             7.318            6.0965          0.659962
              1.08             9.446             9.299          0.792427
              1.32            18.058           13.1785           1.29386
              1.56            14.228           12.0407          0.673922
               1.8             8.712           11.2378          0.490644
              2.04             9.596           11.4443          0.466559
              2.28             7.166           10.3223           1.23047
              2.52              9.73              9.78           1.04273
              2.76             6.862             6.718          0.493588
                 3             4.582           4.72233           0.54782
              3.24             3.128            4.3855          0.405066
              3.48             0.788           1.76983          0.362878
              3.72             1.092           1.21133           0.12909
              3.96             0.394             0.405          0.107467
               4.2                 0            0.3235          0.121217
              4.44                 0         0.0921667         0.0504972
              4.68                 0         0.0768333         0.0362449
              4.92                 0         0.0261667         0.0238601
              5.16                 0              0.01        0.00957427
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.624          0.228308         0.0608476
              0.36             1.244           1.14862          0.128946
               0.6             6.434             3.748           0.37618
              0.84             9.028             6.322          0.646574
              1.08             10.02           9.35446          0.733409
              1.32            14.938           13.3138           1.20139
              1.56            14.852           12.2569          0.655862
               1.8            10.448           11.1771          0.456648
              2.04             13.43           11.5971          0.454986
              2.28             6.772           10.0492           1.16573
              2.52             6.884           9.55723          0.986032
              2.76             4.988           6.58492          0.473219
                 3             3.674           4.64169          0.511581
              3.24             2.814           4.26462          0.391529
              3.48             0.944           1.70631          0.340479
              3.72             0.142           1.12908          0.142985
              3.96             0.664          0.424923           0.10103
               4.2               0.1          0.306308          0.113105
              4.44                 0         0.0850769         0.0471079
              4.68                 0         0.0709231         0.0339353
              4.92                 0         0.0241538         0.0221094
              5.16                 0        0.00923077        0.00886864
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12              1.84          0.343429          0.124493
              0.36             2.006           1.20986          0.133488
               0.6             4.996           3.83714          0.359717
              0.84             6.206           6.31371          0.600444
              1.08            11.666           9.51957          0.699361
              1.32            13.784           13.3474           1.11605
              1.56            14.746           12.4347          0.632654
               1.8            12.652           11.2824          0.436014
              2.04            13.718           11.7486          0.446997
              2.28              8.81           9.96071           1.08582
              2.52             5.594           9.27414          0.955374
              2.76             1.586           6.22786          0.558102
                 3              4.97           4.66514          0.475577
              3.24             2.964           4.17171          0.374422
              3.48             1.462           1.68886          0.316606
              3.72                 1           1.11986          0.133069
              3.96                 0          0.394571         0.0982671
               4.2                 0          0.284429          0.107122
              4.44                 0             0.079         0.0441333
              4.68                 0         0.0658571         0.0318872
              4.92                 0         0.0224286         0.0205974
              5.16                 0        0.00857143        0.00825964
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.282          0.339333          0.116261
              0.36              3.43           1.35787          0.189655
               0.6             5.716            3.9624          0.356878
              0.84            11.834           6.68173          0.663681
              1.08              9.12           9.49293          0.653244
              1.32            12.048           13.2608             1.045
              1.56            12.448           12.4356          0.590478
               1.8            15.556           11.5673          0.491289
              2.04             9.622           11.6068          0.439105
              2.28              7.57           9.80133           1.02506
              2.52             5.556           9.02627          0.923279
              2.76              4.72           6.12733          0.529871
                 3             4.542           4.65693          0.443943
              3.24             1.804           4.01387          0.381284
              3.48              2.23           1.72493          0.297548
              3.72             1.294           1.13147          0.124703
              3.96             0.228          0.383467         0.0923413
               4.2                 0          0.265467          0.101645
              4.44                 0         0.0737333         0.0415041
              4.68                 0         0.0614667         0.0300621
              4.92                 0         0.0209333         0.0192784
              5.16                 0             0.008        0.00772873
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12                 0          0.318125          0.110912
              0.36             3.246           1.47587           0.21135
               0.6             5.348             4.049           0.34492
              0.84               9.9           6.88288          0.651969
              1.08            12.008           9.65012          0.631046
              1.32             10.88            13.112          0.990225
              1.56             9.472           12.2504          0.581899
               1.8            15.036           11.7841           0.50616
              2.04            13.242            11.709          0.423387
              2.28             7.822           9.67763          0.968432
              2.52             7.078            8.9045          0.873567
              2.76             4.894           6.05025          0.502329
                 3             5.064           4.68238          0.416925
              3.24             2.018           3.88912          0.377308
              3.48             0.916           1.67438          0.283214
              3.72             0.684            1.1035          0.120004
              3.96             0.272            0.3765         0.0868324
               4.2              0.12          0.256375         0.0956976
              4.44                 0          0.069125         0.0391651
              4.68                 0          0.057625         0.0284277
              4.92                 0          0.019625         0.0181179
              5.16                 0            0.0075        0.00726184
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.306          0.317412           0.10439
              0.36             1.086           1.45294          0.200158
               0.6             5.732             4.148           0.33854
              0.84            11.528           7.15612          0.668428
              1.08             11.77           9.77482          0.606121
              1.32            11.452           13.0144          0.936778
              1.56             8.514           12.0306          0.587713
               1.8            15.338           11.9932           0.51776
              2.04            14.236           11.8576          0.423773
              2.28              9.61           9.67365          0.911474
              2.52              5.53             8.706          0.844432
              2.76             5.564           6.02165          0.473594
                 3             4.126           4.64965          0.393682
              3.24             1.552           3.75165          0.379334
              3.48             0.598           1.61106           0.27354
              3.72             0.058             1.042          0.127736
              3.96                 0          0.354353         0.0845018
               4.2             0.234          0.255059         0.0900774
              4.44             0.766          0.110118         0.0542246
              4.68                 0         0.0542353         0.0269568
              4.92                 0         0.0184706         0.0170888
              5.16                 0        0.00705882        0.00684806
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.366          0.320111         0.0986258
              0.36             0.506           1.40033           0.19583
               0.6             4.636           4.17511          0.320816
              0.84             8.664           7.23989          0.636521
              1.08             13.11           9.96011            0.6001
              1.32            12.934           13.0099          0.884746
              1.56            10.058            11.921          0.565188
               1.8            17.278           12.2868          0.566153
              2.04            13.178            11.931          0.406529
              2.28            12.092             9.808          0.870682
              2.52             6.816             8.601          0.804021
              2.76             2.768           5.84089          0.480542
                 3             2.648           4.53844          0.387198
              3.24             1.792           3.64278          0.373556
              3.48             0.154           1.53011          0.270055
              3.72                 0          0.984111          0.133112
              3.96                 0          0.334667         0.0820683
               4.2                 0          0.240889         0.0861804
              4.44                 1          0.159556         0.0702211
              4.68                 0         0.0512222          0.025627
              4.92                 0         0.0174444         0.0161702
              5.16                 0        0.00666667        0.00647884
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12                 0          0.303263         0.0948631
              0.36              0.61           1.35874          0.189889
               0.6             4.994           4.21821          0.306813
              0.84              8.94           7.32937          0.609277
              1.08            10.774           10.0029          0.570043
              1.32            13.792           13.0511          0.839137
              1.56            16.486           12.1613          0.584282
               1.8             17.92           12.5833           0.60906
              2.04             8.912           11.7721          0.415026
              2.28             6.532           9.63558          0.841756
              2.52             8.324           8.58642          0.761836
              2.76              4.89           5.79084          0.457849
                 3             2.522           4.43232          0.381086
              3.24             2.196           3.56663          0.361573
              3.48               0.3           1.46537          0.263488
              3.72             0.012          0.932947          0.135583
              3.96             0.012          0.317684         0.0794866
               4.2             0.022          0.229368          0.082411
              4.44             0.762          0.191263         0.0733353
              4.68                 0         0.0485263         0.0244196
              4.92                 0         0.0165263         0.0153452
              5.16                 0        0.00631579        0.00614734
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.202            0.2982          0.090255
              0.36             2.364             1.409          0.186929
               0.6             3.606            4.1876          0.292995
              0.84            10.258            7.4758           0.59615
              1.08             10.91           10.0483          0.543342
              1.32            12.972           13.0471           0.79719
              1.56            11.254           12.1159          0.556826
               1.8            17.068           12.8075           0.61851
              2.04            10.828           11.7249           0.39695
              2.28             8.326            9.5701           0.80221
              2.52             9.678             8.641          0.725696
              2.76             4.514             5.727          0.439385
                 3             2.996            4.3605          0.368737
              3.24             1.984            3.4875          0.352047
              3.48              1.04            1.4441          0.251171
              3.72                 0            0.8863          0.136593
              3.96                 0            0.3018         0.0770831
               4.2                 0            0.2179         0.0790844
              4.44                 0            0.1817         0.0702893
              4.68                 0            0.0461         0.0233189
              4.92                 0            0.0157         0.0146002
              5.16                 0             0.006        0.00584808
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.198          0.293429         0.0860831
              0.36             1.266           1.40219          0.178151
               0.6             4.202           4.18829          0.279044
              0.84              8.71           7.53457          0.570651
              1.08            12.226            10.152          0.527271
              1.32             12.46           13.0191          0.759718
              1.56            10.976           12.0616          0.532949
               1.8            14.962           12.9101          0.597505
              2.04            11.196           11.6997          0.378846
              2.28            12.018           9.68667          0.772433
              2.52             8.578             8.638          0.691146
              2.76              5.57           5.71952          0.418526
                 3             3.244           4.30733           0.35499
              3.24             1.166           3.37695          0.352212
              3.48             0.584           1.40314          0.242527
              3.72             0.644          0.874762          0.130575
              3.96                 0          0.287429         0.0747401
               4.2                 0          0.207524         0.0759962
              4.44                 0          0.173048         0.0674726
              4.68                 0         0.0439048         0.0223115
              4.92                 0         0.0149524         0.0139241
              5.16                 0        0.00571429        0.00557657
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.004          0.280273         0.0831695
              0.36             2.538           1.45382          0.177377
               0.6             4.936           4.22227          0.268422
              0.84             7.628           7.53882          0.544729
              1.08             9.832           10.1375          0.503505
              1.32            13.936           13.0608          0.726328
              1.56            13.684           12.1354          0.513801
               1.8            15.326           13.0199           0.58035
              2.04            12.656           11.7432           0.36411
              2.28              8.19           9.61864          0.740312
              2.52             8.906           8.65018          0.659837
              2.76              5.94           5.72955          0.399622
                 3             2.874           4.24218          0.344781
              3.24             0.588           3.25018          0.358291
              3.48             0.258           1.35109          0.237023
              3.72             0.108          0.839909          0.129207
              3.96              0.02          0.275273         0.0723246
               4.2             0.576          0.224273         0.0743646
              4.44                 0          0.165182         0.0648626
              4.68                 0         0.0419091         0.0213864
              4.92                 0         0.0142727         0.0133077
              5.16                 0        0.00545455        0.00532914
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12              0.03          0.269391         0.0802621
              0.36              2.64           1.50539          0.177003
               0.6             3.236           4.17939          0.260154
              0.84             9.342           7.61722          0.526656
              1.08            11.236           10.1852          0.483874
              1.32            14.348           13.1168          0.696901
              1.56            13.232            12.183          0.493669
               1.8            10.496           12.9102          0.565396
              2.04            16.352           11.9436          0.399633
              2.28            10.098           9.63948          0.708418
              2.52             8.706           8.65261          0.631153
              2.76             3.206           5.61983          0.397023
                 3             2.646           4.17278          0.336703
              3.24              1.09           3.15626          0.354809
              3.48              0.29           1.30496          0.231163
              3.72             0.052          0.805652           0.12805
              3.96                 0          0.263304         0.0701634
               4.2                 1             0.258         0.0784075
              4.44                 0             0.158         0.0624388
              4.68                 0          0.040087         0.0205341
              4.92                 0         0.0136522         0.0127436
              5.16                 0        0.00521739        0.00510271
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.286          0.270083         0.0769208
              0.36              2.72             1.556          0.176715
               0.6             3.148           4.13642          0.252839
              0.84              8.86             7.669          0.507252
              1.08            10.752           10.2088          0.464288
              1.32            15.948           13.2347          0.677774
              1.56            10.636           12.1186           0.47729
               1.8            12.028           12.8734          0.543032
              2.04            13.594           12.0123          0.388853
              2.28            10.144            9.6605          0.679212
              2.52             9.062           8.66967          0.605086
              2.76             6.168           5.64267          0.381137
                 3             1.942           4.07983          0.335258
              3.24             1.504           3.08742           0.34664
              3.48             0.208           1.25925          0.226005
              3.72             0.082            0.7755          0.126215
              3.96             0.628            0.2785         0.0688657
               4.2              0.29          0.259333         0.0751519
              4.44                 0          0.151417         0.0601832
              4.68                 0         0.0384167         0.0197463
              4.92                 0         0.0130833         0.0122253
              5.16                 0             0.005        0.00489473
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.564           0.28184          0.074737
              0.36              1.63           1.55896          0.169671
               0.6             3.524           4.11192          0.243909
              0.84             6.358           7.61656          0.489665
              1.08            12.084           10.2838          0.451735
              1.32            16.372           13.3602          0.662179
              1.56            12.656           12.1401          0.458682
               1.8            12.716           12.8671          0.521347
              2.04            12.168           12.0186          0.373349
              2.28              11.2           9.72208          0.654829
              2.52              8.44           8.66048          0.580952
              2.76             6.682           5.68424          0.368152
                 3             1.636           3.98208          0.335796
              3.24             0.764           2.99448          0.345008
              3.48             0.206           1.21712          0.220857
              3.72                 0           0.74448           0.12492
              3.96                 1           0.30736         0.0719045
               4.2                 0           0.24896         0.0728582
              4.44                 0           0.14536         0.0580799
              4.68                 0           0.03688         0.0190161
              4.92                 0           0.01256         0.0117475
              5.16                 0            0.0048        0.00470302
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.226          0.279692         0.0718934
              0.36             2.712           1.60331          0.168842
               0.6             4.652           4.13269          0.235411
              0.84             7.772           7.62254          0.470868
              1.08             9.606           10.2578          0.435112
              1.32            13.794           13.3769          0.636921
              1.56            14.036            12.213          0.446799
               1.8            12.354           12.8474          0.501669
              2.04            12.144           12.0234           0.35902
              2.28            11.514             9.791           0.63326
              2.52            10.012           8.71246          0.560928
              2.76             7.148           5.74054          0.358271
                 3              1.03           3.86854          0.341538
              3.24                 0           2.87931          0.350436
              3.48                 0           1.17031          0.217267
              3.72             0.722          0.743615          0.120118
              3.96             0.278          0.306231         0.0691478
               4.2                 0          0.239385         0.0706824
              4.44                 0          0.139769         0.0561145
              4.68                 0         0.0354615         0.0183376
              4.92                 0         0.0120769         0.0113056
              5.16                 0        0.00461538        0.00452576
               5.4                 0                 0                 0
              5.64                 0                 0                 0
              5.88                 0                 0                 0
              6.12                 0                 0                 0
              6.36                 0                 0                 0
               6.6                 0                 0                 0
              6.84                 0                 0                 0
              7.08                 0                 0                 0
              0.12             0.676           0.29437         0.0707132
              0.36             2.198           1.62533          0.164019
               0.6             4.914           4.16163          0.228463
              0.84            10.688           7.73607          0.466916
              1.08              7.32            10.149          0.432387
              1.32              12.8           13.3556          0.613689
              1.56             13.85           12.2736          0.434345
               1.8            15.346           12.9399           0.49155
              2.04             10.55           11.9688          0.349846
              2.28            12.224           9.88111          0.616184
              2.52              8.72           8.71274          0.540153
              2.76             5.134           5.71807          0.345705
                 3             1.666           3.78696           0.33849
