# total attempts: 100000
0.246679           -0.789562            -1.02473
0.246679           -0.789562            -1.02473
0.246679           -0.789562            -1.02473
-0.914185           -0.536026            -1.79741
-0.753682            -2.22547            -1.50629
0.137606            -3.15942            -2.57976
1.03377            -3.23244            -2.59985
0.12121            -3.33115            -2.30264
0.12121            -3.33115            -2.30264
1.01039            -3.32465            -3.96765
0.553119            -2.79281            -4.96917
0.553119            -2.79281            -4.96917
0.553119            -2.79281            -4.96917
0.553119            -2.79281            -4.96917
2.09268            -1.69631            -6.65637
2.09268            -1.69631            -6.65637
2.09268            -1.69631            -6.65637
1.33036            -1.76095            -8.38577
-0.357137            -3.11106            -8.21595
-1.61547            -1.70314            -9.49032
-0.454509           -0.832449            -9.00343
-1.50025            -2.02561            -8.39117
-1.50025            -2.02561            -8.39117
-1.50025            -2.02561            -8.39117
-1.40762            -1.75953             -7.1532
-1.40762            -1.75953             -7.1532
0.173608           -0.271282            -5.81647
0.173608           -0.271282            -5.81647
1.43763            0.563856            -7.05976
1.43763            0.563856            -7.05976
1.87033             1.27991            -5.50171
1.87033             1.27991            -5.50171
0.866292             1.26691            -4.31696
2.58938           -0.285096            -5.79459
2.58938           -0.285096            -5.79459
3.70257           -0.489701            -4.26638
3.70257           -0.489701            -4.26638
3.70257           -0.489701            -4.26638
2.60858            -1.33404            -5.80608
2.60858            -1.33404            -5.80608
3.74246           -0.409893             -4.0755
3.74246           -0.409893             -4.0755
2.86203            0.494189            -4.25269
2.84736              1.8504            -4.74619
3.87526             1.08687            -3.66452
3.87526             1.08687            -3.66452
2.12549             1.63468            -4.37725
2.68178              2.0697            -3.91869
2.68178              2.0697            -3.91869
2.68178              2.0697            -3.91869
1.81474             1.48127            -2.66607
2.85877             3.05745            -2.25257
2.99423               2.319            -2.11203
2.55867             2.88911            -3.28528
1.44846             1.16912            -3.54436
-0.174168             0.14971            -5.18023
-1.20332            0.193958            -5.28741
-0.841853             -1.3709            -5.04688
-0.841853             -1.3709            -5.04688
-1.79856            -2.52519            -6.53202
-1.79856            -2.52519            -6.53202
-2.33948            -3.57088            -8.06037
-2.14614            -3.65254            -7.18033
-3.88661             -4.0362            -5.54256
-3.88661             -4.0362            -5.54256
-5.1974             -2.4948            -4.05467
-4.82415            -1.45874            -4.79395
-3.43088            -2.10004            -4.81978
-2.60061            -2.88246            -5.38121
-1.68305            -2.82144            -5.16001
-2.76412            -2.23609            -5.84307
-2.07482            -2.27095            -5.70173
-2.30316            -1.70431            -5.67657
-1.54789            -2.09533            -7.04612
-2.04529            -3.04975             -7.2368
-2.04529            -3.04975             -7.2368
-1.48352            -2.08858            -6.67688
-2.83033            -3.13831            -6.32435
-2.59297            -4.45775            -5.47008
-1.55024            -4.29254            -7.18541
-1.55024            -4.29254            -7.18541
0.0462121            -3.70273            -5.44384
-1.4792             -2.7107            -5.20881
-1.81534            -3.10165            -6.36531
-1.81534            -3.10165            -6.36531
-0.475886            -2.30897            -5.75568
-0.629289            -1.07329            -4.29279
-0.156358             -2.2073             -4.6143
1.1594             -1.6259            -5.87622
-0.440953          0.00432388            -4.65091
