# DISTANCE:     SINGLE_BLOCK_AVE_GOFR:       PROGRESSIVE_AVE_GOFR:        ERROR:
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088                 0              0.04         0.0125967
          0.897737              0.32          0.578182         0.0412575
          0.923387              3.72           4.09455          0.283159
          0.949037             14.76           14.2618          0.396434
          0.974686             29.78           31.9964          0.659124
           1.00034             52.88             53.22          0.778768
           1.02599             70.14           69.4455          0.480297
           1.05164             80.84             79.82          0.610481
           1.07728             85.62           83.7945          0.538004
           1.10293             84.32           83.0418          0.766404
           1.12858             83.06           79.6782          0.926989
           1.15423             76.32           75.0818          0.655022
           1.17988             69.36           70.2018          0.718366
           1.20553             66.16           65.2709          0.575335
           1.23118              60.8           60.4091          0.641472
           1.25683             54.52           56.0073          0.531066
           1.28248             51.96           53.9345          0.468774
           1.30813              53.9           50.4673          0.647718
           1.33378             48.14           48.6509          0.426691
           1.35943             45.66           46.4291          0.420424
           1.38508             45.18              45.4          0.541366
           1.41073             42.12           44.3436          0.657824
           1.43638             43.72           43.9709           0.83222
           1.46203             42.16           43.1618          0.583132
           1.48768             39.52           42.8055          0.474494
           1.51333              43.7           43.7145          0.710898
           1.53898             42.82           43.8018          0.674398
           1.56463              42.9           44.8564          0.612108
           1.59028             46.26           46.9364          0.824408
           1.61593             51.86           50.2364          0.811043
           1.64158             54.12           52.0764          0.780039
           1.66723             55.24           55.4655          0.729483
           1.69288             63.52           60.2873          0.804772
           1.71853             62.44           64.0964          0.639984
           1.74418             70.74           69.5255          0.816483
           1.76983             75.98           75.4818          0.637067
           1.79547             81.58           81.4982           0.75961
           1.82112             91.94           88.7455           1.01595
           1.84677             95.52           94.8091          0.547574
           1.87242               101           101.409          0.665417
           1.89807             105.9           108.971          0.815265
           1.92372            109.58           114.645          0.739985
           1.94937             119.4            121.32          0.816596
           1.97502            123.42           127.269          0.675598
           2.00067            124.68           133.284          0.996672
           2.02632            141.88           139.655           1.10094
           2.05197            142.96           143.884          0.617314
           2.07762            153.84           148.055          0.845539
           2.10327            152.32           150.189          0.744564
           2.12892            157.06           153.393          0.913897
           2.15457             156.5             153.2           1.00361
           2.18022            159.04           153.896           1.38526
           2.20587            156.36           153.624          0.903473
           2.23152            159.66           154.593           1.13365
           2.25717            150.46            152.82          0.946073
           2.28282             153.6           153.598           1.35431
           2.30847            156.36           152.409           1.38951
           2.33412             154.3           154.253           1.59968
           2.35977             152.3           152.876          0.802207
           2.38542            156.04           153.084          0.879406
           2.41107            153.06           153.485           1.19094
           2.43672            156.82            154.22           1.64769
           2.46237            152.16           154.276           1.25035
           2.48802            150.62           155.876           1.26573
           2.51366            154.66           156.193           1.28438
           2.53931            157.34            159.58           1.34383
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088              0.02         0.0383333         0.0116567
          0.897737              0.68          0.586667          0.038682
          0.923387              4.58             4.135          0.262437
          0.949037             16.58            14.455          0.407759
          0.974686             33.82           32.1483           0.62147
           1.00034             52.76           53.1817          0.714813
           1.02599             71.04           69.5783          0.458285
           1.05164             79.88            79.825          0.559628
           1.07728             83.06           83.7333          0.496641
           1.10293             80.14              82.8          0.739703
           1.12858             78.32            79.565          0.856622
           1.15423             71.02           74.7433          0.682312
           1.17988             66.16            69.865          0.733224
           1.20553              63.7             65.14          0.542079
           1.23118             60.08           60.3817          0.588602
           1.25683             57.18            56.105          0.495721
           1.28248              53.1            53.865          0.434838
           1.30813             50.28           50.4517           0.59393
           1.33378             49.78            48.745          0.401374
           1.35943             46.94           46.4717          0.387538
           1.38508             46.28           45.4733          0.501195
           1.41073              44.4           44.3483          0.603022
           1.43638             45.64             44.11          0.774405
           1.46203             44.58             43.28          0.546382
           1.48768             47.76           43.2183          0.587747
           1.51333             46.64           43.9583          0.692196
           1.53898             46.66             44.04          0.658917
           1.56463             44.88           44.8583          0.561102
           1.59028             51.02           47.2767          0.822951
           1.61593             49.24           50.1533          0.747694
           1.64158              52.3            52.095          0.715259
           1.66723             54.64           55.3967          0.671929
           1.69288             62.64           60.4833          0.761216
           1.71853             65.02           64.1733          0.591262
           1.74418             71.52           69.6917          0.765174
           1.76983             71.44            75.145            0.6671
           1.79547              78.6           81.2567            0.7337
           1.82112             88.06           88.6883          0.932894
           1.84677             93.38             94.69           0.51473
           1.87242            100.18           101.307          0.617798
           1.89807            106.82           108.792          0.766777
           1.92372            114.98           114.673          0.678844
           1.94937            122.64            121.43          0.755919
           1.97502            127.02           127.248          0.619617
           2.00067            133.08           133.267           0.91376
           2.02632            138.66           139.572           1.01231
           2.05197            142.82           143.795          0.572199
           2.07762            143.86           147.705          0.844242
           2.10327            149.18           150.105          0.687249
           2.12892            149.16            153.04          0.903247
           2.15457            151.26           153.038          0.932903
           2.18022            155.56           154.035           1.27674
           2.20587            154.36           153.685          0.830265
           2.23152            158.94           154.955           1.09554
           2.25717            154.46           152.957          0.877049
           2.28282            149.52           153.258           1.28338
           2.30847            154.32           152.568           1.28281
           2.33412            153.56           154.195           1.46741
           2.35977            151.92           152.797          0.739305
           2.38542            150.54           152.872          0.831276
           2.41107            156.92           153.772           1.12557
           2.43672            156.26            154.39           1.51913
           2.46237            154.48           154.293           1.14627
           2.48802            156.68           155.943           1.16202
           2.51366            155.34           156.122           1.17931
           2.53931            161.24           159.718           1.23895
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088              0.06              0.04         0.0108786
          0.897737              0.36          0.569231         0.0394408
          0.923387              3.32           4.07231          0.249625
          0.949037             13.34           14.3692          0.385308
          0.974686             30.72           32.0385          0.583296
           1.00034             53.66           53.2185          0.660774
           1.02599             69.14           69.5446          0.424271
           1.05164             77.58           79.6523          0.542571
           1.07728              84.3           83.7769          0.460346
           1.10293             85.06           82.9738          0.702935
           1.12858             82.12           79.7615          0.812961
           1.15423              76.9           74.9092          0.649681
           1.17988              70.1           69.8831          0.677045
           1.20553              66.7             65.26          0.513491
           1.23118              60.5           60.3908          0.543395
           1.25683             55.44           56.0538          0.460221
           1.28248              53.1           53.8062          0.405351
           1.30813             50.64           50.4662           0.54842
           1.33378             46.46           48.5692           0.40717
           1.35943             46.62           46.4831          0.357896
           1.38508             44.12           45.3692          0.473329
           1.41073             43.78           44.3046          0.558218
           1.43638              42.7           44.0015          0.722391
           1.46203             45.58           43.4569          0.532227
           1.48768                44           43.2785          0.545603
           1.51333             43.82           43.9477          0.639032
           1.53898             45.86             44.18          0.622927
           1.56463             45.98           44.9446          0.524533
           1.59028              48.7           47.3862          0.766896
           1.61593             49.26           50.0846           0.69333
           1.64158             53.66           52.2154          0.670293
           1.66723             57.44           55.5538          0.638361
           1.69288              58.3           60.3154           0.72095
           1.71853             64.66           64.2108          0.546964
           1.74418             71.86           69.8585          0.724266
           1.76983                72           74.9031          0.658191
           1.79547             80.24           81.1785          0.681417
           1.82112             87.92           88.6292          0.863003
           1.84677              89.8           94.3138           0.59696
           1.87242            100.14           101.217          0.576756
           1.89807            103.14           108.357          0.821849
           1.92372            110.32           114.338          0.704395
           1.94937            116.82           121.075          0.776508
           1.97502            123.64           126.971          0.631068
           2.00067            133.46           133.282          0.843592
           2.02632             141.1           139.689          0.941243
           2.05197            146.82           144.028          0.573549
           2.07762            147.46           147.686          0.779511
           2.10327            152.38            150.28          0.656287
           2.12892            160.56           153.618           1.00202
           2.15457            158.06           153.425           0.93771
           2.18022            155.98           154.185           1.18727
           2.20587            161.58           154.292          0.963233
           2.23152             160.5           155.382           1.09115
           2.25717            152.86           152.949          0.809616
           2.28282            153.86           153.305           1.18549
           2.30847             154.2           152.694           1.19026
           2.33412            154.52            154.22           1.35475
           2.35977             149.2            152.52          0.732376
           2.38542            150.12            152.66          0.793822
           2.41107            157.68           154.072           1.07839
           2.43672             150.9           154.122            1.4258
           2.46237             150.3           153.986           1.09848
           2.48802            150.96            155.56            1.1341
           2.51366            155.84             156.1            1.0888
           2.53931            158.86           159.652            1.1454
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088              0.04              0.04         0.0101015
          0.897737              0.44              0.56         0.0376883
          0.923387              3.26           4.01429          0.238442
          0.949037             14.04           14.3457          0.358503
          0.974686             33.88             32.17          0.556266
           1.00034             50.48           53.0229          0.641875
           1.02599              66.1           69.2986          0.459807
           1.05164             78.64             79.58          0.508612
           1.07728             84.74           83.8457          0.432574
           1.10293             85.02             83.12          0.667747
           1.12858             79.94           79.7743          0.754993
           1.15423             75.82           74.9743          0.606524
           1.17988             74.78           70.2329          0.713338
           1.20553             65.12             65.25          0.476911
           1.23118             62.92           60.5714          0.533769
           1.25683             58.78           56.2486          0.466729
           1.28248             54.42             53.85          0.378761
           1.30813             49.52           50.3986          0.513394
           1.33378             48.16             48.54          0.379134
           1.35943              44.5           46.3414          0.359271
           1.38508              46.6           45.4571           0.44761
           1.41073             43.98           44.2814          0.518827
           1.43638             43.66           43.9771          0.671203
           1.46203             42.22           43.3686           0.50149
           1.48768             42.56           43.2271          0.509039
           1.51333              42.1           43.8157          0.606863
           1.53898             40.44           43.9129          0.633128
           1.56463             44.18             44.89          0.489901
           1.59028              44.7           47.1943          0.735728
           1.61593             50.22           50.0943          0.643874
           1.64158             50.02           52.0586          0.640496
           1.66723             56.16           55.5971           0.59423
           1.69288             58.68           60.1986          0.678851
           1.71853             65.98           64.3371           0.52229
           1.74418             67.54           69.6929          0.691206
           1.76983             78.76           75.1786          0.666344
           1.79547             83.22           81.3243           0.64816
           1.82112             92.56             88.91          0.845801
           1.84677             95.72           94.4143          0.562706
           1.87242             99.46           101.091          0.549043
           1.89807            106.74           108.241          0.771218
           1.92372             113.6           114.286          0.656053
           1.94937             116.4           120.741          0.789597
           1.97502            127.06           126.977          0.586024
           2.00067            135.06           133.409          0.792842
           2.02632             137.4           139.526          0.888101
           2.05197            152.04             144.6          0.766671
           2.07762            153.74           148.119          0.835201
           2.10327            154.64           150.591          0.679293
           2.12892            152.36           153.529          0.934471
           2.15457            158.48           153.786          0.937684
           2.18022            157.18           154.399           1.12157
           2.20587             155.9           154.407           0.90125
           2.23152            158.22           155.584           1.03187
           2.25717            154.46           153.057          0.758944
           2.28282             152.7           153.261            1.1016
           2.30847            149.52           152.467           1.12662
           2.33412            149.92           153.913           1.29233
           2.35977            149.22           152.284          0.716993
           2.38542            145.88           152.176          0.872426
           2.41107             146.3           153.517            1.1353
           2.43672            148.38           153.711           1.38168
           2.46237            152.72           153.896           1.02374
           2.48802            150.62           155.207           1.10663
           2.51366            155.42           156.051           1.01211
           2.53931            159.84           159.666           1.06367
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088                 0         0.0373333        0.00977374
          0.897737              0.46          0.553333         0.0357605
          0.923387              3.28           3.96533          0.227516
          0.949037             13.24            14.272          0.342097
          0.974686             32.46           32.1893          0.519517
           1.00034             54.18              53.1          0.603701
           1.02599             71.02           69.4133          0.443243
           1.05164             78.48           79.5067          0.479962
           1.07728             86.02           83.9907          0.427332
           1.10293             84.46           83.2093          0.629178
           1.12858              78.6            79.696          0.708707
           1.15423             74.66           74.9533          0.566451
           1.17988             71.54             70.32          0.671084
           1.20553             63.96            65.164          0.452804
           1.23118             58.74           60.4493          0.511958
           1.25683             58.12           56.3733          0.451981
           1.28248             52.36           53.7507          0.366305
           1.30813             50.36            50.396          0.479174
           1.33378              46.6           48.4107          0.375271
           1.35943             44.04            46.188           0.36662
           1.38508             45.28           45.4453          0.417925
           1.41073             44.92            44.324          0.485982
           1.43638             44.32                44          0.626845
           1.46203             42.74           43.3267          0.469805
           1.48768             41.92             43.14          0.482505
           1.51333              42.8            43.748          0.570171
           1.53898             46.02           44.0533          0.606304
           1.56463             47.04           45.0333          0.477749
           1.59028             48.36            47.272          0.690772
           1.61593             54.68              50.4          0.669604
           1.64158             53.04            52.124          0.601128
           1.66723             56.44           55.6533          0.557265
           1.69288             57.48           60.0173          0.657342
           1.71853             61.02            64.116          0.532233
           1.74418                68             69.58          0.654274
           1.76983              71.2           74.9133          0.672642
           1.79547             83.08           81.4413          0.615427
           1.82112             85.76              88.7          0.815067
           1.84677             92.04            94.256          0.547002
           1.87242            101.32           101.107          0.512651
           1.89807            111.98           108.491           0.75901
           1.92372            113.36           114.224          0.615212
           1.94937             126.5           121.125          0.825023
           1.97502               128           127.045          0.550909
           2.00067            134.46           133.479          0.743078
           2.02632            139.82           139.545          0.829111
           2.05197             144.3            144.58           0.71582
           2.07762            151.26           148.328          0.805351
           2.10327            155.58           150.924          0.710771
           2.12892             153.7            153.54          0.872243
           2.15457            155.38           153.892          0.881175
           2.18022            154.86           154.429           1.04722
           2.20587            151.94           154.243          0.856043
           2.23152            153.44           155.441          0.972932
           2.25717             154.2           153.133          0.712161
           2.28282            150.26           153.061           1.04618
           2.30847            151.58           152.408           1.05306
           2.33412            146.08           153.391           1.30742
           2.35977            144.28           151.751           0.84474
           2.38542            152.04           152.167          0.814311
           2.41107            152.94           153.479           1.06027
           2.43672             144.1           153.071           1.43045
           2.46237            156.96             154.1          0.975656
           2.48802            161.16           155.604           1.10172
           2.51366            160.76           156.365          0.992119
           2.53931            158.68             159.6          0.994783
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088                 0             0.035        0.00943729
          0.897737              0.52           0.55125         0.0335861
          0.923387              3.42           3.93125          0.215834
          0.949037             15.02           14.3187          0.323895
          0.974686             29.84           32.0425          0.507373
           1.00034             52.78             53.08          0.566301
           1.02599             71.44             69.54          0.433262
           1.05164             80.48           79.5675          0.453803
           1.07728             82.32           83.8863          0.413184
           1.10293             85.36           83.3438          0.604042
           1.12858                86             80.09          0.766145
           1.15423             76.22           75.0325          0.536551
           1.17988             66.18           70.0613           0.67719
           1.20553              64.2           65.1038          0.428494
           1.23118             65.14           60.7425          0.557617
           1.25683              54.5           56.2562          0.438635
           1.28248             53.24           53.7188          0.344798
           1.30813             48.52           50.2787          0.463349
           1.33378              50.4            48.535          0.371843
           1.35943              42.5           45.9575          0.409809
           1.38508             43.64           45.3325          0.406751
           1.41073             44.38           44.3275          0.455621
           1.43638             40.48             43.78          0.625082
           1.46203              41.3              43.2          0.457199
           1.48768             41.06             43.01          0.469534
           1.51333             41.24           43.5913          0.555664
           1.53898              45.1           44.1187          0.571928
           1.56463             42.82            44.895          0.467488
           1.59028             45.88            47.185          0.653054
           1.61593             49.16           50.3225          0.632223
           1.64158             49.42            51.955          0.586833
           1.66723             59.18           55.8737          0.564346
           1.69288             59.16           59.9637          0.618439
           1.71853             67.42           64.3225          0.537537
           1.74418             70.46            69.635          0.615689
           1.76983             80.14             75.24          0.705479
           1.79547              84.6           81.6387          0.607802
           1.82112             91.32           88.8637          0.780401
           1.84677             98.98           94.5513          0.587114
           1.87242            107.04           101.478          0.599924
           1.89807             110.7           108.629          0.724023
           1.92372             115.5           114.304          0.581907
           1.94937             121.3           121.136          0.773531
           1.97502             127.6            127.08          0.517566
           2.00067               130           133.261          0.727748
           2.02632            134.18            139.21          0.842379
           2.05197            137.28           144.124          0.803433
           2.07762            145.06           148.124          0.780487
           2.10327            149.26            150.82          0.673913
           2.12892             148.9            153.25          0.864593
           2.15457             153.6           153.874           0.82629
           2.18022            156.22           154.541          0.987735
           2.20587            161.46           154.694          0.913691
           2.23152            159.92           155.721          0.951539
           2.25717            153.44           153.153          0.667909
           2.28282            152.84           153.048          0.980881
           2.30847             152.8           152.433          0.987533
           2.33412            152.52           153.336           1.22684
           2.35977            149.18            151.59          0.807078
           2.38542            150.12           152.039          0.773398
           2.41107            151.88           153.379          0.998698
           2.43672            150.04           152.881           1.35353
           2.46237            150.06           153.847          0.946787
           2.48802            153.66           155.483           1.03954
           2.51366            152.58           156.129          0.957905
           2.53931            158.38           159.524          0.935527
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088              0.02         0.0341176        0.00892331
          0.897737              0.36              0.54         0.0334416
          0.923387               3.4               3.9          0.205388
          0.949037             13.68           14.2812          0.307014
          0.974686             29.32           31.8824          0.502167
           1.00034             55.08           53.1976          0.545073
           1.02599              73.3           69.7612          0.460785
           1.05164             80.34           79.6129          0.429378
           1.07728             86.96           84.0671           0.42661
