# VELOCITY:     SINGLE_BLOCK_AVE_POFV:       PROGRESSIVE_AVE_POFV:        ERROR:
           3.33333             1.844           2.95669          0.291214
               3.6             0.754           1.82946          0.206059
           3.86667             1.534          0.868923          0.131176
           4.13333             0.614          0.401385         0.0848012
               4.4                 0          0.166385         0.0599189
           4.66667                 0         0.0217692         0.0169085
           4.93333                 0             0.014          0.012184
               5.2                 0        0.00438462        0.00429947
           5.46667                 0        0.00176923        0.00173487
           5.73333                 0                 0                 0
                 6                 0                 0                 0
           6.26667                 0                 0                 0
           6.53333                 0                 0                 0
               6.8                 0                 0                 0
           7.06667                 0                 0                 0
           7.33333                 0                 0                 0
               7.6                 0                 0                 0
           7.86667                 0                 0                 0
          0.133333              0.12          0.338148         0.0674553
               0.4             2.554           1.84948          0.147512
          0.666667             6.382           4.60422          0.389386
          0.933333              8.29           8.34985          0.538465
               1.2            12.144           11.6594          0.566761
           1.46667            16.696           12.6442          0.483497
           1.73333            12.674            13.868          0.497879
                 2            12.206           13.9079           0.52353
           2.26667              11.3           11.5793          0.503943
           2.53333             8.276           9.52022          0.686812
               2.8              8.79           8.76289          0.392567
           3.06667              4.01           4.71481           0.34086
           3.33333             2.232           2.92985          0.281662
               3.6             1.048           1.80052           0.20045
           3.86667             0.994          0.873556            0.1264
           4.13333             0.284          0.397037         0.0817718
               4.4                 0          0.160222         0.0580157
           4.66667                 0          0.020963         0.0163015
           4.93333                 0         0.0134815         0.0117438
               5.2                 0        0.00422222         0.0041433
           5.46667                 0         0.0017037        0.00167186
           5.73333                 0                 0                 0
                 6                 0                 0                 0
           6.26667                 0                 0                 0
           6.53333                 0                 0                 0
               6.8                 0                 0                 0
           7.06667                 0                 0                 0
           7.33333                 0                 0                 0
               7.6                 0                 0                 0
           7.86667                 0                 0                 0
          0.133333                 0          0.326071         0.0661184
               0.4             1.448           1.83514          0.142939
          0.666667             7.496            4.7075          0.388935
          0.933333            10.662           8.43243          0.525527
               1.2            10.026           11.6011          0.549514
           1.46667             14.59           12.7137          0.471197
           1.73333            15.544           13.9279          0.483682
                 2            13.082           13.8784          0.505663
           2.26667             9.048           11.4889          0.493987
           2.53333             5.592           9.37993           0.67646
               2.8             9.092           8.77464          0.378723
           3.06667             5.356           4.73771          0.329455
           3.33333             4.468           2.98479          0.276908
               3.6             1.294           1.78243          0.194105
           3.86667             0.302          0.853143          0.123523
           4.13333                 0          0.382857         0.0800714
               4.4                 0            0.1545         0.0562252
           4.66667                 0         0.0202143         0.0157365
           4.93333                 0             0.013         0.0113342
               5.2                 0        0.00407143        0.00399806
           5.46667                 0        0.00164286        0.00161325
           5.73333                 0                 0                 0
                 6                 0                 0                 0
           6.26667                 0                 0                 0
           6.53333                 0                 0                 0
               6.8                 0                 0                 0
           7.06667                 0                 0                 0
           7.33333                 0                 0                 0
               7.6                 0                 0                 0
           7.86667                 0                 0                 0
          0.133333             0.332          0.326276         0.0638388
               0.4             5.016           1.94483          0.175107
          0.666667             5.078           4.72028          0.375733
          0.933333             9.694           8.47593          0.509203
               1.2            12.086           11.6178          0.530819
           1.46667             12.46            12.705           0.45503
           1.73333            15.252           13.9735          0.469153
                 2            13.184           13.8545          0.488793
           2.26667             8.926           11.4005          0.484794
           2.53333             7.188           9.30434          0.657343
               2.8             5.806           8.67228          0.379246
           3.06667             7.332           4.82717          0.330017
           3.33333             4.764           3.04614          0.274072
               3.6             0.532           1.73931          0.192142
           3.86667              0.35          0.835793          0.120476
           4.13333                 0          0.369655         0.0783911
               4.4                 0          0.149172         0.0545382
           4.66667                 0         0.0195172         0.0152093
           4.93333                 0         0.0125517         0.0109522
               5.2                 0        0.00393103        0.00386266
           5.46667                 0        0.00158621        0.00155862
           5.73333                 0                 0                 0
                 6                 0                 0                 0
           6.26667                 0                 0                 0
           6.53333                 0                 0                 0
               6.8                 0                 0                 0
           7.06667                 0                 0                 0
           7.33333                 0                 0                 0
               7.6                 0                 0                 0
           7.86667                 0                 0                 0
          0.133333             0.598          0.335333         0.0623501
               0.4              2.49             1.963          0.170211
          0.666667             5.664           4.75173          0.364523
          0.933333             8.542           8.47813          0.492234
               1.2            14.406           11.7107          0.521198
           1.46667             11.98           12.6808          0.440504
           1.73333            14.688           13.9973          0.454119
                 2             15.87           13.9217          0.477094
           2.26667            11.042           11.3885          0.468781
           2.53333             7.484           9.24367          0.638226
               2.8             3.052           8.48493          0.410276
           3.06667             5.732           4.85733          0.320391
           3.33333             4.272             3.087          0.267965
               3.6             1.238            1.7226          0.186462
           3.86667             0.864          0.836733          0.116463
           4.13333             0.078          0.359933         0.0763786
               4.4                 0            0.1442         0.0529465
           4.66667                 0         0.0188667         0.0147162
           4.93333                 0         0.0121333         0.0105951
               5.2                 0            0.0038        0.00373613
           5.46667                 0        0.00153333        0.00150756
           5.73333                 0                 0                 0
                 6                 0                 0                 0
           6.26667                 0                 0                 0
           6.53333                 0                 0                 0
               6.8                 0                 0                 0
           7.06667                 0                 0                 0
           7.33333                 0                 0                 0
               7.6                 0                 0                 0
           7.86667                 0                 0                 0
          0.133333             0.166          0.329871         0.0605776
               0.4              2.41           1.97742           0.16533
          0.666667              7.99           4.85619          0.367427
          0.933333             7.998           8.46265            0.4766
               1.2            10.366           11.6674          0.506187
           1.46667            14.464           12.7383          0.430033
           1.73333            17.244           14.1021          0.451385
                 2            12.688           13.8819          0.463361
           2.26667              9.77           11.3363          0.456557
           2.53333             8.392           9.21619          0.618229
               2.8             4.436           8.35432          0.417313
           3.06667             4.384           4.84206           0.31042
           3.33333             5.188           3.15477          0.267755
               3.6              1.46           1.71413          0.180639
           3.86667             0.846          0.837032          0.112707
           4.13333             0.198           0.35471         0.0740931
               4.4                 0          0.139548         0.0514424
           4.66667                 0         0.0182581          0.014254
           4.93333                 0         0.0117419         0.0102606
               5.2                 0        0.00367742        0.00361762
           5.46667                 0        0.00148387        0.00145974
           5.73333                 0                 0                 0
                 6                 0                 0                 0
           6.26667                 0                 0                 0
           6.53333                 0                 0                 0
               6.8                 0                 0                 0
           7.06667                 0                 0                 0
           7.33333                 0                 0                 0
               7.6                 0                 0                 0
           7.86667                 0                 0                 0
          0.133333                 0          0.319563         0.0595552
               0.4             0.214           1.92231          0.169098
          0.666667              8.07           4.95662          0.369416
          0.933333             8.552           8.46544          0.461714
               1.2            12.064           11.6798          0.490521
           1.46667            13.496            12.762          0.417246
           1.73333            15.794           14.1549          0.440365
                 2             12.55           13.8403          0.450746
           2.26667             14.11            11.423          0.450443
           2.53333             9.674            9.2305          0.599075
               2.8             2.186           8.16156          0.446577
           3.06667             4.452           4.82987          0.300958
           3.33333             4.498           3.19675          0.262657
               3.6             1.364           1.70319          0.175326
           3.86667             0.874          0.838188          0.109191
           4.13333             0.102          0.346813         0.0721974
               4.4                 0          0.135188         0.0500194
           4.66667                 0         0.0176875           0.01382
           4.93333                 0          0.011375        0.00994651
               5.2                 0         0.0035625        0.00350639
           5.46667                 0         0.0014375        0.00141486
           5.73333                 0                 0                 0
                 6                 0                 0                 0
           6.26667                 0                 0                 0
           6.53333                 0                 0                 0
               6.8                 0                 0                 0
           7.06667                 0                 0                 0
           7.33333                 0                 0                 0
               7.6                 0                 0                 0
           7.86667                 0                 0                 0
          0.133333             0.012          0.310242         0.0584752
               0.4             1.492           1.90927          0.164476
          0.666667             6.218           4.99485          0.360194
          0.933333             6.018           8.39127           0.45364
               1.2            15.754           11.8032          0.490948
           1.46667            11.858           12.7346          0.405501
           1.73333            16.724           14.2328          0.433848
                 2            12.956           13.8135          0.437883
           2.26667            14.748           11.5238           0.44792
           2.53333              8.97           9.22261          0.580973
               2.8             3.992           8.03521          0.450565
           3.06667             2.986             4.774           0.29698
           3.33333              4.28           3.22958          0.256741
               3.6             0.932           1.67982          0.171563
           3.86667              1.06          0.844909          0.106089
           4.13333                 0          0.336303         0.0707703
               4.4                 0          0.131091         0.0486711
           4.66667                 0         0.0171515         0.0134116
           4.93333                 0         0.0110303        0.00965107
               5.2                 0        0.00345455         0.0034018
           5.46667                 0        0.00139394        0.00137266
           5.73333                 0                 0                 0
                 6                 0                 0                 0
           6.26667                 0                 0                 0
           6.53333                 0                 0                 0
               6.8                 0                 0                 0
           7.06667                 0                 0                 0
           7.33333                 0                 0                 0
               7.6                 0                 0                 0
           7.86667                 0                 0                 0
          0.133333                 0          0.301118         0.0574629
               0.4             1.748           1.90453          0.159707
          0.666667             5.854           5.02012          0.350485
          0.933333              6.74           8.34271           0.44289
               1.2            12.696           11.8295           0.47721
           1.46667            13.146           12.7467          0.393755
           1.73333            18.428           14.3562          0.438283
                 2            14.394           13.8305          0.425337
           2.26667            12.892            11.564           0.43655
           2.53333             8.898           9.21306          0.563964
               2.8              4.95           7.94447          0.446357
           3.06667              3.23           4.72859          0.291697
           3.33333             2.756           3.21565          0.249567
               3.6             1.268           1.66771          0.166944
           3.86667              0.77          0.842706          0.102991
           4.13333              0.23          0.333176         0.0687579
               4.4                 0          0.127235         0.0473921
           4.66667                 0         0.0166471         0.0130266
           4.93333                 0         0.0107059        0.00937267
               5.2                 0        0.00335294        0.00330327
           5.46667                 0        0.00135294         0.0013329
           5.73333                 0                 0                 0
                 6                 0                 0                 0
           6.26667                 0                 0                 0
           6.53333                 0                 0                 0
               6.8                 0                 0                 0
           7.06667                 0                 0                 0
           7.33333                 0                 0                 0
               7.6                 0                 0                 0
           7.86667                 0                 0                 0
          0.133333                 0          0.292514         0.0564614
               0.4             0.346              1.86          0.161232
          0.666667             5.992           5.04789          0.341569
          0.933333              8.62           8.35063          0.430307
               1.2            12.034           11.8353          0.463611
           1.46667            17.392           12.8794          0.404254
           1.73333            13.588           14.3342          0.426309
                 2            13.978           13.8347          0.413205
           2.26667            10.776           11.5415          0.424657
           2.53333            10.812           9.25874          0.549698
               2.8             4.584           7.84846           0.44381
           3.06667             5.608           4.75371          0.284442
           3.33333             1.944           3.17931          0.245067
               3.6             1.326           1.65794          0.162459
           3.86667             0.484          0.832457          0.100557
           4.13333             0.374          0.334343         0.0668033
               4.4             0.142          0.127657         0.0460399
           4.66667                 0         0.0161714         0.0126631
           4.93333                 0            0.0104        0.00910987
               5.2                 0        0.00325714        0.00321028
           5.46667                 0        0.00131429        0.00129537
           5.73333                 0                 0                 0
                 6                 0                 0                 0
           6.26667                 0                 0                 0
           6.53333                 0                 0                 0
               6.8                 0                 0                 0
           7.06667                 0                 0                 0
           7.33333                 0                 0                 0
               7.6                 0                 0                 0
           7.86667                 0                 0                 0
          0.133333             0.022             0.285         0.0553908
               0.4              0.45           1.82083           0.16144
          0.666667             9.768             5.179          0.356358
          0.933333             11.12           8.42756          0.425174
               1.2             8.946           11.7551          0.457628
           1.46667            15.552           12.9537          0.399784
           1.73333             12.28           14.2772          0.418269
                 2             14.74           13.8599          0.402492
           2.26667             8.308           11.4517          0.422253
           2.53333            13.288           9.37067          0.545704
               2.8             3.944              7.74          0.444537
           3.06667              3.34           4.71444          0.279239
           3.33333              4.48           3.21544          0.240908
               3.6             1.152           1.64389          0.158553
           3.86667             0.038          0.810389          0.100156
           4.13333             0.056          0.326611         0.0653935
               4.4             0.272          0.131667         0.0449352
           4.66667             0.244            0.0225         0.0138025
           4.93333                 0         0.0101111         0.0088614
               5.2                 0        0.00316667        0.00312238
           5.46667                 0        0.00127778        0.00125991
           5.73333                 0                 0                 0
                 6                 0                 0                 0
           6.26667                 0                 0                 0
           6.53333                 0                 0                 0
               6.8                 0                 0                 0
           7.06667                 0                 0                 0
           7.33333                 0                 0                 0
               7.6                 0                 0                 0
           7.86667                 0                 0                 0
          0.133333             0.866          0.300703         0.0560754
               0.4             2.904           1.85011          0.159709
          0.666667             7.992           5.25503          0.354744
          0.933333             6.408           8.37297          0.417172
               1.2            12.676           11.7799          0.445936
           1.46667            16.754           13.0564          0.401956
           1.73333            12.458            14.228          0.409844
                 2            13.986           13.8633          0.391628
           2.26667             7.096           11.3339          0.426936
           2.53333             11.29           9.42254          0.533415
               2.8             5.042           7.66708          0.438462
           3.06667             3.624           4.68497          0.273243
           3.33333             3.634           3.22676          0.234663
               3.6             1.748            1.6467          0.154293
           3.86667              1.04          0.816595         0.0976414
           4.13333             0.482          0.330811         0.0637609
               4.4                 0          0.128108         0.0438615
           4.66667                 0         0.0218919         0.0134428
           4.93333                 0        0.00983784        0.00862611
               5.2                 0        0.00308108        0.00303916
           5.46667                 0        0.00124324        0.00122633
           5.73333                 0                 0                 0
                 6                 0                 0                 0
           6.26667                 0                 0                 0
           6.53333                 0                 0                 0
               6.8                 0                 0                 0
           7.06667                 0                 0                 0
           7.33333                 0                 0                 0
               7.6                 0                 0                 0
           7.86667                 0                 0                 0
          0.133333              0.09          0.295158         0.0548732
               0.4             3.516           1.89395          0.161411
          0.666667             7.492           5.31389          0.350259
          0.933333              8.17           8.36763          0.406228
               1.2              9.65           11.7239          0.437709
           1.46667            15.652           13.1247           0.39714
           1.73333             13.51           14.2091          0.399494
                 2            11.552           13.8025          0.386017
           2.26667             8.924           11.2705          0.420384
           2.53333            14.148           9.54689          0.533677
               2.8             6.114           7.62621          0.428824
           3.06667             2.604           4.63021          0.271484
           3.33333              2.28           3.20184          0.229806
               3.6             2.772           1.67632          0.153048
           3.86667             1.472          0.833842         0.0965832
           4.13333             0.054          0.323526         0.0624977
               4.4                 0          0.124737         0.0428366
           4.66667                 0         0.0213158         0.0131014
           4.93333                 0        0.00957895        0.00840299
               5.2                 0             0.003        0.00296026
           5.46667                 0        0.00121053        0.00119449
           5.73333                 0                 0                 0
                 6                 0                 0                 0
           6.26667                 0                 0                 0
           6.53333                 0                 0                 0
               6.8                 0                 0                 0
           7.06667                 0                 0                 0
           7.33333                 0                 0                 0
               7.6                 0                 0                 0
           7.86667                 0                 0                 0
          0.133333             0.006          0.287744         0.0539648
               0.4             1.734           1.88985          0.157324
          0.666667              5.57           5.32046           0.34134
          0.933333            10.478           8.42174            0.3994
               1.2            13.862           11.7787          0.429905
           1.46667            13.588           13.1366          0.387135
           1.73333            13.288           14.1855          0.389948
                 2             11.82           13.7516          0.379451
           2.26667            11.318           11.2717          0.409607
           2.53333            12.946           9.63405          0.527061
               2.8             3.686           7.52518          0.429565
           3.06667              2.39           4.57277          0.270532
           3.33333              3.81           3.21744          0.224442
               3.6             1.844           1.68062          0.149184
           3.86667             1.432          0.849179         0.0953167
           4.13333             0.228          0.321077         0.0609431
               4.4                 0          0.121538         0.0418574
           4.66667                 0         0.0207692         0.0127769
           4.93333                 0        0.00933333        0.00819112
               5.2                 0        0.00292308        0.00288536
           5.46667                 0        0.00117949        0.00116427
           5.73333                 0                 0                 0
                 6                 0                 0                 0
           6.26667                 0                 0                 0
           6.53333                 0                 0                 0
               6.8                 0                 0                 0
           7.06667                 0                 0                 0
           7.33333                 0                 0                 0
               7.6                 0                 0                 0
           7.86667                 0                 0                 0
          0.133333              0.18           0.28505         0.0526828
               0.4             2.172            1.8969          0.153549
          0.666667             6.986            5.3621          0.335336
          0.933333             9.444            8.4473          0.390231
               1.2            12.738           11.8027          0.419826
           1.46667             15.02           13.1837          0.380309
           1.73333            14.596           14.1957          0.380334
                 2             10.13           13.6611          0.380613
           2.26667             9.102           11.2175          0.402943
           2.53333             12.99           9.71795           0.52052
               2.8             4.112           7.43985          0.427217
           3.06667             3.542             4.547          0.264993
           3.33333             1.712            3.1798          0.221964
               3.6             3.402           1.72365          0.151535
           3.86667             0.712           0.84575         0.0929954
           4.13333             0.742            0.3316         0.0603212
               4.4              0.05           0.11975         0.0408492
           4.66667             0.076           0.02215         0.0125318
           4.93333             0.294           0.01645         0.0106378
               5.2                 0           0.00285        0.00281415
           5.46667                 0           0.00115        0.00113553
           5.73333                 0                 0                 0
                 6                 0                 0                 0
           6.26667                 0                 0                 0
           6.53333                 0                 0                 0
               6.8                 0                 0                 0
           7.06667                 0                 0                 0
           7.33333                 0                 0                 0
               7.6                 0                 0                 0
           7.86667                 0                 0                 0
