#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               724              0.16         -0.219558         0.0172813
               725              0.16         -0.219034         0.0172654
               726              0.24         -0.218402         0.0172532
               727              0.08         -0.217992         0.0172344
               728             -0.04         -0.217747         0.0172124
               729                 0         -0.217449         0.0171914
               730                 0         -0.217151         0.0171704
               731             -0.08         -0.216963          0.017148
               732              0.08         -0.216557         0.0171293
               733             -0.08         -0.216371          0.017107
               734              0.16         -0.215858         0.0170914
               735              0.28         -0.215184         0.0170814
               736              0.16         -0.214674         0.0170658
               737              0.28         -0.214003         0.0170559
               738              0.24         -0.213388         0.0170438
               739              0.04         -0.213045         0.0170242
               740              0.16         -0.212541         0.0170087
               741              0.08         -0.212146         0.0169903
               742             -0.04         -0.211914          0.016969
               743              0.04         -0.211575         0.0169495
               744              0.28         -0.210914         0.0169396
               745              0.28         -0.210255         0.0169297
               746               0.2         -0.209705         0.0169159
               747              0.12         -0.209264         0.0168991
               748              0.16          -0.20877         0.0168837
               749              0.24         -0.208171         0.0168718
               750              0.28          -0.20752         0.0168618
               751              0.16         -0.207031         0.0168465
               752             -0.08         -0.206862         0.0168249
               753             -0.12         -0.206746          0.016803
               754              -0.2         -0.206737         0.0167807
               755             -0.36          -0.20694         0.0167597
               756              -0.4         -0.207196         0.0167395
               757             -0.44         -0.207503         0.0167202
               758             -0.48         -0.207863          0.016702
               759             -0.36         -0.208063         0.0166812
               760             -0.32         -0.208211         0.0166599
               761             -0.36          -0.20841         0.0166392
               762             -0.32         -0.208556          0.016618
               763             -0.36         -0.208755         0.0165974
               764             -0.36         -0.208953         0.0165768
               765             -0.24         -0.208993         0.0165552
               766              -0.2         -0.208982         0.0165336
               767             -0.32         -0.209126         0.0165127
               768             -0.36         -0.209323         0.0164924
               769             -0.32         -0.209467         0.0164715
               770             -0.36         -0.209662         0.0164513
               771             -0.28         -0.209754         0.0164302
               772             -0.24         -0.209793          0.016409
               773              -0.2          -0.20978         0.0163878
               774             -0.16         -0.209716         0.0163667
               775              -0.2         -0.209703         0.0163456
               776             -0.12         -0.209588         0.0163249
               777             -0.16         -0.209524         0.0163041
               778             -0.08         -0.209357          0.016284
               779             -0.04          -0.20914         0.0162645
               780                 0         -0.208872         0.0162459
               781             -0.24         -0.208912         0.0162251
               782             -0.24         -0.208951         0.0162044
               783              -0.2          -0.20894         0.0161837
               784             -0.28         -0.209031         0.0161633
               785             -0.32         -0.209172         0.0161434
               786             -0.32         -0.209313         0.0161234
               787              -0.2         -0.209301          0.016103
               788             -0.16         -0.209239         0.0160826
               789             -0.16         -0.209176         0.0160624
               790             -0.16         -0.209114         0.0160422
               791             -0.36         -0.209305          0.016023
               792              -0.4         -0.209545         0.0160046
               793             -0.36         -0.209735         0.0159855
               794              -0.2         -0.209723         0.0159654
               795             -0.24         -0.209761         0.0159454
               796             -0.32         -0.209899         0.0159259
               797             -0.48         -0.210238         0.0159096
               798             -0.56         -0.210677         0.0158957
               799             -0.48         -0.211014         0.0158793
               800             -0.48          -0.21135         0.0158631
               801             -0.36         -0.211536         0.0158443
               802             -0.16         -0.211471         0.0158247
               803              -0.2         -0.211457          0.015805
               804             -0.24         -0.211493         0.0157854
               805             -0.28         -0.211578          0.015766
               806             -0.32         -0.211712          0.015747
               807             -0.32         -0.211846         0.0157281
               808             -0.12         -0.211733          0.015709
               809             -0.24         -0.211768         0.0156896
               810             -0.32         -0.211901         0.0156708
               811             -0.28         -0.211985         0.0156518
               812             -0.12         -0.211872         0.0156329
               813              0.04         -0.211562         0.0156167
               814             -0.04         -0.211351          0.015599
               815             -0.08          -0.21119         0.0155807
               816             -0.04          -0.21098          0.015563
               817             -0.08          -0.21082         0.0155448
               818             -0.16         -0.210758         0.0155259
               819             -0.04         -0.210549         0.0155083
               820             -0.04         -0.210341         0.0154908
               821             -0.08         -0.210183         0.0154727
               822             -0.24         -0.210219          0.015454
               823             -0.12         -0.210109         0.0154356
               824              0.04         -0.209806         0.0154198
               825              0.16         -0.209358         0.0154076
               826              0.08         -0.209007          0.015393
               827               0.2         -0.208513         0.0153823
               828               0.2         -0.208019         0.0153716
               829              0.28         -0.207431         0.0153644
               830               0.4         -0.206699         0.0153633
               831              0.36         -0.206017         0.0153599
               832              0.36         -0.205337         0.0153565
               833               0.4          -0.20461         0.0153553
               834              0.36         -0.203933         0.0153518
               835              0.32         -0.203305         0.0153462
               836              0.32         -0.202679         0.0153406
               837               0.4         -0.201959         0.0153392
               838              0.48         -0.201146         0.0153424
               839              0.48         -0.200334         0.0153456
               840              0.48         -0.199524         0.0153487
               841              0.48         -0.198716         0.0153517
               842               0.6         -0.197767         0.0153627
               843              0.56         -0.196868         0.0153708
               844              0.48         -0.196066         0.0153735
               845              0.48         -0.195266         0.0153761
               846              0.44         -0.194515         0.0153763
               847              0.56         -0.193625         0.0153839
               848               0.6         -0.192689         0.0153942
               849              0.56         -0.191802         0.0154016
               850              0.48         -0.191012         0.0154037
               851              0.36         -0.190364         0.0153992
               852              0.32         -0.189765         0.0153928
               853              0.36         -0.189121         0.0153882
               854              0.32         -0.188525         0.0153817
               855              0.32          -0.18793         0.0153752
               856              0.32         -0.187336         0.0153687
               857              0.32         -0.186744         0.0153622
               858              0.36         -0.186107         0.0153575
               859               0.4         -0.185425         0.0153548
               860               0.4         -0.184744          0.015352
               861              0.44         -0.184019         0.0153513
               862              0.64         -0.183063         0.0153632
               863              0.68         -0.182063         0.0153779
               864              0.72         -0.181019         0.0153956
               865              0.76         -0.179931         0.0154161
               866               0.8         -0.178799         0.0154398
               867              0.72         -0.177762         0.0154568
               868              0.76         -0.176682         0.0154767
               869              0.92          -0.17542         0.0155102
               870              0.84         -0.174253         0.0155363
               871              0.88         -0.173042         0.0155655
               872              0.76         -0.171972         0.0155844
               873              0.84         -0.170813         0.0156096
               874               0.8         -0.169703         0.0156312
               875              0.88         -0.168503         0.0156593
               876              0.88         -0.167306         0.0156871
               877               0.8         -0.166203         0.0157079
               878              0.72         -0.165194         0.0157224
               879              0.68         -0.164232         0.0157339
               880              0.76         -0.163182         0.0157511
               881              0.72         -0.162179         0.0157651
               882              0.68         -0.161224         0.0157761
               883              0.72         -0.160227         0.0157897
               884              0.76         -0.159186         0.0158062
               885              0.88         -0.158011         0.0158318
               886              0.92         -0.156795         0.0158607
               887              0.96         -0.155536         0.0158927
               888              0.96         -0.154279         0.0159244
               889               0.8         -0.153206         0.0159426
               890              0.72         -0.152225         0.0159548
               891              0.72         -0.151246         0.0159669
               892              0.76         -0.150224         0.0159817
               893               0.8          -0.14916         0.0159992
               894              0.76         -0.148143         0.0160136
               895              0.88         -0.146994         0.0160368
               896               0.8         -0.145938         0.0160537
               897               0.6         -0.145106         0.0160573
               898              0.56         -0.144321         0.0160586
               899              0.44         -0.143671         0.0160539
               900              0.24         -0.143244         0.0160417
               901               0.2         -0.142863         0.0160285
               902              0.24         -0.142439         0.0160163
               903              0.28         -0.141971         0.0160054
               904              0.24         -0.141549         0.0159933
               905              0.32         -0.141039         0.0159837
               906              0.32          -0.14053         0.0159742
               907              0.28         -0.140066         0.0159633
               908              0.32         -0.139559         0.0159538
               909              0.36          -0.13901         0.0159457
               910              0.48          -0.13833         0.0159427
               911              0.44         -0.137695         0.0159378
               912              0.36         -0.137149         0.0159297
               913              0.32         -0.136648         0.0159201
               914               0.4         -0.136061         0.0159135
               915              0.48         -0.135388         0.0159103
               916              0.44          -0.13476         0.0159053
               917              0.36          -0.13422         0.0158972
               918               0.4         -0.133638         0.0158905
               919              0.32         -0.133145         0.0158809
               920              0.48         -0.132478         0.0158776
               921               0.6         -0.131683         0.0158802
               922              0.56         -0.130933         0.0158807
               923              0.56         -0.130184         0.0158812
               924               0.6         -0.129394         0.0158836
               925              0.56         -0.128649         0.0158839
               926              0.52         -0.127948         0.0158822
               927              0.48         -0.127292         0.0158786
               928              0.44         -0.126681         0.0158733
               929               0.2         -0.126329         0.0158601
               930               0.2         -0.125978         0.0158469
               931             -0.04         -0.125886         0.0158301
               932              0.04         -0.125708         0.0158142
               933              0.04         -0.125531         0.0157982
               934              0.04         -0.125353         0.0157823
               935                 0         -0.125219          0.015766
               936             -0.04         -0.125128         0.0157494
               937              0.08         -0.124909         0.0157341
               938              0.16         -0.124606         0.0157203
               939              0.28         -0.124175         0.0157094
               940              0.36          -0.12366         0.0157012
               941              0.48         -0.123018         0.0156976
               942              0.32         -0.122548         0.0156879
               943              0.24         -0.122163          0.015676
               944              0.24          -0.12178         0.0156641
               945              0.08         -0.121566          0.015649
               946               0.2         -0.121226         0.0156361
               947               0.2         -0.120887         0.0156233
               948              0.28         -0.120464         0.0156125
               949              0.32             -0.12          0.015603
               950              0.24         -0.119621         0.0155912
               951              0.32         -0.119159         0.0155816
               952               0.2         -0.118824         0.0155689
               953              0.12         -0.118573         0.0155545
               954             -0.04         -0.118491         0.0155385
               955              -0.2         -0.118576         0.0155224
               956                 0         -0.118452         0.0155067
               957              0.08         -0.118245         0.0154919
               958               0.2         -0.117912         0.0154793
               959              0.28         -0.117497         0.0154687
               960              0.24         -0.117125          0.015457
               961              0.32          -0.11667         0.0154477
               962              0.24         -0.116299          0.015436
               963              0.16         -0.116012         0.0154227
               964                 0         -0.115892         0.0154071
               965              0.12         -0.115648         0.0153931
               966              0.12         -0.115404         0.0153791
               967             -0.04         -0.115326         0.0153634
               968             -0.04         -0.115248         0.0153477
               969             -0.12         -0.115253         0.0153319
               970              -0.2          -0.11534         0.0153163
               971             -0.24         -0.115469         0.0153011
               972             -0.24         -0.115597         0.0152859
               973             -0.04         -0.115519         0.0152704
               974                 0           -0.1154         0.0152552
               975              0.08           -0.1152         0.0152408
               976                 0         -0.115082         0.0152257
               977              0.04         -0.114923         0.0152109
               978               0.4         -0.114397         0.0152045
               979              0.32         -0.113953         0.0151954
               980              0.08         -0.113755         0.0151812
               981             -0.04          -0.11368         0.0151659
               982             -0.08         -0.113646         0.0151505
               983             -0.08         -0.113611         0.0151351
               984             -0.16         -0.113659         0.0151198
               985             -0.08         -0.113624         0.0151045
               986             -0.08          -0.11359         0.0150892
               987             -0.12         -0.113597          0.015074
               988              0.04         -0.113441         0.0150595
               989                 0         -0.113327         0.0150447
               990               0.2          -0.11301         0.0150328
               991              0.16         -0.112735         0.0150202
               992              0.04         -0.112581         0.0150058
               993              0.08         -0.112387          0.014992
               994              0.24         -0.112032         0.0149811
               995               0.2         -0.111719         0.0149693
               996                 0         -0.111606         0.0149547
               997             -0.04         -0.111535         0.0149399
               998             -0.04         -0.111463         0.0149251
               999              -0.2         -0.111552         0.0149104
              1000             -0.12          -0.11156         0.0148955
