#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
               837                 8           11.8863          0.473409
               838             11.52           11.8858          0.472844
               839             11.52           11.8854          0.472281
               840             11.52            11.885          0.471719
               841             11.52           11.8845          0.471158
               842                18           11.8918          0.470655
               843             15.68           11.8963          0.470118
               844             11.52           11.8958          0.469561
               845             11.52           11.8954          0.469006
               846              9.68           11.8928          0.468458
               847             15.68           11.8972          0.467927
               848                18           11.9044           0.46743
               849             15.68           11.9089          0.466901
               850             11.52           11.9084          0.466352
               851              6.48            11.902          0.465847
               852              5.12           11.8941          0.465369
               853              6.48           11.8877          0.464866
               854              5.12           11.8798           0.46439
               855              5.12           11.8719          0.463914
               856              5.12            11.864          0.463439
               857              5.12           11.8561          0.462965
               858              6.48           11.8499          0.462468
               859                 8           11.8454          0.461951
               860                 8           11.8409          0.461435
               861              9.68           11.8384          0.460906
               862             20.48           11.8484          0.460481
               863             23.12           11.8615          0.460132
               864             25.92           11.8778          0.459887
               865             28.88           11.8974          0.459776
               866                32           11.9206           0.45983
               867             25.92           11.9368          0.459583
               868             28.88           11.9563          0.459468
               869             42.32           11.9913          0.460266
               870             35.28            12.018          0.460515
               871             38.72           12.0487          0.461005
               872             28.88            12.068          0.460881
               873             35.28           12.0946          0.461119
               874                32           12.1173          0.461154
               875             38.72           12.1477          0.461628
               876             38.72           12.1781          0.462096
               877                32           12.2007          0.462122
               878             25.92           12.2163          0.461859
               879             23.12           12.2287          0.461501
               880             28.88           12.2476          0.461364
               881             25.92           12.2632          0.461101
               882             23.12           12.2755          0.460743
               883             25.92           12.2909           0.46048
               884             28.88           12.3097          0.460341
               885             38.72           12.3395          0.460787
               886             42.32           12.3734          0.461508
               887             46.08           12.4114           0.46255
               888             46.08           12.4493           0.46358
               889                32           12.4713           0.46358
               890             25.92           12.4864          0.463305
               891             25.92           12.5015           0.46303
               892             28.88           12.5198          0.462875
               893                32           12.5416          0.462871
               894             28.88           12.5599          0.462714
               895             38.72           12.5891          0.463119
               896                32           12.6108          0.463108
               897                18           12.6168          0.462631
               898             15.68           12.6202          0.462129
               899              9.68            12.617          0.461626
               900              2.88           12.6061           0.46124
               901                 2           12.5944          0.460878
               902              2.88           12.5836          0.460493
               903              3.92            12.574          0.460083
               904              2.88           12.5633          0.459699
               905              5.12            12.555          0.459265
               906              5.12           12.5468          0.458831
               907              3.92           12.5373          0.458424
               908              5.12           12.5292          0.457992
               909              6.48           12.5225          0.457536
               910             11.52           12.5214          0.457035
               911              9.68           12.5183          0.456544
               912              6.48           12.5117          0.456091
               913              5.12           12.5036          0.455663
               914                 8           12.4986          0.455191
               915             11.52           12.4976          0.454695
               916              9.68           12.4945          0.454209
               917              6.48           12.4879          0.453761
               918                 8           12.4831          0.453293
               919              5.12            12.475          0.452871
               920             11.52            12.474           0.45238
               921                18             12.48          0.451928
               922             15.68           12.4835          0.451452
               923             15.68           12.4869          0.450976
               924                18           12.4929          0.450527
               925             15.68           12.4963          0.450053
               926             13.52           12.4975          0.449569
               927             11.52           12.4964          0.449085
               928              9.68           12.4934          0.448611
               929                 2           12.4821           0.44827
               930                 2           12.4708           0.44793
               931              0.08           12.4575          0.447647
               932              0.08           12.4442          0.447363
               933              0.08            12.431           0.44708
               934              0.08           12.4177          0.446797
               935                 0           12.4044          0.446516
               936              0.08           12.3913          0.446233
               937              0.32           12.3784          0.445943
               938              1.28           12.3666          0.445625
               939              3.92           12.3576          0.445241
               940              6.48           12.3513          0.444811
               941             11.52           12.3504          0.444339
               942              5.12           12.3428          0.443934
               943              2.88           12.3327          0.443577
               944              2.88           12.3227           0.44322
               945              0.32             12.31          0.442933
               946                 2           12.2991          0.442598
               947                 2           12.2882          0.442265
               948              3.92           12.2794          0.441886
               949              5.12           12.2719          0.441485
               950              2.88            12.262          0.441131
               951              5.12           12.2545          0.440731
               952                 2           12.2437            0.4404
               953              0.72           12.2316          0.440104
               954              0.08           12.2189          0.439826
               955                 2           12.2082          0.439496
               956                 0           12.1954          0.439222
               957              0.32            12.183          0.438938
               958                 2           12.1724          0.438609
               959              3.92           12.1638          0.438236
               960              2.88           12.1541          0.437886
               961              5.12           12.1468          0.437491
               962              2.88           12.1371          0.437143
               963              1.28           12.1259          0.436834
               964                 0           12.1133          0.436562
               965              0.72           12.1015          0.436269
               966              0.72           12.0897          0.435977
               967              0.08           12.0773          0.435703
               968              0.08           12.0649          0.435429
               969              0.72           12.0532          0.435137
               970                 2           12.0428          0.434812
               971              2.88           12.0334          0.434466
               972              2.88            12.024          0.434121
               973              0.08           12.0117          0.433849
               974                 0           11.9993          0.433578
               975              0.32           11.9874          0.433299
               976                 0           11.9751          0.433029
               977              0.08           11.9629          0.432757
               978                 8           11.9589          0.432334
               979              5.12           11.9519          0.431948
               980              0.32             11.94          0.431671
               981              0.08           11.9279            0.4314
               982              0.32           11.9161          0.431123
               983              0.32           11.9043          0.430845
               984              1.28           11.8935          0.430543
               985              0.32           11.8817          0.430266
               986              0.32             11.87          0.429989
               987              0.72           11.8587          0.429702
               988              0.08           11.8468          0.429433
               989                 0           11.8348          0.429165
               990                 2           11.8249          0.428847
               991              1.28           11.8142          0.428546
               992              0.08           11.8024          0.428277
               993              0.32           11.7909          0.428002
               994              2.88           11.7819          0.427665
               995                 2           11.7721          0.427348
               996                 0           11.7602          0.427083
               997              0.08           11.7485          0.426815
               998              0.08           11.7368          0.426548
               999                 2           11.7271          0.426232
              1000              0.72           11.7161          0.425948
