#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
               219             -0.76         -0.759269        0.00636898
               220             -0.68         -0.758909        0.00635021
               221             -0.68         -0.758552        0.00633151
               222             -0.84         -0.758919        0.00631361
               223             -0.76         -0.758924         0.0062853
               224             -0.76         -0.758929        0.00625724
               225              -0.6         -0.758222        0.00626917
               226              -0.6         -0.757522         0.0062804
               227             -0.68         -0.757181        0.00626201
               228             -0.76         -0.757193        0.00623456
               229             -0.68         -0.756856        0.00621644
               230             -0.68         -0.756522        0.00619839
               231             -0.68          -0.75619         0.0061804
               232             -0.68         -0.755862        0.00616248
               233             -0.68         -0.755536        0.00614462
               234             -0.76         -0.755556         0.0061184
               235             -0.76         -0.755574        0.00609239
               236             -0.76         -0.755593         0.0060666
               237             -0.76         -0.755612        0.00604103
               238             -0.76          -0.75563        0.00601568
               239             -0.76         -0.755649        0.00599054
               240             -0.92         -0.756333        0.00600459
               241             -0.84          -0.75668         0.0059897
               242             -0.92         -0.757355        0.00600285
               243             -0.92         -0.758025        0.00601535
               244             -0.92         -0.758689        0.00602721
               245                -1         -0.759673        0.00608256
               246                -1          -0.76065        0.00613578
               247                -1         -0.761619        0.00618699
               248                -1         -0.762581        0.00623626
               249                -1         -0.763534        0.00628368
               250             -0.92          -0.76416        0.00628964
               251                -1           -0.7651        0.00633438
               252                -1         -0.766032        0.00637746
               253                -1         -0.766957        0.00641895
               254                -1         -0.767874        0.00645892
               255             -0.92         -0.768471        0.00646108
               256                -1         -0.769375        0.00649883
               257             -0.92         -0.769961        0.00649992
               258             -0.84         -0.770233        0.00648039
               259             -0.84         -0.770502        0.00646097
               260             -0.92         -0.771077        0.00646165
               261             -0.92         -0.771648        0.00646204
               262             -0.84         -0.771908        0.00644264
               263             -0.76         -0.771863         0.0064183
               264             -0.76         -0.771818        0.00639415
               265             -0.68         -0.771472         0.0063794
               266             -0.68         -0.771128        0.00636468
               267             -0.68         -0.770787        0.00634998
               268              -0.6         -0.770149        0.00635818
               269             -0.76         -0.770112        0.00633466
               270             -0.76         -0.770074        0.00631131
               271             -0.84         -0.770332        0.00629329
               272             -0.92         -0.770882        0.00629417
               273             -0.84         -0.771136         0.0062762
               274             -0.92         -0.771679        0.00627677
               275             -0.92         -0.772218        0.00627707
               276             -0.92         -0.772754        0.00627712
               277             -0.92         -0.773285        0.00627693
               278             -0.92         -0.773813         0.0062765
               279             -0.92         -0.774337        0.00627583
               280             -0.84         -0.774571         0.0062578
               281             -0.76          -0.77452        0.00623574
               282             -0.84         -0.774752        0.00621795
               283             -0.84         -0.774982        0.00620026
               284             -0.84         -0.775211        0.00618265
               285             -0.84         -0.775439        0.00616513
               286             -0.84         -0.775664        0.00614771
               287             -0.84         -0.775889        0.00613037
               288             -0.84         -0.776111        0.00611313
               289             -0.84         -0.776332        0.00609597
               290             -0.76         -0.776276        0.00607521
               291             -0.76          -0.77622        0.00605459
               292             -0.68          -0.77589        0.00604282
               293             -0.84         -0.776109        0.00602615
               294             -0.76         -0.776054         0.0060059
               295             -0.68         -0.775729        0.00599437
               296             -0.68         -0.775405        0.00598283
               297             -0.68         -0.775084        0.00597131
               298             -0.68         -0.774765        0.00595979
               299             -0.76         -0.774716        0.00594006
               300             -0.84         -0.774933        0.00592424
               301             -0.84          -0.77515         0.0059085
               302             -0.84         -0.775364        0.00589284
               303             -0.68          -0.77505        0.00588179
               304             -0.76            -0.775        0.00586265
               305             -0.68         -0.774689         0.0058517
               306             -0.76         -0.774641        0.00583277
               307             -0.92         -0.775114        0.00583296
               308             -0.92         -0.775584        0.00583296
               309             -0.92         -0.776052        0.00583277
               310             -0.84         -0.776258        0.00581761
               311             -0.76         -0.776206        0.00579913
               312             -0.76         -0.776154        0.00578078
               313             -0.68         -0.775847        0.00577047
               314             -0.76         -0.775796        0.00575231
