# VELOCITY:     SINGLE_BLOCK_AVE_POFV:       PROGRESSIVE_AVE_POFV:        ERROR:
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0227059   0.0135595
        0.24       0.007    0.441235   0.0930588
         0.4       0.322    0.706176    0.146039
        0.56       0.843     1.57929    0.249681
        0.72       1.247       2.036    0.230199
        0.88        2.77       2.629    0.248091
        1.04       3.197     3.33082    0.263944
         1.2       3.938     4.11747    0.323497
        1.36       5.223     5.13059    0.392697
        1.52       5.179     5.16888    0.191538
        1.68       4.869     5.53071    0.364783
        1.84       7.554     6.11341    0.341641
           2       7.398     6.95359    0.364131
        2.16       7.648     6.96218    0.289594
        2.32       5.022     7.11506    0.399022
        2.48       8.258     7.11447     0.35518
        2.64       7.627     7.08512    0.308074
         2.8       5.464     6.65847    0.323058
        2.96        6.99     5.54835     0.31982
        3.12       5.083     4.44424    0.264801
        3.28       4.921     3.55276    0.249494
        3.44       2.354     2.99476    0.206444
         3.6       2.459     2.35541    0.162321
        3.76       3.489     1.67706    0.176782
        3.92       1.452     1.82494    0.169731
        4.08       0.339     1.29647    0.159032
        4.24        1.59     1.31971    0.195572
         4.4       1.318     1.01982    0.129642
        4.56       0.075    0.886176    0.177534
        4.72       0.012    0.557882   0.0964322
        4.88       0.016    0.734294    0.157835
        5.04       0.134    0.349824    0.094754
         5.2       0.091    0.186118   0.0342952
        5.36       0.111       0.175   0.0461711
        5.52       0.751    0.197471   0.0634062
        5.68       0.249   0.0765294   0.0349461
        5.84           0   0.0268824   0.0244005
           6           0   0.0315882   0.0207194
        6.16           0  0.00582353  0.00355699
        6.32           0  0.00752941  0.00642827
        6.48           0   0.0265882   0.0248995
        6.64           0  0.00958824  0.00753908
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0214444   0.0128647
        0.24       0.459    0.442222   0.0878941
         0.4       0.422    0.690389    0.138776
        0.56       0.399     1.51372    0.244269
        0.72       0.263      1.9375    0.237551
        0.88       0.787     2.52667     0.25454
        1.04       3.002     3.31256    0.249912
         1.2        4.65     4.14706    0.306875
        1.36       6.401     5.20117     0.37717
        1.52       6.269        5.23    0.190399
        1.68       6.665     5.59372    0.349918
        1.84       9.581     6.30606    0.373041
           2       7.094     6.96139    0.343985
        2.16       7.151     6.97267    0.273695
        2.32        5.83     7.04367    0.383188
        2.48       5.997     7.05239     0.34083
        2.64        5.67      7.0065    0.300822
         2.8       8.403     6.75539    0.319317
        2.96       5.754     5.55978    0.302256
        3.12       5.261     4.48961    0.253948
        3.28       2.374     3.48728    0.244076
        3.44       1.514      2.9125    0.210729
         3.6       6.105     2.56372    0.253938
        3.76       3.192     1.76122    0.185919
        3.92       1.377     1.80006    0.162116
        4.08       0.215     1.23639    0.161147
        4.24       0.113     1.25267     0.19586
         4.4        0.85     1.01039    0.122782
        4.56       0.245    0.850556    0.171208
        4.72        0.23    0.539667   0.0927793
        4.88       0.133    0.700889     0.15256
        5.04       0.534    0.360056   0.0900407
         5.2       0.234    0.188778   0.0324929
        5.36       0.038    0.167389   0.0442289
        5.52       0.692    0.224944   0.0655662
        5.68       0.096   0.0776111   0.0330214
        5.84           0   0.0253889   0.0230906
           6           0   0.0298333   0.0196425
        6.16           0      0.0055  0.00337406
        6.32           0  0.00711111  0.00608474
        6.48           0   0.0251111     0.02356
        6.64           0  0.00905556  0.00713904
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0203158   0.0122371
        0.24       0.018    0.419895   0.0860573
         0.4       0.638    0.687632      0.1315
        0.56       1.653     1.52105    0.231522
        0.72       1.273     1.90253    0.227608
        0.88       1.955     2.49658    0.242915
        1.04       2.322     3.26042    0.242135
         1.2       3.445     4.11011     0.29294
        1.36        6.01     5.24374    0.359713
        1.52       5.976     5.26926    0.184382
        1.68       5.699     5.59926    0.331545
        1.84      10.237     6.51295    0.406753
           2       6.399     6.93179    0.327151
        2.16       4.746     6.85547    0.283271
        2.32       8.419     7.11605    0.369794
        2.48       5.086     6.94889     0.33824
        2.64       6.544     6.98216    0.285973
         2.8       6.047     6.71811     0.30468
        2.96       6.011     5.58353    0.287279
        3.12       4.985     4.51568    0.241917
        3.28       3.285     3.47663    0.231462
        3.44       3.943     2.96674    0.206499
         3.6       5.341     2.70989    0.279494
        3.76       1.883     1.76763    0.176244
        3.92       0.833     1.74916    0.161376
        4.08       1.432     1.24668    0.152994
        4.24       0.315     1.20332    0.191668
         4.4       0.403    0.978421     0.12041
        4.56       0.104    0.811263    0.166645
        4.72       1.195    0.574158   0.0940892
        4.88       0.542    0.692526     0.14476
        5.04       0.213    0.352316   0.0856337
         5.2       0.388    0.199263   0.0324304
        5.36       0.262    0.172368   0.0421805
        5.52       0.334    0.230684   0.0623661
        5.68       0.064   0.0768947   0.0312912
        5.84           0   0.0240526   0.0219139
           6           0   0.0282632   0.0186714
        6.16           0  0.00521053  0.00320887
        6.32           0  0.00673684  0.00577599
        6.48           0   0.0237895    0.022357
        6.64           0  0.00857895  0.00677919
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.063     0.02245   0.0118098
        0.24       0.222        0.41   0.0823213
         0.4       0.128     0.65965    0.127867
        0.56       1.102      1.5001    0.220892
        0.72       3.457     1.98025    0.229114
        0.88       4.368     2.59015    0.248137
        1.04        3.97      3.2959    0.232613
         1.2       4.016      4.1054    0.278331
        1.36       6.868     5.32495    0.350776
        1.52       4.855     5.24855    0.176322
        1.68        5.03      5.5708    0.316188
        1.84       5.847     6.47965    0.387776
           2       6.874      6.9289    0.310806
        2.16       5.068      6.7661    0.282856
        2.32       7.315       7.126    0.351438
        2.48        6.15     6.90895    0.323678
        2.64        6.47     6.95655    0.272818
         2.8       6.871     6.72575    0.289542
        2.96       4.517      5.5302    0.277821
        3.12       3.033     4.44155    0.240912
        3.28       3.881     3.49685     0.22077
        3.44       5.719     3.10435    0.237645
         3.6        2.33      2.6909    0.266164
        3.76       0.579      1.7082    0.177169
        3.92       0.727     1.69805    0.161197
        4.08       0.624     1.21555    0.148478
        4.24       2.453      1.2658       0.192
         4.4       1.396      0.9993    0.116185
        4.56       0.705     0.80595    0.158397
        4.72       0.795      0.5852   0.0900303
        4.88       0.237     0.66975    0.139302
        5.04         0.9      0.3797   0.0856186
         5.2       1.098      0.2442   0.0535494
        5.36       0.122     0.16985   0.0401466
        5.52       0.002     0.21925   0.0602869
        5.68       0.003      0.0732    0.029944
        5.84       0.004     0.02305   0.0208411
           6       0.006     0.02715   0.0177709
        6.16       0.195      0.0147  0.00973861
        6.32           0      0.0064    0.005497
        6.48           0      0.0226   0.0212708
        6.64           0     0.00815  0.00645379
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0    0.021381   0.0112958
        0.24       0.298    0.404667   0.0785738
         0.4       0.799    0.666286     0.12195
        0.56       0.699     1.46195    0.213642
        0.72       3.336     2.04481    0.227118
        0.88       1.704     2.54795    0.239882
        1.04       2.949     3.27938    0.222122
         1.2       4.443     4.12148    0.265541
        1.36        5.47     5.33186     0.33414
        1.52       6.537      5.3099    0.178281
        1.68       9.211     5.74414    0.345394
        1.84       6.408     6.47624    0.369326
           2        4.35      6.8061    0.319347
        2.16       8.059     6.82767    0.276005
        2.32       9.399     7.23424    0.350975
        2.48       7.457     6.93505    0.309315
        2.64       5.769         6.9    0.265623
         2.8       3.907     6.59152    0.305285
        2.96       3.156     5.41714    0.286674
        3.12       3.143     4.37971    0.237243
        3.28       3.434     3.49386    0.210278
        3.44       2.647     3.08257    0.227324
         3.6       1.137      2.6169    0.263575
        3.76       2.282     1.73552    0.170827
        3.92       2.193     1.72162    0.155234
        4.08        2.68     1.28529    0.156932
        4.24       2.873     1.34233    0.197522
         4.4       0.805    0.990048    0.111021
        4.56       0.854    0.808238    0.150871
        4.72       0.804    0.595619   0.0863439
        4.88       0.218    0.648238    0.134319
        5.04       0.002    0.361714   0.0834093
         5.2       0.003    0.232714   0.0522167
        5.36       0.003    0.161905   0.0390131
        5.52       0.002    0.208905   0.0582969
        5.68       0.005   0.0699524   0.0286937
        5.84       0.004   0.0221429   0.0198684
           6       0.008   0.0262381   0.0169481
        6.16       0.152   0.0212381   0.0112576
        6.32         0.8   0.0441905   0.0372495
        6.48           0   0.0215238   0.0202851
        6.64           0   0.0077619  0.00615812
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.026   0.0215909   0.0107843
        0.24       0.156    0.393364   0.0758109
         0.4        1.49    0.703727    0.122019
        0.56       2.117     1.49173    0.205996
        0.72       1.771     2.03236    0.217135
        0.88       1.133     2.48364    0.237444
        1.04       2.596     3.24832    0.214187
         1.2       2.576     4.05123    0.262599
        1.36        7.79     5.44359    0.337116
        1.52       9.311     5.49177    0.246034
        1.68        7.48     5.82305    0.338586
        1.84        7.87     6.53959    0.357931
           2        4.01       6.679    0.329152
        2.16       8.223     6.89109    0.270649
        2.32       8.575     7.29518    0.340272
        2.48       6.324     6.90727      0.2965
        2.64       5.511     6.83686    0.260945
         2.8       2.314     6.39709    0.347857
        2.96        2.78     5.29727    0.297651
        3.12       4.054     4.36491    0.226921
        3.28       3.366     3.48805      0.2008
        3.44       1.496     3.01045    0.228144
         3.6       3.443     2.65445    0.254255
        3.76       2.347     1.76332    0.165308
        3.92       2.782     1.76982    0.155481
        4.08       2.699     1.34955    0.162423
        4.24       1.833     1.36464    0.189799
         4.4       1.428     1.00995    0.107744
        4.56       0.922    0.813409    0.144102
        4.72       0.409    0.587136   0.0828349
        4.88       0.107    0.623636    0.130448
        5.04       0.061    0.348045   0.0807302
         5.2           0    0.222136   0.0509034
        5.36           0    0.154545   0.0379275
        5.52           0    0.199409   0.0564151
        5.68           0   0.0667727    0.027565
        5.84           0   0.0211364   0.0189908
           6           0   0.0250455   0.0162196
        6.16           0   0.0202727   0.0107872
        6.32           1   0.0876364   0.0553715
        6.48           0   0.0205455   0.0193866
        6.64           0  0.00740909  0.00588831
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0206522   0.0103562
        0.24           0    0.376261    0.074419
         0.4           0     0.67313    0.120489
        0.56       0.944     1.46791    0.198411
        0.72        0.35     1.95922    0.219669
        0.88       3.998     2.54948    0.236073
        1.04       4.028     3.28222     0.20754
         1.2       3.373     4.02174    0.252832
        1.36       8.968     5.59683    0.355584
        1.52       6.856     5.55109    0.242382
        1.68       7.238     5.88457    0.329407
        1.84       8.428      6.6217    0.351659
           2       4.377     6.57891    0.329707
        2.16       7.312     6.90939    0.259499
        2.32       8.221     7.33543     0.32785
        2.48       6.644     6.89583    0.283829
        2.64       2.808      6.6617    0.302737
         2.8       2.614     6.23261     0.36958
        2.96        4.41      5.2587    0.287199
        3.12       5.348     4.40765    0.221044
        3.28       2.576     3.44839    0.195946
        3.44       2.448       2.986    0.219531
         3.6       4.464     2.73313    0.255083
        3.76       1.965     1.77209    0.158353
        3.92       1.717     1.76752    0.148738
        4.08       1.066     1.33722    0.155829
        4.24       2.083     1.39587    0.184099
         4.4       2.697      1.0833    0.125569
        4.56        0.86    0.815435    0.137851
        4.72       1.814    0.640478   0.0948661
        4.88       0.322    0.610522    0.125433
        5.04       0.002       0.333   0.0786097
         5.2       0.002    0.212565   0.0495818
        5.36       0.002    0.147913   0.0368539
        5.52       0.002    0.190826   0.0546113
        5.68       0.002   0.0639565     0.02651
        5.84       0.003   0.0203478   0.0181815
           6       0.003    0.024087   0.0155427
        6.16       0.006   0.0196522   0.0103361
        6.32       0.049   0.0859565   0.0529895
        6.48           0   0.0196522   0.0185643
        6.64           0  0.00708696   0.0056411
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0197917  0.00996033
        0.24       0.024    0.361583   0.0727512
         0.4       0.492    0.665583    0.115705
        0.56       0.209     1.41546    0.196956
        0.72        0.98     1.91842    0.214272
        0.88       5.132     2.65708    0.249558
        1.04       3.762     3.30221    0.199853
         1.2       4.581     4.04504    0.243368
        1.36       4.173      5.5375    0.345681
        1.52       5.613     5.55367    0.232296
        1.68       7.491      5.9515     0.32241
        1.84       6.039     6.59742    0.337844
           2       8.089     6.64183    0.321917
        2.16       4.796     6.82133    0.263204
        2.32       7.502     7.34237    0.314263
        2.48       6.832     6.89317    0.272015
        2.64       8.011     6.71792    0.295297
         2.8        4.92     6.17792    0.358205
        2.96       6.223     5.29887    0.278029
        3.12       3.334     4.36292    0.216313
        3.28       2.339     3.40217    0.193157
        3.44       2.533     2.96712    0.211194
         3.6       1.855     2.69654    0.247064
        3.76       2.284     1.79342    0.153184
        3.92       1.545     1.75825    0.142829
        4.08       1.079     1.32646    0.149707
        4.24       1.233     1.38908    0.176553
         4.4       2.141     1.12738    0.127837
        4.56       2.281      0.8765    0.145003
        4.72       1.833    0.690167    0.103108
        4.88       0.217    0.594125    0.121274
        5.04       0.347    0.333583   0.0753364
         5.2        0.11    0.208292   0.0476997
        5.36           0     0.14175   0.0358299
        5.52           0    0.182875   0.0529115
        5.68           0   0.0612917    0.025539
        5.84           0      0.0195   0.0174437
           6           0   0.0230833   0.0149275
        6.16           0   0.0188333  0.00993777
        6.32           0    0.082375   0.0509025
        6.48           0   0.0188333   0.0178088
        6.64           0  0.00679167  0.00541377
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0       0.019  0.00959333
        0.24       0.104     0.35128    0.070567
         0.4       0.807     0.67124    0.111215
        0.56       0.768     1.38956    0.190773
        0.72       3.293      1.9734    0.212639
        0.88       3.246     2.68064    0.240685
        1.04       2.697       3.278    0.193319
         1.2        4.24     4.05284    0.233759
        1.36        5.92      5.5528    0.332193
        1.52        4.85     5.52552    0.224703
        1.68           7     5.99344     0.31223
        1.84       8.313     6.66604    0.331226
           2       8.373     6.71108      0.3164
        2.16       4.006     6.70872    0.275716
        2.32        5.35     7.26268    0.311634
        2.48       7.343     6.91116    0.261729
        2.64       8.527     6.79028    0.292217
         2.8       4.813     6.12332    0.348013
        2.96       4.603     5.27104    0.268297
        3.12       2.745      4.2982    0.217126
        3.28       3.539     3.40764    0.185508
        3.44       2.196     2.93628    0.204986
         3.6       2.562     2.69116     0.23724
        3.76       1.137     1.76716     0.14929
        3.92       2.412      1.7844    0.139489
        4.08       0.797     1.30528    0.145209
        4.24       1.615     1.39812    0.169722
         4.4       2.719     1.19104    0.137667
        4.56       2.095     0.92524    0.147166
        4.72       0.731      0.6918   0.0989968
        4.88        0.51     0.59076     0.11647
        5.04       0.389      0.3358   0.0723556
         5.2       0.035     0.20136   0.0462927
        5.36       0.014     0.13664   0.0347592
        5.52       0.251      0.1856   0.0508651
        5.68           0     0.05884   0.0246348
        5.84           0     0.01872   0.0167633
           6           0     0.02216   0.0143589
        6.16           0     0.01808  0.00956877
        6.32           0     0.07908   0.0489729
        6.48           0     0.01808   0.0171124
        6.64           0     0.00652  0.00520404
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0182692  0.00925215
        0.24       0.269    0.348115   0.0679238
         0.4       1.088    0.687269    0.108086
        0.56       2.749     1.44185    0.190466
        0.72       2.838     2.00665    0.207044
        0.88       3.291     2.70412     0.23257
        1.04       2.342       3.242    0.189206
         1.2       2.971     4.01123    0.228441
        1.36       6.647     5.59488    0.322071
        1.52       4.078     5.46985    0.222851
        1.68       7.901     6.06681    0.308721
        1.84       5.329     6.61462    0.322454
           2       8.219     6.76908    0.309501
        2.16       5.699     6.66988    0.267833
        2.32       6.153        7.22    0.302556
        2.48       6.016     6.87673    0.253917
        2.64       8.577       6.859    0.288946
         2.8       4.754     6.07065    0.338589
        2.96       4.096     5.22585    0.261757
        3.12       3.146     4.25388    0.213249
        3.28       3.977     3.42954    0.179661
        3.44       2.578      2.9225    0.197565
         3.6       2.137     2.66985    0.229071
        3.76       1.627     1.76177    0.143646
        3.92       1.516     1.77408    0.134506
        4.08       1.269     1.30388     0.13963
        4.24       0.598     1.36735    0.165961
         4.4       2.182     1.22915    0.137547
        4.56       2.735    0.994846    0.157107
        4.72       1.963    0.740692    0.106581
        4.88       0.463    0.585846    0.112094
        5.04       0.557    0.344308    0.070071
         5.2       0.071    0.196346   0.0447829
        5.36       0.008    0.131692   0.0337726
        5.52        0.11    0.182692   0.0489918
        5.68       0.046   0.0583462   0.0236923
        5.84           0       0.018   0.0161341
           6           0   0.0213077   0.0138319
        6.16           0   0.0173846  0.00922597
        6.32           0   0.0760385   0.0471837
        6.48           0   0.0173846   0.0164684
        6.64           0  0.00626923  0.00500992
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.051   0.0194815  0.00898854
        0.24       0.186    0.342111   0.0656729
         0.4       0.346     0.67463     0.10482
        0.56       0.675     1.41344    0.185517
        0.72       0.651     1.95644    0.205374
        0.88       2.006     2.67826    0.225389
        1.04       5.253     3.31648    0.196312
         1.2       4.956     4.04622    0.222644
        1.36       4.808     5.56574    0.311458
        1.52       8.082     5.56659     0.23466
        1.68       8.686     6.16381    0.312156
        1.84        5.36     6.56815    0.313841
           2        7.49     6.79578    0.299188
        2.16       8.466     6.73641    0.266046
        2.32       5.694     7.16348    0.296582
        2.48        5.62     6.83019    0.248742
        2.64       4.446     6.76963    0.291738
         2.8       4.383     6.00815    0.331768
        2.96       3.973     5.17944    0.256142
        3.12       3.184     4.21426       0.209
        3.28       4.129     3.45544    0.174865
        3.44       3.474     2.94293      0.1913
         3.6        3.21     2.68985    0.221459
        3.76       3.928       1.842    0.159162
        3.92       1.558     1.76607    0.129762
        4.08       1.149     1.29815    0.134577
        4.24       1.061       1.356    0.160202
         4.4       0.161     1.18959    0.138025
        4.56       1.609     1.01759    0.152926
        4.72       0.691    0.738852    0.102649
        4.88       0.096    0.567704      0.1094
        5.04       1.022    0.369407   0.0718307
         5.2       0.629     0.21237   0.0459017
        5.36       0.004    0.126963   0.0328512
        5.52       0.786    0.205037    0.052024
        5.68       0.045   0.0578519     0.02282
        5.84       0.003   0.0174444   0.0155461
           6       0.077   0.0233704   0.0134725
        6.16       0.052   0.0186667  0.00897291
        6.32           0   0.0732222   0.0455201
        6.48           0   0.0167407    0.015871
        6.64           0  0.00603704  0.00482974
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0187857  0.00869441
        0.24       0.879    0.361286   0.0660674
         0.4       0.517       0.669    0.101227
        0.56       0.313     1.37414    0.183007
        0.72       0.444     1.90243    0.205019
        0.88       2.354     2.66668    0.217637
        1.04       2.602     3.29096    0.190952
         1.2       4.067     4.04696    0.214694
        1.36       7.096     5.62039    0.305092
        1.52       9.132     5.69393     0.25853
        1.68        8.28     6.23939    0.310022
        1.84       7.085     6.58661    0.303175
           2       6.787     6.79546    0.288502
        2.16       4.328     6.65039    0.270092
        2.32       5.153     7.09168    0.294554
        2.48       7.452     6.85239    0.240848
        2.64       4.739     6.69711    0.290193
         2.8       3.875     5.93196     0.32855
        2.96       4.184     5.14389    0.249449
        3.12       4.832     4.23632    0.202697
        3.28        4.99     3.51025       0.177
        3.44        4.75     3.00746    0.195051
         3.6       2.651     2.68846    0.213554
        3.76       3.176     1.88964     0.16045
        3.92        1.95     1.77264    0.125294
        4.08       0.952     1.28579    0.130337
        4.24       1.282     1.35336    0.154502
         4.4       0.233     1.15543    0.137258
        4.56       1.195     1.02393    0.147596
        4.72       0.166    0.718393    0.101002
        4.88       0.308    0.558429    0.105886
        5.04       0.537    0.375393   0.0695142
         5.2       0.309    0.215821   0.0443919
        5.36       0.382    0.136071   0.0329165
        5.52           0    0.197714   0.0506787
        5.68           0   0.0557857   0.0220983
        5.84           0   0.0168214   0.0150033
           6       0.901   0.0547143   0.0334085
        6.16       0.099   0.0215357  0.00909957
        6.32           0   0.0706071   0.0439694
        6.48           0   0.0161429   0.0153155
        6.64           0  0.00582143  0.00466206
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08       0.004   0.0182759  0.00840954
        0.24       0.257     0.35769    0.063887
         0.4       0.771    0.672517   0.0977977
        0.56        0.56     1.34607    0.178837
        0.72       0.839     1.86576    0.201202
        0.88       2.872     2.67376    0.210247
        1.04       3.457     3.29669    0.184453
         1.2       4.842     4.07438    0.209034
        1.36       7.787      5.6951    0.303581
        1.52       7.073     5.74148    0.253951
        1.68       9.506     6.35203    0.319139
        1.84       5.756     6.55797    0.294071
           2       6.538     6.78659    0.278691
        2.16       5.186      6.5999    0.265456
        2.32       3.693     6.97448    0.306827
        2.48       4.378     6.76707    0.247195
        2.64        6.12     6.67721    0.280868
         2.8       3.584       5.851    0.327044
        2.96        6.26     5.18238    0.243798
        3.12       5.408     4.27672    0.199694
        3.28       5.301       3.572    0.181348
        3.44       3.552     3.02624    0.189227
         3.6       3.258      2.7081    0.207091
        3.76       2.755     1.91948    0.157667
        3.92       3.622     1.83641    0.136239
        4.08       1.332     1.28738    0.125852
        4.24       0.225     1.31445    0.153996
         4.4       0.028     1.11655    0.137921
        4.56       0.009    0.988931    0.146597
        4.72       0.027    0.694552    0.100293
        4.88           1    0.573655    0.103323
        5.04           0    0.362448   0.0683118
         5.2       0.549     0.22731   0.0443229
        5.36       0.451    0.146931    0.033525
        5.52           0    0.190897   0.0493876
        5.68           0   0.0538621   0.0214199
        5.84           0   0.0162414   0.0144972
           6           0   0.0528276   0.0323097
        6.16       0.983   0.0546897   0.0337412
        6.32       0.017   0.0687586   0.0424921
        6.48           0   0.0155862   0.0147974
        6.64           0  0.00562069  0.00450562
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0176667  0.00815126
        0.24           0    0.345767   0.0628602
         0.4           0      0.6501    0.097073
        0.56       0.196     1.30773    0.176937
        0.72        1.86     1.86557    0.194496
        0.88       2.653     2.67307     0.20324
        1.04       3.157     3.29203    0.178363
         1.2       3.933     4.06967    0.202119
        1.36       6.524     5.72273    0.294716
        1.52       7.821      5.8108     0.25477
        1.68       8.229      6.4146    0.314574
        1.84       8.371      6.6184    0.290412
           2       6.389     6.77333    0.269716
        2.16       6.618      6.6005    0.256609
        2.32       4.457     6.89057    0.307861
        2.48       5.086     6.71103    0.245224
        2.64       5.626     6.64217    0.273682
         2.8       5.838     5.85057    0.316143
        2.96       7.629     5.26393    0.248939
        3.12       2.922     4.23157    0.198077
        3.28       3.095      3.5561    0.175999
        3.44       2.543     3.01013    0.183604
         3.6       4.249     2.75947    0.206459
        3.76       1.656      1.9107    0.152656
        3.92       3.034     1.87633    0.137422
        4.08       0.863     1.27323     0.12245
        4.24       0.608      1.2909    0.150652
         4.4       0.191      1.0857    0.136731
        4.56       0.249    0.964267     0.14377
        4.72       0.763    0.696833    0.096976
        4.88       0.719      0.5785   0.0999929
        5.04       0.459    0.365667   0.0661105
         5.2       1.336    0.264267   0.0561781
        5.36       0.363    0.154133   0.0331721
        5.52       0.402    0.197933   0.0482401
        5.68       0.125   0.0562333   0.0208367
        5.84       0.003      0.0158   0.0140207
           6       0.005   0.0512333   0.0312721
        6.16       0.009   0.0531667   0.0326509
        6.32       0.019      0.0671   0.0411081
        6.48           0   0.0150667   0.0143133
        6.64           0  0.00543333  0.00435933
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0170968  0.00790821
        0.24           0    0.334613   0.0618141
         0.4       0.805    0.655097   0.0940702
        0.56        1.38     1.31006    0.171244
        0.72       0.479     1.82084    0.193296
        0.88       1.537     2.63642    0.199961
        1.04       2.969     3.28161    0.172914
         1.2       2.622     4.02297    0.200921
        1.36       4.461     5.68203    0.288006
        1.52       7.814     5.87542    0.254615
        1.68        6.21       6.408    0.304496
        1.84       8.848     6.69032    0.289813
           2       8.698     6.83542    0.268066
        2.16        9.36     6.68952    0.263318
        2.32       7.481     6.90961    0.298518
        2.48       5.074     6.65823    0.242933
        2.64       7.911      6.6831    0.267897
         2.8       3.834     5.78552    0.312566
        2.96        4.51     5.23961    0.242093
        3.12       2.754      4.1839    0.197339
        3.28       3.472     3.55339    0.170342
        3.44       3.176     3.01548    0.177759
         3.6       3.806     2.79323    0.202541
        3.76       2.572     1.93203    0.149215
        3.92       1.991     1.88003    0.133038
        4.08       1.399     1.27729    0.118567
        4.24       0.662     1.27061    0.147152
         4.4       0.247     1.05865     0.13497
        4.56       0.818    0.959548     0.13921
        4.72       1.152    0.711516   0.0949528
        4.88       0.315        0.57   0.0971279
        5.04       1.411    0.399387   0.0720664
         5.2       0.232    0.263226   0.0543756
        5.36           0    0.149161   0.0324725
        5.52           0    0.191548   0.0471046
        5.68           0   0.0544194   0.0202434
        5.84           0   0.0152903   0.0135776
           6           0   0.0495806   0.0303069
        6.16           0   0.0514516   0.0316426
        6.32           0   0.0649355   0.0398389
        6.48           0   0.0145806   0.0138598
        6.64           0  0.00525806  0.00422223
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0165625   0.0076791
        0.24       0.016    0.324656   0.0606789
         0.4       1.043    0.667219   0.0919082
        0.56       1.838     1.32656    0.166686
        0.72       1.076     1.79756    0.188652
        0.88       2.618     2.63584    0.193713
        1.04       2.937     3.27084    0.167845
         1.2       3.637     4.01091    0.195004
        1.36       5.057      5.6625    0.279668
        1.52       6.221     5.88622    0.246887
        1.68       4.301     6.34216    0.302015
        1.84       5.725     6.66016    0.282322
           2       8.528     6.88831    0.264856
        2.16       11.31     6.83391    0.292006
        2.32       7.936     6.94169    0.290908
        2.48       4.459      6.5895     0.24487
        2.64        5.67     6.65144    0.261389
         2.8       5.518     5.77716     0.30291
        2.96       4.735     5.22384    0.235041
        3.12       2.577     4.13369    0.197458
        3.28        2.95     3.53453    0.166059
        3.44       3.736       3.038    0.173624
         3.6       6.571     2.91128    0.228036
        3.76       2.384     1.94616    0.145219
        3.92       1.054     1.85422    0.131361
        4.08       0.818     1.26294    0.115727
        4.24       1.053     1.26381    0.142711
         4.4        1.16     1.06181    0.130789
        4.56       0.081    0.932094     0.13754
        4.72       0.868    0.716406   0.0921113
        4.88       0.883    0.579781   0.0945839
