#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               274                 1          0.930657        0.00971385
               275                 1          0.930909         0.0096818
               276                 1          0.931159        0.00964995
               277                 1          0.931408        0.00961831
               278                 1          0.931655        0.00958688
               279                 1            0.9319        0.00955565
               280                 1          0.932143        0.00952462
               281                 1          0.932384        0.00949378
               282                 1          0.932624        0.00946314
               283                 1          0.932862         0.0094327
               284                 1          0.933099        0.00940245
               285                 1          0.933333        0.00937238
               286                 1          0.933566        0.00934251
               287                 1          0.933798        0.00931283
               288                 1          0.934028        0.00928333
               289                 1          0.934256        0.00925401
               290                 1          0.934483        0.00922488
               291                 1          0.934708        0.00919592
               292                 1          0.934932        0.00916715
               293                 1          0.935154        0.00913855
               294                 1          0.935374        0.00911013
               295                 1          0.935593        0.00908188
               296                 1          0.935811        0.00905381
               297                 1          0.936027         0.0090259
               298                 1          0.936242        0.00899816
               299                 1          0.936455         0.0089706
               300                 1          0.936667         0.0089432
               301                 1          0.936877        0.00891596
               302                 1          0.937086        0.00888889
               303                 1          0.937294        0.00886197
               304                 1            0.9375        0.00883522
               305                 1          0.937705        0.00880863
               306                 1          0.937908         0.0087822
               307                 1          0.938111        0.00875592
               308                 1          0.938312         0.0087298
               309                 1          0.938511        0.00870383
               310                 1           0.93871        0.00867801
               311                 1          0.938907        0.00865234
               312                 1          0.939103        0.00862683
               313                 1          0.939297        0.00860146
               314                 1           0.93949        0.00857624
               315                 1          0.939683        0.00855116
               316                 1          0.939873        0.00852623
               317                 1          0.940063        0.00850144
               318                 1          0.940252         0.0084768
               319                 1          0.940439         0.0084523
               320                 1          0.940625        0.00842793
               321                 1           0.94081        0.00840371
               322                 1          0.940994        0.00837962
               323                 1          0.941176        0.00835567
               324                 1          0.941358        0.00833185
               325                 1          0.941538        0.00830817
               326                 1          0.941718        0.00828462
               327                 1          0.941896         0.0082612
               328                 1          0.942073        0.00823791
               329                 1          0.942249        0.00821475
               330                 1          0.942424        0.00819172
               331                 1          0.942598        0.00816882
               332                 1          0.942771        0.00814605
               333                 1          0.942943         0.0081234
               334                 1          0.943114        0.00810087
               335                 1          0.943284        0.00807847
               336                 1          0.943452        0.00805619
               337                 1           0.94362        0.00803403
               338                 1          0.943787        0.00801199
               339                 1          0.943953        0.00799007
               340                 1          0.944118        0.00796827
               341                 1          0.944282        0.00794659
               342                 1          0.944444        0.00792503
               343                 1          0.944606        0.00790358
               344                 1          0.944767        0.00788224
               345                 1          0.944928        0.00786102
               346                 1          0.945087        0.00783991
               347                 1          0.945245        0.00781891
               348                 1          0.945402        0.00779803
               349                 1          0.945559        0.00777725
               350                 1          0.945714        0.00775659
               351                 1          0.945869        0.00773603
               352                 1          0.946023        0.00771558
               353                 1          0.946176        0.00769524
               354                 1          0.946328          0.007675
               355                 1          0.946479        0.00765487
               356                 1          0.946629        0.00763485
               357                 1          0.946779        0.00761492
               358                 1          0.946927        0.00759511
               359                 1          0.947075        0.00757539
               360                 1          0.947222        0.00755577
               361                 1          0.947368        0.00753626
               362                 1          0.947514        0.00751684
               363                 1          0.947658        0.00749752
               364                 1          0.947802         0.0074783
               365                 1          0.947945        0.00745918
               366                 1          0.948087        0.00744016
               367                 1          0.948229        0.00742123
               368                 1           0.94837         0.0074024
               369                 1          0.948509        0.00738366
               370                 1          0.948649        0.00736501
               371                 1          0.948787        0.00734646
               372                 1          0.948925          0.007328
               373                 1          0.949062        0.00730964
               374                 1          0.949198        0.00729136
               375                 1          0.949333        0.00727318
               376                 1          0.949468        0.00725508
               377                 1          0.949602        0.00723707
               378                 1          0.949735        0.00721916
               379                 1          0.949868        0.00720133
               380                 1              0.95        0.00718358
               381                 1          0.950131        0.00716593
               382                 1          0.950262        0.00714836
               383                 1          0.950392        0.00713087
               384                 1          0.950521        0.00711347
               385                 1          0.950649        0.00709616
               386                 1          0.950777        0.00707893
               387                 1          0.950904        0.00706178
               388                 1          0.951031        0.00704471
               389                 1          0.951157        0.00702772
               390                 1          0.951282        0.00701082
               391                 1          0.951407          0.006994
               392                 1          0.951531        0.00697725
               393                 1          0.951654        0.00696059
               394                 1          0.951777          0.006944
               395                 1          0.951899         0.0069275
               396                 1           0.95202        0.00691107
               397                 1          0.952141        0.00689472
               398                 1          0.952261        0.00687844
               399                 1          0.952381        0.00686224
               400                 1            0.9525        0.00684612
               401                 1          0.952618        0.00683007
               402                 1          0.952736         0.0068141
               403                 1          0.952854         0.0067982
               404                 1           0.95297        0.00678237
               405                 1          0.953086        0.00676662
               406                 1          0.953202        0.00675094
               407                 1          0.953317        0.00673533
               408                 1          0.953431         0.0067198
               409                 1          0.953545        0.00670433
               410                 1          0.953659        0.00668894
               411                 1          0.953771        0.00667361
               412              0.96          0.953786        0.00665743
               413                 1          0.953898        0.00664225
               414                 1           0.95401        0.00662714
               415                 1           0.95412         0.0066121
               416                 1          0.954231        0.00659713
               417                 1          0.954341        0.00658222
               418                 1           0.95445        0.00656738
               419                 1          0.954558         0.0065526
               420                 1          0.954667        0.00653789
               421                 1          0.954774        0.00652325
               422                 1          0.954882        0.00650867
               423                 1          0.954988        0.00649416
               424                 1          0.955094        0.00647971
               425                 1            0.9552        0.00646533
               426                 1          0.955305        0.00645101
               427                 1           0.95541        0.00643675
               428                 1          0.955514        0.00642255
               429                 1          0.955618        0.00640842
               430                 1          0.955721        0.00639435
               431                 1          0.955824        0.00638033
               432                 1          0.955926        0.00636638
               433                 1          0.956028         0.0063525
               434                 1          0.956129        0.00633867
               435                 1           0.95623         0.0063249
               436                 1           0.95633        0.00631119
               437                 1           0.95643        0.00629754
               438                 1           0.95653        0.00628394
               439                 1          0.956629        0.00627041
               440                 1          0.956727        0.00625693
               441                 1          0.956825        0.00624351
               442                 1          0.956923        0.00623015
               443                 1           0.95702        0.00621685
               444                 1          0.957117         0.0062036
               445                 1          0.957213        0.00619041
               446                 1          0.957309        0.00617727
               447                 1          0.957405        0.00616419
               448                 1            0.9575        0.00615116
               449                 1          0.957595        0.00613819
               450                 1          0.957689        0.00612528
               451                 1          0.957783        0.00611241
               452                 1          0.957876         0.0060996
               453                 1          0.957969        0.00608685
               454                 1          0.958062        0.00607414
               455                 1          0.958154        0.00606149
               456                 1          0.958246        0.00604889
               457                 1          0.958337        0.00603635
               458                 1          0.958428        0.00602385
               459                 1          0.958519        0.00601141
               460                 1          0.958609        0.00599902
               461                 1          0.958698        0.00598668
               462                 1          0.958788        0.00597439
               463                 1          0.958877        0.00596215
               464                 1          0.958966        0.00594996
               465                 1          0.959054        0.00593781
