#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
               929               100           96.3467          0.479239
               930               100           96.3506           0.47874
               931               100           96.3545          0.478241
               932               100           96.3585          0.477744
               933               100           96.3624          0.477248
               934               100           96.3663          0.476753
               935               100           96.3701          0.476259
               936               100            96.374          0.475766
               937               100           96.3779          0.475274
               938               100           96.3817          0.474783
               939               100           96.3856          0.474293
               940               100           96.3894          0.473804
               941               100           96.3933          0.473316
               942               100           96.3971          0.472829
               943               100           96.4009          0.472343
               944               100           96.4047          0.471858
               945               100           96.4086          0.471374
               946               100           96.4123          0.470891
               947               100           96.4161          0.470409
               948               100           96.4199          0.469928
               949               100           96.4237          0.469448
               950               100           96.4275          0.468969
               951               100           96.4312          0.468491
               952               100            96.435          0.468014
               953               100           96.4387          0.467538
               954               100           96.4424          0.467062
               955               100           96.4462          0.466588
               956               100           96.4499          0.466115
               957               100           96.4536          0.465643
               958               100           96.4573          0.465171
               959               100            96.461          0.464701
               960               100           96.4647          0.464231
               961               100           96.4683          0.463763
               962               100            96.472          0.463295
               963               100           96.4757          0.462829
               964               100           96.4793          0.462363
               965               100            96.483          0.461898
               966               100           96.4866          0.461435
               967               100           96.4903          0.460972
               968               100           96.4939           0.46051
               969               100           96.4975          0.460049
               970               100           96.5011          0.459589
               971               100           96.5047          0.459129
               972               100           96.5083          0.458671
               973               100           96.5119          0.458214
               974               100           96.5155          0.457757
               975               100           96.5191          0.457302
               976               100           96.5226          0.456847
               977               100           96.5262          0.456393
               978               100           96.5297          0.455941
               979               100           96.5333          0.455489
               980               100           96.5368          0.455038
               981               100           96.5403          0.454587
               982               100           96.5439          0.454138
               983               100           96.5474           0.45369
               984               100           96.5509          0.453242
               985               100           96.5544          0.452796
               986               100           96.5579           0.45235
               987               100           96.5614          0.451905
               988               100           96.5649          0.451461
               989               100           96.5683          0.451018
               990               100           96.5718          0.450576
               991               100           96.5753          0.450134
               992               100           96.5787          0.449694
               993               100           96.5822          0.449254
               994               100           96.5856          0.448815
               995               100            96.589          0.448377
               996               100           96.5924           0.44794
               997               100           96.5959          0.447504
               998               100           96.5993          0.447069
               999               100           96.6027          0.446634
              1000               100           96.6061            0.4462
