# DISTANCE:     SINGLE_BLOCK_AVE_GOFR:       PROGRESSIVE_AVE_GOFR:        ERROR:
           1.07728            86.706           87.2976            0.3787
           1.10293            83.858           86.6467          0.371698
           1.12858             80.04           82.2599           0.48196
           1.15423            76.226           76.7094          0.398886
           1.17988            70.084           70.2445          0.389658
           1.20553            67.722           65.6663          0.384315
           1.23118            66.126           61.2482          0.432629
           1.25683            58.248           56.5477          0.325197
           1.28248             51.89           52.6256          0.304609
           1.30813             50.85           49.5609          0.314907
           1.33378              50.1           47.2069          0.409309
           1.35943            46.504           45.2271          0.350135
           1.38508            44.756           43.7135          0.241711
           1.41073             44.16            43.049          0.417821
           1.43638            42.674           42.5924          0.323876
           1.46203            43.518           42.3146          0.383619
           1.48768            44.324           42.5097          0.326238
           1.51333            46.752           43.0979          0.363557
           1.53898             48.14           44.3533          0.394549
           1.56463            49.032           45.9177          0.418485
           1.59028            49.298           47.6307          0.264812
           1.61593            48.362           50.3011          0.332638
           1.64158            51.192            52.801          0.393009
           1.66723             52.71           56.2046          0.402631
           1.69288            59.046           59.9514          0.382548
           1.71853             60.18           64.5273          0.365145
           1.74418              64.5           69.9019          0.424448
           1.76983            72.984           75.0483          0.482141
           1.79547            74.742           80.5501          0.588475
           1.82112            83.804            86.892           0.46405
           1.84677            89.174           93.7263          0.607721
           1.87242            97.908           100.622          0.491677
           1.89807           110.378           107.949          0.510197
           1.92372            118.17           115.276          0.482252
           1.94937            123.29           122.451          0.536147
           1.97502           126.142           128.829          0.455009
           2.00067           134.528           135.206          0.544274
           2.02632            140.27           141.302          0.550216
           2.05197           145.542           146.461           0.65277
           2.07762           151.648           150.118          0.619971
           2.10327           145.648           151.527          0.776002
           2.12892            154.78             152.5          0.648296
           2.15457           153.546           152.785          0.670719
           2.18022           153.714           153.752          0.558358
           2.20587           162.668           154.405          0.792751
           2.23152           158.228           153.412          0.583453
           2.25717           161.932             153.7          0.582943
           2.28282            157.86           151.938          0.657969
           2.30847             150.4           151.933          0.633487
           2.33412           147.338           151.828          0.588312
           2.35977             150.4           152.186          0.519288
           2.38542           148.678           150.474          0.571768
           2.41107            149.39           151.242           0.69621
           2.43672           153.486            150.98          0.651709
           2.46237           155.868           152.865          0.642528
           2.48802           157.512           155.276          0.686381
           2.51366           163.032           156.989           0.69563
           2.53931            166.11           160.267          0.693382
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088                 0        0.00709677        0.00207023
          0.897737             0.364          0.342968         0.0224228
          0.923387             2.798           2.98071         0.0573217
          0.949037             11.61           11.8725          0.109404
          0.974686            30.726           29.6626           0.19878
           1.00034            51.374           51.0885          0.258108
           1.02599            72.784           69.7624          0.324271
           1.05164             81.96           82.2588          0.370905
           1.07728            88.156           87.3253          0.367495
           1.10293            85.954           86.6243          0.360379
           1.12858            82.926           82.2814          0.466892
           1.15423            77.874            76.747          0.387784
           1.17988            68.988            70.204          0.379191
           1.20553            68.558           65.7596          0.383071
           1.23118            59.604           61.1952          0.421912
           1.25683            56.058           56.5319           0.31509
           1.28248             51.46            52.588          0.297095
           1.30813            48.896           49.5394          0.305478
           1.33378             46.37           47.1799          0.396995
           1.35943             43.85           45.1826          0.341646
           1.38508            42.542           43.6757           0.23685
           1.41073            41.678           43.0048          0.406677
           1.43638            42.224           42.5805          0.313647
           1.46203             43.03           42.3377          0.371938
           1.48768            42.364            42.505          0.315749
           1.51333            39.784            42.991           0.36721
           1.53898            42.234            44.285          0.387699
           1.56463            43.032           45.8246          0.415209
           1.59028            44.522           47.5304          0.274601
           1.61593            47.076            50.197          0.337785
           1.64158            52.988            52.807          0.380378
           1.66723            58.444           56.2768           0.39607
           1.69288            60.376           59.9651          0.370453
           1.71853             64.34           64.5212          0.353417
           1.74418            69.474           69.8881          0.410981
           1.76983            76.924           75.1088           0.47037
           1.79547            83.426           80.6428          0.576759
           1.82112            91.324            87.035          0.470589
           1.84677            95.054           93.7691          0.589624
           1.87242           105.454           100.778           0.49991
           1.89807           111.894           108.076          0.509365
           1.92372           118.696           115.386           0.47915
           1.94937           125.544           122.551          0.528055
           1.97502           131.418           128.913           0.44793
           2.00067            133.33           135.145           0.53007
           2.02632           138.468           141.211          0.540009
           2.05197           140.922           146.283          0.655715
           2.07762           154.842            150.27           0.61842
           2.10327            149.43           151.459          0.753913
           2.12892           150.722           152.442          0.629914
           2.15457           155.308           152.867          0.654001
           2.18022           149.516           153.615          0.556817
           2.20587           149.782           154.256          0.781079
           2.23152           154.252           153.439          0.565261
           2.25717           154.552           153.728          0.564785
           2.28282           150.206           151.882          0.639111
           2.30847           152.758            151.96           0.61361
           2.33412           150.894           151.798          0.570106
           2.35977           149.942           152.113          0.507555
           2.38542            150.77           150.483          0.553403
           2.41107           147.468           151.121          0.684314
           2.43672           152.048           151.015          0.631595
           2.46237           147.344           152.687          0.646009
           2.48802            152.02           155.171          0.672229
           2.51366           152.326           156.838          0.689261
           2.53931           153.002           160.033          0.709516
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088             0.016          0.007375        0.00202415
          0.897737             0.404          0.344875         0.0218031
          0.923387             2.842           2.97637          0.055694
          0.949037            10.808           11.8392          0.110927
          0.974686            29.226            29.649          0.193036
           1.00034            53.434           51.1618          0.260241
           1.02599             73.76           69.8873          0.337344
           1.05164            81.692           82.2411          0.359737
           1.07728            85.208           87.2591          0.361918
           1.10293             82.15           86.4845          0.375263
           1.12858            82.722           82.2951          0.452504
           1.15423            73.564           76.6475          0.388213
           1.17988            71.078           70.2313          0.368324
           1.20553            68.558           65.8471          0.380951
           1.23118             63.96           61.2816           0.41748
           1.25683            60.982           56.6709          0.334528
           1.28248            53.408           52.6136          0.288913
           1.30813            49.452           49.5367          0.295944
           1.33378            45.152           47.1166          0.389614
           1.35943             46.33           45.2185          0.332846
           1.38508            42.712           43.6456          0.231355
           1.41073            43.848           43.0311          0.394821
           1.43638            42.532            42.579          0.303849
           1.46203            41.922           42.3247          0.360542
           1.48768            40.038           42.4279          0.315153
           1.51333            42.064           42.9621          0.356875
           1.53898            43.722           44.2674          0.375982
           1.56463            42.746           45.7284          0.413229
           1.59028            46.732           47.5054          0.267151
           1.61593            50.892           50.2188          0.327926
           1.64158            51.906           52.7789          0.369532
           1.66723             58.96           56.3607          0.392468
           1.69288             61.77           60.0215          0.363145
           1.71853            66.218           64.5743          0.346327
           1.74418            71.074           69.9252          0.399805
           1.76983            72.588             75.03           0.46222
           1.79547            78.582           80.5784          0.562319
           1.82112             86.53           87.0192          0.456147
           1.84677            91.442           93.6964          0.575666
           1.87242           100.228           100.761          0.484584
           1.89807           108.504           108.089          0.493623
           1.92372            113.54           115.328          0.467637
           1.94937            118.69            122.43          0.525154
           1.97502            127.02           128.854          0.437819
           2.00067           135.618            135.16          0.513711
           2.02632            143.24           141.274          0.526844
           2.05197           143.498           146.196          0.640972
           2.07762           156.172           150.454          0.625993
           2.10327           152.218           151.483          0.730726
           2.12892           157.626           152.604          0.630715
           2.15457           157.208           153.002          0.647482
           2.18022            155.87           153.686          0.543855
           2.20587           151.856           154.181          0.760262
           2.23152           159.924           153.642          0.582793
           2.25717           156.786           153.823          0.555163
           2.28282           151.676           151.876          0.619171
           2.30847           151.908           151.958          0.594437
           2.33412            151.41           151.786          0.552419
           2.35977           147.742           151.977          0.509744
           2.38542           147.248           150.382          0.545268
           2.41107           152.452           151.162          0.664193
           2.43672           149.348           150.963          0.614002
           2.46237           148.502           152.556          0.638919
           2.48802           150.084           155.012          0.669756
           2.51366            153.36            156.73          0.676239
           2.53931            158.76           159.993          0.688458
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088             0.042        0.00842424        0.00221814
          0.897737             0.292          0.343273         0.0212012
          0.923387              2.66           2.96679         0.0548253
          0.949037            11.332           11.8238          0.108625
          0.974686             29.44           29.6427           0.18729
           1.00034            50.872            51.153          0.252503
           1.02599             69.72           69.8822          0.327159
           1.05164            84.284            82.303          0.354122
           1.07728            86.352           87.2316          0.351993
           1.10293            84.052           86.4108           0.37106
           1.12858            79.628           82.2143          0.445952
           1.15423            77.576           76.6756          0.377467
           1.17988            70.886           70.2512          0.357696
           1.20553            70.136            65.977          0.390949
           1.23118            62.304           61.3125          0.405977
           1.25683            54.938           56.6184          0.328487
           1.28248            52.272           52.6033          0.280344
           1.30813            50.778           49.5743          0.289357
           1.33378            46.918           47.1105          0.377854
           1.35943            46.422            45.255          0.324751
           1.38508             44.95           43.6851          0.227696
           1.41073             43.81           43.0547          0.383562
           1.43638            45.172           42.6576          0.304632
           1.46203             42.48           42.3294          0.349647
           1.48768            40.952           42.3832           0.30876
           1.51333            43.708           42.9847          0.346776
           1.53898            46.668           44.3401           0.37156
           1.56463              47.8           45.7912          0.405447
           1.59028            48.622           47.5393          0.261189
           1.61593            50.928           50.2402          0.318693
           1.64158            50.924           52.7227          0.362583
           1.66723            55.814           56.3441          0.380924
           1.69288             56.35           59.9102           0.36879
           1.71853             62.22           64.5029          0.343102
           1.74418            68.946           69.8955          0.388789
           1.76983             77.81           75.1142          0.455826
           1.79547            78.668           80.5205          0.548251
           1.82112            85.092           86.9608          0.446047
           1.84677            88.788           93.5476          0.577117
           1.87242            98.286           100.686          0.475668
           1.89807           106.018           108.027          0.482639
           1.92372           117.466           115.393           0.45793
           1.94937           125.152           122.512          0.515678
           1.97502           126.682           128.788          0.429469
           2.00067           129.578           134.991          0.525255
           2.02632           133.842           141.049          0.556939
           2.05197            139.23           145.985          0.655385
           2.07762           150.286           150.449          0.607045
           2.10327           150.054            151.44          0.709865
           2.12892           154.686           152.667          0.614749
           2.15457           160.514            153.23          0.666674
           2.18022           157.666           153.806          0.540583
           2.20587           161.532           154.404          0.769167
           2.23152           158.732           153.796           0.58519
           2.25717           159.954           154.009          0.568575
           2.28282           160.092           152.124          0.648541
           2.30847           154.992            152.05           0.58349
           2.33412           151.878           151.789          0.535686
           2.35977             153.3           152.017          0.495872
           2.38542           152.574           150.449          0.532774
           2.41107           151.088            151.16           0.64407
           2.43672           154.914           151.082          0.606958
           2.46237           151.156           152.513          0.620965
           2.48802           151.126           154.894          0.659733
           2.51366           153.428            156.63          0.663107
           2.53931            156.44           159.885          0.675962
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088                 0        0.00817647         0.0021667
          0.897737             0.354          0.343588           0.02058
          0.923387             3.514           2.98288         0.0555249
          0.949037            12.994           11.8582          0.110749
          0.974686            29.628           29.6422          0.181782
           1.00034            50.798           51.1426          0.245293
           1.02599            69.482           69.8705          0.317749
           1.05164            83.458            82.337          0.345332
           1.07728             84.59           87.1539           0.35011
           1.10293            85.544           86.3853          0.361021
           1.12858            83.518           82.2526          0.434481
           1.15423            78.624           76.7329          0.370689
           1.17988             70.75           70.2658          0.347477
           1.20553            65.882           65.9742           0.37946
           1.23118            59.266           61.2524          0.398474
           1.25683            57.312           56.6388          0.319458
           1.28248            51.968           52.5846           0.27272
           1.30813            48.994           49.5572          0.281349
           1.33378            49.784           47.1892          0.374833
           1.35943            47.082           45.3087          0.319615
           1.38508             42.97           43.6641          0.221968
           1.41073            42.296           43.0324          0.372929
           1.43638            38.398           42.5323            0.3204
           1.46203             38.81           42.2259          0.354354
           1.48768             40.81           42.3369          0.303126
           1.51333            40.618           42.9151          0.343492
           1.53898             41.95           44.2698          0.367222
           1.56463            43.954           45.7371          0.397106
           1.59028            46.314           47.5032          0.255981
           1.61593            47.538           50.1608          0.319076
           1.64158            50.292           52.6512          0.358898
           1.66723             58.09           56.3955          0.373166
           1.69288            59.478           59.8975          0.358162
           1.71853            67.074           64.5785          0.341242
           1.74418            71.592           69.9454          0.380542
           1.76983             80.01           75.2582          0.464606
           1.79547            85.526           80.6678          0.551538
           1.82112            88.394           87.0029          0.434916
           1.84677             95.88           93.6162          0.564205
           1.87242           102.486           100.739          0.464614
           1.89807           113.704           108.194           0.49649
           1.92372           117.768           115.463          0.449757
           1.94937           124.244           122.563           0.50302
           1.97502           128.304           128.774          0.417073
           2.00067           135.578           135.008           0.51009
           2.02632           141.294           141.056          0.540605
           2.05197            146.58           146.002          0.636342
           2.07762           149.096            150.41          0.590494
           2.10327           152.366           151.467          0.689509
           2.12892           157.618           152.813          0.613671
           2.15457             157.5           153.356          0.658789
           2.18022           158.252           153.937          0.540265
           2.20587            154.06           154.394          0.746611
           2.23152           151.804           153.737          0.570904
           2.25717           149.052           153.863          0.570239
           2.28282           151.152           152.096          0.630096
           2.30847           142.564           151.771          0.629508
           2.33412           148.728           151.699          0.527441
           2.35977           148.452           151.912          0.492247
           2.38542           142.916           150.227          0.561283
           2.41107           140.268            150.84          0.700278
           2.43672            143.67           150.864           0.62704
           2.46237            144.03           152.264          0.650901
           2.48802           154.174           154.873          0.640669
           2.51366           158.794           156.693          0.646652
           2.53931           158.168           159.835          0.657965
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088                 0        0.00794286        0.00211735
          0.897737             0.428             0.346         0.0201328
          0.923387             3.126           2.98697         0.0540888
          0.949037            13.926           11.9173          0.122331
          0.974686            29.814           29.6471          0.176654
           1.00034            51.492           51.1526          0.238487
           1.02599            73.078           69.9621          0.321615
           1.05164            82.072           82.3294          0.335549
           1.07728            86.924           87.1474          0.340169
           1.10293            85.894           86.3713          0.350979
           1.12858            79.556           82.1756          0.428844
           1.15423             76.32           76.7211          0.360286
           1.17988             72.52           70.3302          0.343466
           1.20553            65.562           65.9625          0.368801
           1.23118            59.022           61.1886          0.392152
           1.25683            53.896           56.5605          0.319798
           1.28248            52.354            52.578          0.265008
           1.30813             47.27           49.4919          0.280797
           1.33378            47.942           47.2107           0.36474
           1.35943            42.338           45.2238          0.321556
           1.38508            41.208           43.5939          0.226447
           1.41073            41.492           42.9884          0.364862
           1.43638            41.664           42.5075          0.312204
           1.46203            43.734            42.269           0.34684
           1.48768            43.926           42.3823          0.297846
           1.51333            45.604           42.9919          0.342162
           1.53898            44.374           44.2728          0.356742
           1.56463             47.98           45.8012          0.390897
           1.59028            51.372           47.6138          0.271486
           1.61593            47.436           50.0829          0.319316
           1.64158            53.074           52.6633          0.348847
           1.66723            54.638           56.3453          0.365867
           1.69288             59.77           59.8939          0.347947
           1.71853            63.042           64.5346          0.334304
           1.74418            70.766           69.9689          0.370391
           1.76983             75.61           75.2683           0.45144
           1.79547             82.78           80.7281          0.539071
           1.82112            91.204            87.123           0.43874
           1.84677           100.926           93.8251          0.585465
           1.87242           107.404           100.929          0.488811
           1.89807            109.58           108.233          0.483882
           1.92372            114.08           115.424          0.438639
           1.94937           117.722           122.425           0.50731
           1.97502           124.938           128.664          0.419307
           2.00067           136.766           135.058          0.497983
           2.02632            145.11           141.172          0.537425
           2.05197            144.68           145.964          0.619282
           2.07762            151.04           150.428          0.573897
           2.10327           154.116           151.543          0.673949
           2.12892           151.038           152.762          0.598229
           2.15457           153.122           153.349              0.64
           2.18022           157.378           154.036          0.533698
           2.20587           150.802           154.291          0.732297
           2.23152           149.878           153.627           0.56514
           2.25717           148.334           153.705          0.575414
           2.28282           151.804           152.088          0.612149
           2.30847           151.774           151.771          0.611522
           2.33412           150.206           151.656          0.514092
           2.35977           146.778           151.765          0.499559
           2.38542           145.526           150.093          0.561088
           2.41107            144.38           150.655           0.70417
           2.43672           143.776           150.662          0.640998
           2.46237           146.336           152.094          0.653968
           2.48802           155.558           154.893          0.622663
           2.51366           156.776           156.696           0.62818
           2.53931           161.056            159.87           0.64009
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088                 0        0.00772222           0.00207
          0.897737               0.3          0.344722          0.019614
          0.923387             2.972           2.98656         0.0525879
          0.949037            11.642           11.9097          0.119172
          0.974686            30.504           29.6709          0.173343
           1.00034            50.782           51.1423          0.232085
           1.02599            71.588           70.0073          0.315836
           1.05164            83.024           82.3487          0.326782
           1.07728            89.586           87.2151          0.337397
           1.10293            84.196           86.3108          0.346392
           1.12858             82.64           82.1885          0.417126
           1.15423            77.822           76.7517          0.351573
           1.17988            71.556           70.3643          0.335608
           1.20553            66.846            65.987          0.359373
           1.23118            64.332           61.2759          0.390858
           1.25683            56.788           56.5668          0.310977
           1.28248            50.444           52.5187          0.264193
           1.30813            47.328           49.4318          0.279357
           1.33378             47.52           47.2193           0.35471
           1.35943            43.684           45.1811          0.315455
           1.38508            44.628           43.6226          0.221971
           1.41073            43.834           43.0119          0.355482
           1.43638             45.13           42.5803          0.311915
           1.46203            40.474           42.2191           0.34077
           1.48768             40.56           42.3317          0.293843
