# VELOCITY:     SINGLE_BLOCK_AVE_POFV:       PROGRESSIVE_AVE_POFV:        ERROR:
        3.12        1.37     3.75524    0.578909
        3.28           4     3.42762      0.4908
        3.44           0     2.07429     0.34036
         3.6           2     1.97286    0.236317
        3.76           0    0.990476    0.213813
        3.92           0    0.642381    0.146407
        4.08           0    0.342857    0.105766
        4.24        0.76    0.659524    0.106289
         4.4        0.24    0.290476    0.099924
        4.56           0   0.0842857   0.0294359
        4.72           0   0.0752381   0.0505732
        4.88           0   0.0366667   0.0201843
        5.04           0    0.052381   0.0317795
         5.2           0   0.0133333  0.00899315
        5.36           0    0.022381   0.0218416
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0640909   0.0410435
        0.24        0.29    0.557727    0.131098
         0.4        1.71     1.15364    0.173318
        0.56        0.57     1.25273    0.196069
        0.72        1.05     1.42409    0.172608
        0.88        3.66     2.55591    0.297436
        1.04        6.81     4.19909    0.538015
         1.2        7.59     4.23091     0.48575
        1.36         8.7     5.34727    0.474495
        1.52        3.47     6.09182    0.536382
        1.68        9.75     6.14045    0.465657
        1.84       11.66     8.36909    0.592259
           2       10.95     7.88091    0.522164
        2.16        4.09     6.91045    0.392173
        2.32         8.7     9.36773     1.23317
        2.48        4.66     8.07136    0.980571
        2.64         6.1     8.66818     1.28301
         2.8        5.72     6.73636    0.569343
        2.96        3.55     4.78682    0.389578
        3.12        1.67     3.66045      0.5603
        3.28         3.8     3.44455    0.468782
        3.44        0.63     2.00864     0.33116
         3.6        1.87     1.96818    0.225622
        3.76           0    0.945455     0.20878
        3.92           0    0.613182    0.142634
        4.08           0    0.327273      0.1021
        4.24           0    0.629545      0.1056
         4.4           1    0.322727    0.100452
        4.56           0   0.0804545   0.0283461
        4.72           0   0.0718182   0.0483899
        4.88           0       0.035   0.0193356
        5.04           0        0.05    0.030424
         5.2           0   0.0127273  0.00860477
        5.36           0   0.0213636   0.0208725
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08        0.45   0.0808696   0.0425506
        0.24        0.55    0.557391    0.125399
         0.4        0.32     1.11739     0.16953
        0.56        1.71     1.27261     0.18855
        0.72         1.1        1.41    0.165678
        0.88        4.62     2.64565    0.297735
        1.04        4.97     4.23261    0.515666
         1.2        6.76     4.34087    0.476914
        1.36        6.18     5.38348    0.455244
        1.52        8.08     6.17826     0.51998
        1.68       14.51     6.50435    0.570133
        1.84        4.51      8.2013    0.589797
           2       10.75     8.00565    0.514146
        2.16        7.09     6.91826      0.3752
        2.32        9.76     9.38478     1.17967
        2.48        4.31     7.90783    0.951477
        2.64        4.01     8.46565     1.24311
         2.8        4.81     6.65261    0.550715
        2.96        3.14     4.71522    0.379163
        3.12        3.11     3.63652     0.53645
        3.28        3.79     3.45957    0.448641
        3.44        1.47     1.98522    0.317588
         3.6        0.83      1.9187    0.221173
        3.76        0.17    0.911739    0.202407
        3.92           0    0.586522    0.138901
        4.08           0    0.313043   0.0986476
        4.24        0.21    0.611304    0.102572
         4.4        0.79    0.343043   0.0981173
        4.56           0   0.0769565   0.0273287
        4.72           0   0.0686957   0.0463867
        4.88           0   0.0334783   0.0185547
        5.04           0   0.0478261   0.0291788
         5.2           0   0.0121739  0.00824842
        5.36           0   0.0204348   0.0199856
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08        0.17   0.0845833   0.0409394
        0.24        0.65     0.56125    0.120233
         0.4        0.18     1.07833    0.166905
        0.56        0.67      1.2475    0.182357
        0.72        2.94     1.47375    0.170599
        0.88        4.01      2.7025    0.290706
        1.04        3.53     4.20333     0.49501
         1.2        7.53     4.47375    0.475194
        1.36        7.42     5.46833    0.444113
        1.52        9.53     6.31792    0.516728
        1.68       13.28     6.78667      0.6123
        1.84        5.75     8.09917    0.573998
           2       10.09      8.0925    0.500005
        2.16        6.35     6.89458    0.360313
        2.32          11     9.45208     1.13243
        2.48        2.96     7.70167    0.933899
        2.64        5.17     8.32833     1.19887
         2.8        1.35     6.43167     0.57037
        2.96        4.04     4.68708    0.364407
        3.12        3.27     3.62125    0.514316
        3.28        4.24     3.49208    0.431125
        3.44        1.87     1.98042    0.304392
         3.6           0     1.83875    0.225944
        3.76         0.3     0.88625    0.195571
        3.92         0.7     0.59125    0.133194
        4.08           0         0.3   0.0953957
        4.24           1      0.6275   0.0995689
         4.4           0     0.32875   0.0950645
        4.56           0     0.07375   0.0263774
        4.72           0   0.0658333   0.0445421
        4.88           0   0.0320833   0.0178339
        5.04           0   0.0458333    0.028031
         5.2           0   0.0116667  0.00792032
        5.36           0   0.0195833    0.019171
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0      0.0812   0.0394414
        0.24           0      0.5388    0.117501
         0.4         1.3      1.0872    0.160464
        0.56        1.47      1.2564     0.17528
        0.72        0.96      1.4532    0.165008
        0.88         3.3      2.7264    0.280058
        1.04        4.82       4.228    0.475824
         1.2        6.72      4.5636    0.464603
        1.36        7.03      5.5308    0.430719
        1.52        10.8      6.4972    0.526242
        1.68        10.2      6.9232    0.602838
        1.84        5.99      8.0148    0.557204
           2        9.79      8.1604    0.484593
        2.16       10.16      7.0252    0.368816
        2.32        9.87      9.4688     1.08726
        2.48        3.34      7.5272    0.912694
        2.64        5.36      8.2096     1.15678
         2.8        2.75      6.2844    0.566247
        2.96        1.81       4.572    0.367554
        3.12        3.78      3.6276    0.493782
        3.28        3.92      3.5092    0.414219
        3.44        2.03      1.9824    0.292223
         3.6         0.6      1.7892    0.222273
        3.76        0.64      0.8764    0.187996
        3.92        0.36       0.582    0.128187
        4.08           0       0.288   0.0923316
        4.24           1      0.6424   0.0966946
         4.4           0      0.3156   0.0921669
        4.56           0      0.0708   0.0254867
        4.72           0      0.0632   0.0428382
        4.88           0      0.0308   0.0171667
        5.04           0       0.044   0.0269696
         5.2           0      0.0112  0.00761724
        5.36           0      0.0188   0.0184202
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0780769   0.0380478
        0.24           0    0.518077    0.114795
         0.4        0.02     1.04615    0.159456
        0.56         2.5     1.30423    0.174943
        0.72        1.36     1.44962    0.158701
        0.88        1.84     2.69231    0.271354
        1.04        2.79     4.17269    0.460726
         1.2        9.74     4.76269    0.487529
        1.36         8.5       5.645    0.429025
        1.52       10.35     6.64538    0.526453
        1.68        8.77     6.99423    0.583822
        1.84        8.23     8.02308    0.535834
           2        5.25     8.04846    0.478709
        2.16       13.25     7.26462    0.425298
        2.32        7.41     9.38962     1.04832
        2.48           6     7.46846    0.879479
        2.64        5.38     8.10077      1.1174
         2.8        3.11     6.16231    0.557476
        2.96        2.85     4.50577    0.359335
        3.12        3.79     3.63385     0.47483
        3.28         3.2     3.49731    0.398458
        3.44        0.63     1.93038    0.285575
         3.6        0.99     1.75846    0.215839
        3.76        0.59    0.865385    0.181088
        3.92        0.31    0.571538    0.123683
        4.08        0.14    0.282308   0.0889557
        4.24           1    0.656154   0.0939487
         4.4           0    0.303462   0.0894178
        4.56           0   0.0680769   0.0246515
        4.72           0   0.0607692   0.0412595
        4.88           0   0.0296154   0.0165472
        5.04           0   0.0423077   0.0259854
         5.2           0   0.0107692  0.00733644
        5.36           0   0.0180769   0.0177259
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0751852   0.0367484
        0.24        0.07    0.501481    0.111736
         0.4        0.09     1.01074    0.157433
        0.56         1.3     1.30407    0.168464
        0.72        1.32     1.44481    0.152896
        0.88        3.38     2.71778    0.262496
        1.04           4      4.1663    0.443707
         1.2       10.07     4.95926    0.507554
        1.36        6.48     5.67593    0.414249
        1.52       10.45      6.7863    0.525475
        1.68        9.09     7.07185    0.567335
        1.84        8.29     8.03296     0.51608
           2        4.29     7.90926    0.480792
        2.16          12        7.44    0.444239
        2.32        7.01     9.30148     1.01319
        2.48        7.26     7.46074    0.846939
        2.64        4.33     7.96111      1.0847
         2.8        5.27     6.12926    0.537807
        2.96        2.71     4.43926    0.352127
        3.12        4.52     3.66667    0.458377
        3.28        2.07     3.44444    0.387191
        3.44        1.27     1.90593    0.276044
         3.6        0.73     1.72037     0.21118
        3.76           0    0.833333    0.177195
        3.92           0     0.55037      0.1209
        4.08        0.34    0.284444   0.0856867
        4.24        1.66    0.693333   0.0975488
         4.4           0    0.292222   0.0868095
        4.56           0   0.0655556   0.0238671
        4.72           0   0.0585185   0.0397927
        4.88           0   0.0285185   0.0159707
        5.04           0   0.0407407   0.0250701
         5.2           0   0.0103704  0.00707556
        5.36           0   0.0174074    0.017082
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0      0.0725   0.0355339
        0.24           0    0.483571    0.109172
         0.4           1     1.01036    0.151811
        0.56         0.6     1.27893    0.164313
        0.72        0.71     1.41857     0.14967
        0.88         1.7     2.68143    0.255626
        1.04        5.98     4.23107    0.432562
         1.2        7.92       5.065    0.500321
        1.36        8.16     5.76464    0.408844
        1.52        8.99       6.865    0.512568
        1.68       11.87     7.24321    0.572368
        1.84        7.04      7.9975    0.498865
           2        7.25     7.88571    0.464197
        2.16       10.09     7.53464    0.438339
        2.32        6.04       9.185    0.983681
        2.48        6.39      7.4225    0.817554
        2.64        6.05     7.89286     1.04811
         2.8        5.68     6.11321    0.518839
        2.96        4.13     4.42821    0.339725
        3.12        3.55      3.6625    0.442025
        3.28         1.6     3.37857    0.378925
        3.44        1.72     1.89929    0.266265
         3.6        0.09     1.66214    0.211513
        3.76         0.1    0.807143    0.172791
        3.92        0.12       0.535    0.117555
        4.08        0.22    0.282143   0.0826573
        4.24           1    0.704286   0.0946778
         4.4           0    0.281786   0.0843342
        4.56           0   0.0632143   0.0231293
        4.72           0   0.0564286   0.0384264
        4.88           0      0.0275   0.0154327
        5.04           0   0.0392857    0.024217
         5.2           0        0.01  0.00683255
        5.36           0   0.0167857   0.0164832
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0        0.07   0.0343964
        0.24           0    0.466897    0.106673
         0.4        1.26     1.01897     0.14682
        0.56        0.93      1.2669    0.159087
        0.72        0.73     1.39483    0.146381
        0.88        2.36     2.67034    0.247051
        1.04        4.05     4.22483    0.417692
         1.2        9.26     5.20966    0.503546
        1.36        6.91     5.80414    0.396649
        1.52         6.3     6.84552    0.495263
        1.68       11.69     7.39655    0.572803
        1.84        9.42     8.04655    0.484068
           2         6.4     7.83448    0.451009
        2.16       11.94     7.68655    0.448775
        2.32        7.44     9.12483    0.951599
        2.48        3.24     7.27828    0.801983
        2.64        6.21     7.83483     1.01357
         2.8        6.74     6.13483    0.501398
        2.96        5.64        4.47     0.33057
        3.12        3.23     3.64759    0.427034
        3.28        2.79     3.35828    0.366402
        3.44        0.46     1.84966    0.261668
         3.6           0     1.60483    0.211842
        3.76           0     0.77931     0.16906
        3.92           0    0.516552     0.11494
        4.08           0    0.272414   0.0803776
        4.24           1    0.714483   0.0919605
         4.4           0    0.272069    0.081984
        4.56           0   0.0610345   0.0224342
        4.72           0   0.0544828   0.0371505
        4.88           0   0.0265517   0.0149297
        5.04           0    0.037931   0.0234198
         5.2           0  0.00965517  0.00660564
        5.36           0   0.0162069    0.015925
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08         0.2   0.0743333   0.0335217
        0.24        0.65       0.473    0.103292
         0.4        1.06     1.02033    0.141932
        0.56        1.09       1.261    0.153893
        0.72        0.38       1.361    0.145357
        0.88         2.3       2.658    0.239125
        1.04        3.42       4.198    0.404629
         1.2        8.16       5.308    0.496272
        1.36        8.12     5.88133    0.390867
        1.52        6.57     6.83633    0.478839
        1.68        9.09       7.453    0.556484
        1.84       12.43     8.19267    0.489489
           2        8.39       7.853    0.436355
        2.16        9.02       7.731    0.436012
        2.32        7.74     9.07867    0.920998
        2.48        3.34       7.147    0.785921
        2.64        4.72       7.731    0.985091
         2.8        8.67     6.21933    0.491755
        2.96        4.84     4.48233    0.319781
        3.12        2.81     3.61967    0.413712
        3.28           3     3.34633    0.354383
        3.44           1     1.82133    0.254474
         3.6           0     1.55133    0.211427
        3.76           0    0.753333    0.165408
        3.92           0    0.499333    0.112391
        4.08           0    0.263333   0.0782096
        4.24        0.62    0.711333   0.0889491
         4.4        0.38    0.275667   0.0793301
        4.56           0       0.059   0.0217784
        4.72           0   0.0526667   0.0359566
        4.88           0   0.0256667   0.0144582
        5.04           0   0.0366667   0.0226732
         5.2           0  0.00933333  0.00639328
        5.36           0   0.0156667   0.0154033
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08        0.13    0.076129   0.0324885
        0.24        0.61    0.477419    0.100054
         0.4        0.26    0.995806    0.139457
        0.56        1.69     1.27484     0.14955
        0.72        1.37     1.36129    0.140669
        0.88        0.61     2.59194    0.240364
        1.04        4.52     4.20839     0.39171
         1.2        7.33     5.37323    0.484531
        1.36        9.72     6.00516    0.397389
        1.52        7.47     6.85677    0.463829
        1.68       11.96     7.59839    0.557201
        1.84       10.46     8.26581    0.479132
           2        7.73     7.84903    0.422297
        2.16       10.37     7.81613    0.430177
        2.32        3.65     8.90355    0.907785
        2.48        3.49     7.02903    0.769372
        2.64        5.73     7.66645    0.955426
         2.8        7.66     6.26581    0.478083
        2.96        3.91     4.46387    0.309998
        3.12        3.71     3.62258    0.400376
        3.28        3.67     3.35677    0.343105
        3.44        1.09     1.79774    0.247356
         3.6        0.26     1.50968     0.20867
        3.76        0.08    0.731613    0.161492
        3.92        0.12    0.487097     0.10943
        4.08        0.19    0.260968   0.0757225
        4.24        0.08    0.690968   0.0883805
         4.4        0.13    0.270968   0.0769101
        4.56           0   0.0570968   0.0211589
        4.72           0   0.0509677   0.0348368
        4.88           0   0.0248387   0.0140155
        5.04           0   0.0354839   0.0219726
         5.2           0  0.00903226  0.00619413
        5.36           0   0.0151613   0.0149147
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0     0.07375   0.0315602
        0.24           0      0.4625   0.0980334
         0.4        0.19    0.970625    0.137354
        0.56        0.57     1.25281     0.14649
        0.72        2.56     1.39875    0.141172
        0.88        1.73       2.565    0.234357
        1.04        5.91     4.26156    0.383061
         1.2        8.18     5.46094    0.477262
        1.36        7.93     6.06531    0.389496
        1.52         8.3     6.90188    0.451522
        1.68       10.73     7.69625    0.548315
        1.84        9.74     8.31187    0.466368
           2       10.22     7.92312    0.415549
        2.16         6.8     7.78438    0.417904
        2.32        3.62     8.73844    0.894306
        2.48        4.32     6.94438    0.749972
        2.64        6.64     7.63437    0.926107
         2.8         7.4     6.30125    0.464454
        2.96        2.51     4.40281    0.306264
        3.12        1.84     3.56688    0.391721
        3.28        5.26     3.41625    0.337499
        3.44        1.55        1.79    0.239747
         3.6        0.73     1.48531    0.203567
        3.76        0.27    0.717187    0.157089
        3.92        0.73    0.494687    0.106273
        4.08        0.27     0.26125   0.0733567
        4.24           0    0.669375   0.0882169
         4.4           0      0.2625   0.0749713
        4.56           0   0.0553125   0.0205728
        4.72           0    0.049375   0.0337845
        4.88           0   0.0240625    0.013599
        5.04           0    0.034375    0.021314
         5.2           0     0.00875  0.00600699
        5.36           0   0.0146875   0.0144562
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0715152   0.0306828
        0.24           0    0.448485   0.0960593
         0.4           0    0.941212    0.136304
        0.56        1.19     1.25091    0.142063
        0.72        1.34     1.39697    0.136906
        0.88        3.04     2.57939    0.227697
        1.04        6.61     4.33273    0.378006
         1.2        8.45     5.55152    0.471316
        1.36        8.38     6.13545    0.383957
        1.52        9.79     6.98939    0.446241
        1.68        8.05     7.70697    0.531805
        1.84        8.02     8.30303     0.45232
           2        8.99     7.95545    0.404212
        2.16        8.44     7.80424    0.405712
        2.32        4.29     8.60364    0.877306
        2.48        3.98     6.85455    0.732605
        2.64        8.45     7.65909    0.898373
         2.8        7.57      6.3397    0.451969
        2.96        2.18     4.33545    0.304301
        3.12        0.99     3.48879    0.387555
        3.28        4.27     3.44212    0.328262
        3.44        1.97     1.79545    0.232544
         3.6           0      1.4403    0.202313
        3.76        0.45    0.709091    0.152537
        3.92        1.55    0.526667    0.107757
        4.08           0    0.253333   0.0715597
        4.24           0    0.649091   0.0878447
         4.4           0    0.254545   0.0731203
        4.56           0   0.0536364   0.0200175
        4.72           0   0.0478788   0.0327939
        4.88           0   0.0233333   0.0132065
        5.04           0   0.0333333   0.0206935
         5.2           0  0.00848485  0.00583081
        5.36           0   0.0142424    0.014025
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0694118   0.0298524
        0.24           0    0.435294   0.0941353
         0.4        0.74    0.935294    0.132424
        0.56        1.43     1.25618    0.137982
        0.72        3.36     1.45471    0.144542
        0.88        1.65     2.55206    0.222634
        1.04        6.85     4.40676    0.374069
         1.2        7.57     5.61088    0.461178
        1.36        9.26     6.22735    0.383504
        1.52        9.25     7.05588    0.438041
        1.68        6.85     7.68176     0.51676
        1.84        6.02     8.23588    0.443973
           2        6.45     7.91118    0.394742
        2.16       10.53     7.88441    0.401622
        2.32        4.12     8.47176    0.861357
        2.48        6.21     6.83559    0.711303
        2.64        8.97     7.69765    0.872777
         2.8        7.25     6.36647    0.439468
        2.96        4.31     4.33471    0.295352
        3.12        0.18     3.39147    0.388183
        3.28        1.74     3.39206    0.322402
        3.44        2.69     1.82176    0.227188
         3.6        0.57     1.41471    0.197975
        3.76        0.09    0.690882    0.149133
        3.92        1.91    0.567353    0.112005
        4.08           0    0.245882   0.0698418
        4.24           0        0.63   0.0873108
         4.4           0    0.247059   0.0713519
        4.56           0   0.0520588   0.0194908
        4.72           0   0.0464706   0.0318596
        4.88           0   0.0226471   0.0128359
        5.04           0   0.0323529   0.0201081
         5.2           0  0.00823529  0.00566466
        5.36           0   0.0138235   0.0136187
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0674286   0.0290653
        0.24        0.45    0.435714   0.0914467
         0.4        1.25    0.944286    0.128945
        0.56        1.35     1.25886    0.134066
        0.72        2.11     1.47343    0.141619
        0.88        2.22     2.54257    0.216475
        1.04        5.56     4.43971    0.364829
         1.2        8.58     5.69571    0.455737
        1.36       12.58     6.40886    0.413272
        1.52         5.8        7.02    0.426993
        1.68        6.59     7.65057    0.502936
        1.84        7.13     8.20429     0.43241
           2        6.23     7.86314    0.386375
        2.16        7.95     7.88629    0.390152
        2.32        7.25     8.43686    0.837454
        2.48        5.91     6.80914    0.691472
        2.64        9.68     7.75429    0.849677
         2.8        5.86       6.352     0.42715
        2.96        2.66     4.28686    0.290763
        3.12        2.62     3.36943    0.377717
        3.28         1.4     3.33514    0.318174
        3.44        1.76        1.82    0.220704
         3.6        1.84     1.42686    0.192691
        3.76        0.22    0.677429    0.145478
        3.92        0.69    0.570857     0.10886
        4.08        0.31    0.247714   0.0678703
        4.24           0       0.612   0.0866518
         4.4           0        0.24   0.0696616
        4.56           0   0.0505714   0.0189906
        4.72           0   0.0451429   0.0309769
        4.88           0       0.022   0.0124854
        5.04           0   0.0314286   0.0195548
         5.2           0       0.008  0.00550769
        5.36           0   0.0134286   0.0132353
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0655556   0.0283182
        0.24           0    0.423611   0.0897039
         0.4        0.94    0.944167    0.125363
        0.56        2.42     1.29111    0.134166
        0.72        3.07     1.51778    0.144463
        0.88        2.57     2.54333    0.210464
        1.04        5.94     4.48139    0.357067
         1.2        9.32     5.79639    0.454061
        1.36        7.77     6.44667    0.403518
        1.52        8.56     7.06278    0.417269
        1.68        6.34     7.61417    0.490282
        1.84       11.28     8.28972    0.428756
           2        4.84     7.77917     0.38466
        2.16        5.83     7.82917    0.383473
        2.32        7.15     8.40111    0.814954
        2.48        5.24     6.76556    0.673637
        2.64        8.73     7.78139    0.826507
         2.8        5.57     6.33028    0.415836
        2.96        2.44     4.23556    0.287176
        3.12        3.35     3.36889    0.367225
        3.28        2.06     3.29972    0.311302
        3.44        0.77     1.79083    0.216492
         3.6        2.16     1.44722    0.188412
        3.76        0.65    0.676667    0.141439
        3.92           0       0.555    0.106985
        4.08           1    0.268611   0.0691272
        4.24           0       0.595   0.0858962
         4.4           0    0.233333   0.0680448
        4.56           0   0.0491667    0.018515
        4.72           0   0.0438889   0.0301418
        4.88           0   0.0213889   0.0121535
        5.04           0   0.0305556   0.0190311
         5.2           0  0.00777778  0.00535918
        5.36           0   0.0130556    0.012873
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08           0   0.0637838   0.0276082
        0.24        0.03    0.412973    0.087908
         0.4        1.29    0.953514    0.122323
        0.56        1.91     1.30784    0.131578
        0.72        2.34        1.54    0.142257
        0.88         2.2     2.53405     0.20498
        1.04         7.1     4.55216    0.354361
         1.2        7.91     5.85351    0.445368
        1.36        9.17     6.52027    0.399269
        1.52        8.29     7.09595    0.407308
        1.68        6.49     7.58378    0.477971
        1.84       14.24     8.45054     0.44631
           2        7.13     7.76162    0.374663
        2.16         6.7     7.79865    0.374321
        2.32        3.28      8.2627    0.804596
        2.48        3.01     6.66405    0.663033
        2.64        7.41     7.77135     0.80423
         2.8        5.87     6.31784    0.404784
        2.96        4.61     4.24568    0.279593
        3.12        1.38     3.31514    0.361213
        3.28        1.04     3.23865    0.308821
        3.44        3.75     1.84378     0.21702
         3.6        1.85     1.45811    0.183634
        3.76           0    0.658378    0.138793
        3.92           0        0.54     0.10514
        4.08           1    0.288378   0.0700282
        4.24           0    0.578919   0.0850667
         4.4           0    0.227027   0.0664973
        4.56           0   0.0478378   0.0180622
        4.72           0   0.0427027   0.0293505
        4.88           0   0.0208108   0.0118388
        5.04           0   0.0297297   0.0185347
         5.2           0  0.00756757  0.00521846
        5.36           0   0.0127027   0.0125299
        5.52           0           0           0
        5.68           0           0           0
        5.84           0           0           0
           6           0           0           0
        6.16           0           0           0
        6.32           0           0           0
        6.48           0           0           0
        6.64           0           0           0
         6.8           0           0           0
        6.96           0           0           0
        7.12           0           0           0
        7.28           0           0           0
        7.44           0           0           0
         7.6           0           0           0
        7.76           0           0           0
        7.92           0           0           0
        0.08        0.09   0.0644737   0.0268903
        0.24        0.13    0.405526   0.0859094
         0.4        2.07    0.982895    0.122582
        0.56        1.38     1.30974    0.128129
        0.72        0.78        1.52    0.139912
        0.88        2.07     2.52184    0.199949
        1.04        7.97     4.64211    0.356268
         1.2        7.74     5.90316    0.436406
        1.36          11     6.63816    0.405792
        1.52        8.61     7.13579    0.398533
        1.68        6.08     7.54421    0.467028
        1.84       10.46     8.50342    0.437687
           2        9.25     7.80079    0.366845
        2.16        7.49     7.79053    0.364559
        2.32        2.62     8.11421    0.797007
        2.48        1.94     6.53974    0.657136
        2.64        6.53     7.73868    0.783729
         2.8        6.92     6.33368    0.394441
        2.96        6.35     4.30105    0.277665
        3.12        1.45     3.26605    0.355027
        3.28        2.64     3.22289    0.301096
        3.44        2.01     1.84816    0.211353
         3.6        1.42     1.45711    0.178804
        3.76           0    0.641053    0.136218
        3.92           0    0.525789    0.103329
        4.08           1    0.307105   0.0706449
        4.24           0    0.563684   0.0841813
         4.4           0    0.221053   0.0650152
        4.56           0   0.0465789   0.0176307
        4.72           0   0.0415789   0.0285996
