# DISTANCE:     SINGLE_BLOCK_AVE_GOFR:       PROGRESSIVE_AVE_GOFR:        ERROR:
           1.33378             52.24           47.1286           1.11896
           1.35943             58.76           47.8986           1.66212
           1.38508             49.88           46.2043           1.69352
           1.41073             45.78           46.2014           1.52035
           1.43638             47.52              45.9           1.57494
           1.46203             39.66           44.4886           1.26338
           1.48768             39.38           43.6557           1.46887
           1.51333              43.5           45.2643          0.837984
           1.53898             39.36           43.5686           1.36118
           1.56463             47.52           44.0129           1.57838
           1.59028             42.72             44.94           1.68368
           1.61593             45.12           50.2557           1.62955
           1.64158             50.52           52.9186           1.30631
           1.66723             58.98           56.1671           1.58792
           1.69288             60.92           61.3814          0.789894
           1.71853             80.68             65.31           1.61304
           1.74418             75.26           68.2871           1.46055
           1.76983             76.26           72.1543             1.198
           1.79547              70.5           77.8071           1.87494
           1.82112             88.74           86.6429            1.8412
           1.84677             82.36           87.0114           1.19951
           1.87242              92.4           98.0886           1.98486
           1.89807            104.88           101.457           1.76379
           1.92372            127.72           112.487           2.38579
           1.94937            122.62           121.837           2.15508
           1.97502            126.48            127.62           2.77455
           2.00067            131.48           131.907           2.11856
           2.02632             145.1           141.349           1.90386
           2.05197            145.06            147.05           2.95587
           2.07762            157.68           154.036           2.15649
           2.10327            157.14           158.817           2.06338
           2.12892            146.04           156.987           2.38964
           2.15457             148.6           157.031           1.74025
           2.18022            142.46           156.984           2.50503
           2.20587            157.14           154.149           2.70594
           2.23152             149.3           159.074           3.41159
           2.25717            147.74           158.989           2.78861
           2.28282             153.9               153           2.04076
           2.30847            167.66            157.74           2.47989
           2.33412            163.22           153.076           2.46665
           2.35977               165           155.629           2.00141
           2.38542            146.12           150.283           1.71039
           2.41107            165.06           153.061           1.86121
           2.43672            151.44           152.911           1.56497
           2.46237            143.24           148.424           2.25598
           2.48802            130.36           155.436           2.78487
           2.51366            150.88           156.299           2.12143
           2.53931             159.3           158.767           2.69193
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088                 0                 0                 0
          0.897737              1.04          0.258667         0.0723072
          0.923387              4.16           2.77333          0.269555
          0.949037              13.5            11.584          0.512837
          0.974686             29.36           29.5907           1.23759
           1.00034             52.02           52.0293          0.987381
           1.02599              60.9           71.8467           1.32961
           1.05164             83.48            83.728           1.70446
           1.07728            100.48            87.308           1.69496
           1.10293             92.64            87.488            2.1458
           1.12858             76.36            80.072           1.57338
           1.15423              76.6           75.4333           1.62281
           1.17988             65.24            68.704           1.59588
           1.20553              62.9           64.3547           1.44344
           1.23118             57.22           60.8867           1.51436
           1.25683             56.62            55.232           1.51284
           1.28248             54.42           51.3067           1.10705
           1.30813              44.7             49.06           1.07792
           1.33378             53.32           47.5413            1.1179
           1.35943             44.18           47.6507           1.56969
           1.38508             41.66           45.9013           1.60748
           1.41073             34.74           45.4373           1.59952
           1.43638             37.88           45.3653           1.55806
           1.46203             44.98           44.5213           1.17958
           1.48768             42.76            43.596           1.37216
           1.51333             39.76           44.8973          0.858712
           1.53898             39.04           43.2667           1.30349
           1.56463             44.46           44.0427           1.47344
           1.59028             51.74           45.3933           1.63133
           1.61593             49.26           50.1893           1.52226
           1.64158             53.34           52.9467           1.21952
           1.66723             60.94           56.4853            1.5136
           1.69288             70.78            62.008          0.953904
           1.71853             68.54           65.5253           1.51981
           1.74418             74.26           68.6853           1.41642
           1.76983             75.26           72.3613           1.13588
           1.79547             85.42           78.3147           1.81734
           1.82112             92.48            87.032            1.7591
           1.84677             93.06           87.4147           1.18539
           1.87242             99.54           98.1853            1.8549
           1.89807            102.42           101.521           1.64737
           1.92372             112.5           112.488           2.22674
           1.94937             119.6           121.688           2.01656
           1.97502            120.68           127.157           2.62788
           2.00067            126.92           131.575           2.00324
           2.02632            145.36           141.616           1.79562
           2.05197            150.52           147.281           2.76785
           2.07762            150.58           153.805           2.02499
           2.10327            160.44           158.925           1.92866
           2.12892            152.46           156.685           2.24931
           2.15457            159.32           157.184           1.63091
           2.18022            150.82           156.573            2.3715
           2.20587            168.46           155.103           2.68849
           2.23152            158.78           159.055           3.18421
           2.25717            142.42           157.884           2.81297
           2.28282            134.88           151.792           2.23381
           2.30847            146.14           156.967           2.43216
           2.33412            143.48           152.436           2.38372
           2.35977             147.2           155.067           1.94526
           2.38542            150.64           150.307           1.59653
           2.41107            157.94           153.387           1.76532
           2.43672            168.44           153.947           1.77023
           2.46237            141.28           147.948           2.15528
           2.48802            155.26           155.424           2.59924
           2.51366            153.54           156.115           1.98795
           2.53931            160.54           158.885           2.51506
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088                 0                 0                 0
          0.897737              1.02           0.30625         0.0819626
          0.923387              4.02           2.85125          0.263729
          0.949037              12.5           11.6412          0.483969
          0.974686             23.18             29.19           1.22338
           1.00034             44.74           51.5738            1.0254
           1.02599             68.12           71.6138           1.26675
           1.05164             84.62           83.7837           1.59884
           1.07728             87.06           87.2925           1.58909
           1.10293             95.38           87.9813            2.0676
           1.12858             97.06           81.1337           1.79795
           1.15423             79.54             75.69           1.54155
           1.17988             63.78           68.3962           1.52553
           1.20553              57.3           63.9137           1.41897
           1.23118             67.92           61.3262           1.48214
           1.25683              56.1           55.2863           1.41926
           1.28248             43.94           50.8462           1.12955
           1.30813              46.5              48.9           1.02236
           1.33378             49.56           47.6675           1.05513
           1.35943             45.84           47.5375           1.47566
           1.38508             41.42           45.6212           1.53122
           1.41073             33.78           44.7088            1.6572
           1.43638              37.5           44.8738           1.53627
           1.46203             40.52           44.2713           1.13205
           1.48768             40.18           43.3825           1.30291
           1.51333             41.38           44.6775          0.832706
           1.53898             43.14           43.2587           1.22205
           1.56463              60.6           45.0775           1.70648
           1.59028             58.72           46.2263           1.72898
           1.61593             55.14           50.4988           1.45823
           1.64158             49.54           52.7337           1.16174
           1.66723             57.62           56.5562           1.42066
           1.69288             63.86           62.1238          0.901281
           1.71853             65.46           65.5212           1.42483
           1.74418             62.28            68.285           1.38331
           1.76983             73.22            72.415           1.06616
           1.79547              67.7           77.6513           1.82082
           1.82112             97.28           87.6725            1.7619
           1.84677             99.48           88.1687            1.3297
           1.87242            101.36           98.3837           1.74955
           1.89807            108.72           101.971           1.60468
           1.92372             111.4            112.42            2.0886
           1.94937            109.28           120.913           2.03418
           1.97502             124.3           126.979           2.46969
           2.00067            134.08           131.731           1.88415
           2.02632            122.94           140.449            2.0276
           2.05197            155.04           147.766             2.637
           2.07762            176.46           155.221            2.3417
           2.10327            173.96           159.865           2.02412
           2.12892            167.86           157.384            2.2145
           2.15457            163.86           157.601           1.58145
           2.18022            143.58           155.761           2.35823
           2.20587            149.42           154.747           2.54382
           2.23152             150.6           158.526           3.02872
           2.25717            149.62           157.367           2.68416
           2.28282            151.42           151.769           2.09432
           2.30847            132.12           155.414           2.73128
           2.33412            133.08           151.226           2.52311
           2.35977            149.88           154.743            1.8505
           2.38542            141.08            149.73            1.5975
           2.41107            154.98           153.486           1.65779
           2.43672            159.84           154.315           1.69748
           2.46237             153.4           148.289           2.04733
           2.48802             152.4           155.235           2.44365
           2.51366             151.2           155.807           1.88729
           2.53931            141.46           157.796           2.58293
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088                 0                 0                 0
          0.897737                 0          0.288235         0.0790963
          0.923387              1.78           2.78824          0.255633
          0.949037              14.9           11.8329          0.492001
          0.974686             30.54           29.2694           1.15399
           1.00034             57.02           51.8941            1.0139
           1.02599             72.26           71.6518            1.1928
           1.05164             80.38           83.5835           1.51728
           1.07728              73.6           86.4871           1.68744
           1.10293             82.56           87.6624           1.97041
           1.12858             82.36           81.2059           1.69363
           1.15423             76.56           75.7412           1.45172
           1.17988             71.36           68.5706           1.44572
           1.20553              67.7           64.1365           1.35287
           1.23118             53.58           60.8706           1.46332
           1.25683             67.16           55.9847           1.49781
           1.28248             54.26           51.0471           1.08081
           1.30813             48.06           48.8506          0.963414
           1.33378             45.62           47.5471          0.999914
           1.35943              36.3           46.8765           1.52976
           1.38508             43.36           45.4882           1.44692
           1.41073             42.16           44.5588           1.56648
           1.43638             42.72           44.7471           1.45112
           1.46203             46.82           44.4212           1.07534
           1.48768             44.12           43.4259           1.22699
           1.51333             45.54           44.7282          0.785268
           1.53898             46.52           43.4506           1.16512
           1.56463             51.02           45.4271           1.64151
           1.59028             50.94           46.5035           1.64936
           1.61593              62.6           51.2106            1.5364
           1.64158             52.22           52.7035            1.0938
           1.66723             49.42           56.1365           1.39773
           1.69288              59.4           61.9635          0.862388
           1.71853              62.6           65.3494           1.35133
           1.74418             66.36           68.1718           1.30656
           1.76983             62.48           71.8306           1.15254
           1.79547             83.82           78.0141            1.7495
           1.82112             90.42           87.8341           1.66566
           1.84677              93.5           88.4824           1.28793
           1.87242             82.98           97.4776           1.86658
           1.89807            107.84           102.316           1.54697
           1.92372             113.2           112.466           1.96625
           1.94937            119.76           120.845           1.91565
           1.97502            137.14           127.576           2.39566
           2.00067            146.04           132.573           1.95228
           2.02632            145.58           140.751           1.93066
           2.05197            146.54           147.694           2.48286
           2.07762            154.34           155.169           2.20453
           2.10327            158.52           159.786            1.9066
           2.12892            157.66             157.4            2.0843
           2.15457            153.04           157.333           1.51102
           2.18022            145.28           155.145           2.29869
           2.20587             151.6           154.562           2.40091
           2.23152            154.62           158.296           2.85927
           2.25717            162.86           157.691           2.54564
           2.28282            161.52           152.342           2.04817
           2.30847            146.82           154.908           2.61698
           2.33412            149.24           151.109           2.37739
           2.35977            158.26           154.949           1.75317
           2.38542            144.78           149.439           1.52984
           2.41107            135.14           152.407           1.87899
           2.43672            148.06           153.947           1.63702
           2.46237            144.94           148.092           1.93635
           2.48802            158.56           155.431           2.30772
           2.51366            160.48           156.082           1.79617
           2.53931            148.66           157.259           2.48627
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088                 0                 0                 0
          0.897737              0.42          0.295556           0.07504
          0.923387              2.32           2.76222          0.242751
          0.949037             13.06           11.9011          0.469366
          0.974686             33.66           29.5133           1.11536
           1.00034             46.18           51.5767           1.00604
           1.02599             69.76           71.5467           1.13116
           1.05164             86.74           83.7589           1.44308
           1.07728             79.92           86.1222           1.63265
           1.10293             87.22           87.6378            1.8611
           1.12858             79.66             81.12           1.60172
           1.15423             82.14           76.0967           1.41392
           1.17988                79             69.15           1.47695
           1.20553             69.34           64.4256           1.30823
           1.23118             47.08           60.1044           1.56983
           1.25683              54.1             55.88           1.41825
           1.28248                60           51.5444           1.12943
           1.30813             45.58           48.6689          0.926867
           1.33378             42.74             47.28          0.979377
           1.35943             41.24           46.5633           1.47648
           1.38508             38.26           45.0867           1.42116
           1.41073              37.4           44.1611           1.52911
           1.43638             41.94           44.5911           1.37885
           1.46203             48.34           44.6389           1.03741
           1.48768             46.88           43.6178           1.17373
           1.51333              51.2           45.0878           0.81983
           1.53898              44.3           43.4978           1.10135
           1.56463              42.7           45.2756           1.55729
           1.59028             46.56           46.5067           1.55773
           1.61593             53.06           51.3133           1.45448
           1.64158                52           52.6644           1.03373
           1.66723             62.14             56.47           1.35929
           1.69288             61.38           61.9311          0.815086
           1.71853             58.84           64.9878           1.32376
           1.74418             78.24           68.7311            1.3484
           1.76983             75.44           72.0311           1.10582
           1.79547             83.86           78.3389           1.68218
           1.82112             85.98           87.7311            1.5763
           1.84677             99.18           89.0767           1.34654
           1.87242            105.06           97.8989           1.80979
           1.89807            106.64           102.557           1.47956
           1.92372            122.92           113.047           1.94089
           1.94937            115.08           120.524            1.8358
           1.97502            121.46           127.237           2.28654
           2.00067            120.68           131.912           1.95243
           2.02632            139.02           140.654            1.8258
           2.05197            151.96           147.931           2.35621
           2.07762            150.14            154.89           2.09969
           2.10327            150.98           159.297           1.86239
           2.12892             146.2           156.778           2.05929
           2.15457            153.74           157.133           1.44019
           2.18022            154.06           155.084           2.17177
           2.20587            155.28           154.602           2.26785
           2.23152            159.84           158.382            2.7017
           2.25717             170.8           158.419           2.50623
           2.28282            161.82           152.869           2.00091
           2.30847            150.86           154.683           2.48124
           2.33412            144.78           150.758           2.27117
           2.35977            127.08           153.401           2.23733
           2.38542             150.1           149.476           1.44529
           2.41107            152.36           152.404            1.7746
           2.43672            152.24           153.852           1.54882
           2.46237            137.42           147.499           1.91739
           2.48802            164.48           155.933            2.2336
           2.51366             159.1            156.25           1.70419
           2.53931            162.26           157.537           2.36362
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088                 0                 0                 0
          0.897737                 0              0.28          0.072685
          0.923387              1.84           2.71368          0.234777
          0.949037              12.6           11.9379          0.446102
          0.974686              32.3             29.66           1.06626
           1.00034             45.08           51.2347           1.00953
           1.02599             65.66           71.2368           1.11324
           1.05164             81.26           83.6274           1.37311
           1.07728             97.72           86.7326           1.65691
           1.10293             89.02           87.7105           1.76457
           1.12858             81.96           81.1642           1.51803
           1.15423             78.76           76.2368           1.34644
           1.17988             69.26           69.1558           1.39923
           1.20553             72.02           64.8253           1.29901
           1.23118             65.42           60.3842           1.51193
           1.25683             62.72             56.24           1.38855
           1.28248             43.72           51.1326            1.1426
           1.30813             46.72           48.5663          0.883742
           1.33378             41.08           46.9537          0.980688
           1.35943              38.1           46.1179           1.46442
           1.38508             38.72           44.7516           1.38531
           1.41073              40.2           43.9526           1.46277
           1.43638              43.1           44.5126           1.30851
           1.46203             40.36           44.4137           1.00696
           1.48768             42.26           43.5463           1.11413
           1.51333             51.22           45.4105          0.837805
           1.53898             50.28           43.8547           1.09971
           1.56463             43.28           45.1705           1.47887
           1.59028             43.68           46.3579           1.48283
           1.61593             46.16           51.0421           1.40299
           1.64158              45.7           52.2979           1.04228
           1.66723             50.88           56.1758           1.31921
           1.69288             61.02           61.8832          0.773597
           1.71853             70.26           65.2653           1.28285
           1.74418             85.94           69.6368            1.5521
           1.76983              80.1           72.4558           1.12621
           1.79547             80.72           78.4642            1.5983
           1.82112             81.82             87.42           1.52373
           1.84677             93.54           89.3116           1.29599
           1.87242             103.7           98.2042            1.7401
           1.89807            114.06           103.162           1.52052
           1.92372             112.7           113.028           1.83883
           1.94937            121.12           120.556           1.73945
           1.97502            125.22           127.131           2.16866
           2.00067             148.1           132.764           2.02706
           2.02632            150.36           141.165           1.79974
           2.05197            137.52           147.383           2.29503
           2.07762            140.28           154.121           2.12532
           2.10327            150.26           158.821           1.82409
           2.12892            159.56           156.924            1.9561
           2.15457            158.32           157.196           1.36575
           2.18022            159.46           155.315           2.06964
           2.20587            172.08           155.522           2.32759
           2.23152            169.72           158.979           2.62458
           2.25717            149.42           157.945           2.41866
           2.28282            149.84           152.709           1.90194
           2.30847             133.6           153.574            2.5869
           2.33412             149.9           150.713           2.15209
           2.35977             128.7           152.101           2.46856
           2.38542            141.52           149.057           1.42859
           2.41107            134.26           151.449           1.92105
           2.43672            127.96           152.489           1.97796
           2.46237            156.66           147.981           1.87612
           2.48802            162.72           156.291           2.14442
           2.51366             161.7           156.537           1.63846
           2.53931            165.48           157.955           2.27589
                 0                 0                 0                 0
         0.0256496                 0                 0                 0
         0.0512993                 0                 0                 0
         0.0769489                 0                 0                 0
          0.102599                 0                 0                 0
          0.128248                 0                 0                 0
          0.153898                 0                 0                 0
          0.179547                 0                 0                 0
          0.205197                 0                 0                 0
          0.230847                 0                 0                 0
          0.256496                 0                 0                 0
          0.282146                 0                 0                 0
          0.307796                 0                 0                 0
          0.333445                 0                 0                 0
          0.359095                 0                 0                 0
          0.384745                 0                 0                 0
          0.410394                 0                 0                 0
          0.436044                 0                 0                 0
          0.461694                 0                 0                 0
          0.487343                 0                 0                 0
          0.512993                 0                 0                 0
          0.538642                 0                 0                 0
          0.564292                 0                 0                 0
          0.589942                 0                 0                 0
          0.615591                 0                 0                 0
          0.641241                 0                 0                 0
          0.666891                 0                 0                 0
           0.69254                 0                 0                 0
           0.71819                 0                 0                 0
           0.74384                 0                 0                 0
          0.769489                 0                 0                 0
          0.795139                 0                 0                 0
          0.820788                 0                 0                 0
          0.846438                 0                 0                 0
          0.872088                 0                 0                 0
          0.897737              0.58             0.295         0.0705815
          0.923387                 4             2.778           0.23168
          0.949037             12.72            11.977          0.425507
          0.974686             28.26             29.59           1.01524
           1.00034             46.36            50.991          0.988035
           1.02599             77.58            71.554           1.10183
           1.05164              80.7            83.481           1.31223
           1.07728             83.08             86.55            1.5841
           1.10293             82.62            87.456            1.6946
           1.12858             83.42            81.277           1.44631
           1.15423             83.72            76.611           1.33009
           1.17988             69.52            69.174           1.32938
           1.20553             75.74            65.371           1.34381
           1.23118             63.36            60.533           1.44364
           1.25683             57.64             56.31           1.32088
           1.28248             49.54            51.053           1.08824
           1.30813             39.34            48.105          0.952378
           1.33378             47.06            46.959          0.931668
           1.35943             47.94            46.209           1.39403
           1.38508             40.74            44.551           1.33048
           1.41073             35.94            43.552           1.44346
           1.43638             36.72            44.123            1.2998
           1.46203             40.58            44.222          0.974681
           1.48768              41.1            43.424           1.06512
           1.51333             44.22            45.351          0.798027
           1.53898             52.86            44.305           1.13316
           1.56463              58.3            45.827           1.54377
           1.59028             46.84            46.382           1.40888
           1.61593             52.58            51.119           1.33494
           1.64158              54.4            52.403          0.995455
           1.66723             47.38            55.736           1.32453
           1.69288             49.52            61.265          0.950324
           1.71853             57.94            64.899           1.26991
           1.74418             66.92            69.501           1.48043
