# total attempts: 10000
0.246679           -0.789562            -1.02473
0.246679           -0.789562            -1.02473
-0.0103289           -0.116429           -0.472632
-0.0103289           -0.116429           -0.472632
0.0813869            -1.08183           -0.306275
0.0813869            -1.08183           -0.306275
0.593482            -1.12355           -0.317756
0.0720182            -1.17996           -0.147922
0.305637            -1.01902           -0.980014
1.16937           -0.510917           -0.976298
1.54138           -0.772215           -0.672389
1.54138           -0.772215           -0.672389
1.54138           -0.772215           -0.672389
1.54138           -0.772215           -0.672389
2.37909            0.107536          -0.0458181
1.6467           -0.785505            0.381027
0.870252            0.185445            0.179071
0.415755           -0.311824            0.255372
-0.01986           -0.348765           -0.732858
-0.01986           -0.348765           -0.732858
-0.01986           -0.348765           -0.732858
0.643545            0.148775           -0.454633
0.0459819           -0.533029            -0.10477
0.0459819           -0.533029            -0.10477
0.0459819           -0.533029            -0.10477
0.0989096           -0.380984            0.602639
0.0989096           -0.380984            0.602639
0.0989096           -0.380984            0.602639
0.0989096           -0.380984            0.602639
0.0989096           -0.380984            0.602639
0.0989096           -0.380984            0.602639
0.989222           -0.697712             1.12273
0.989222           -0.697712             1.12273
1.97384            -1.58457            0.278364
2.82469           -0.998458           -0.503854
2.82469           -0.998458           -0.503854
1.923            -1.84262           -0.964763
1.923            -1.84262           -0.964763
1.29787            -2.32509            -1.84459
1.29787            -2.32509            -1.84459
1.9458            -1.79701           -0.855691
1.9458            -1.79701           -0.855691
1.44269            -1.28039           -0.956939
1.43431           -0.505417            -1.23894
0.730586           0.0819575            -1.67524
1.34868            0.212043            -1.27863
1.34868            0.212043            -1.27863
0.941409            0.529922            -1.03004
1.20344           -0.249244           -0.407691
1.01951            0.640325           0.0207433
1.01951            0.640325           0.0207433
0.524055            0.304079            0.736526
0.524055            0.304079            0.736526
0.601462           -0.117897            0.816834
0.927243           -0.788327            0.182429
0.779197            -1.71554           -0.400091
0.779197            -1.71554           -0.400091
0.819811            -1.50899             -1.2943
0.819811            -1.50899             -1.2943
0.273121            -2.16858            -2.14295
0.273121            -2.16858            -2.14295
-0.0359768            -2.76612            -3.01629
0.0745033            -2.81278            -2.51341
-0.920051            -3.03202            -1.57754
-0.991438            -3.62597           -0.937285
-0.991438            -3.62597           -0.937285
-0.778151            -3.03394            -1.35973
-0.778151            -3.03394            -1.35973
-0.778151            -3.03394            -1.35973
-0.743287            -2.90754            -1.97749
-0.743287            -2.90754            -1.97749
-0.66252            -3.03802             -1.6537
-0.648144            -2.60643            -1.87714
-0.648144            -2.60643            -1.87714
-0.757103            -2.87591            -2.16959
-1.57084             -2.0017            -1.84858
-1.0216            -1.68174            -2.61818
-0.820156            -1.90409            -2.48255
-1.57412            -1.41594            -2.25343
-0.978279            -1.32153            -3.23362
-0.978279            -1.32153            -3.23362
-0.0660183           -0.984503            -2.23843
-0.937684           -0.417625            -2.10414
-1.12976           -0.641025            -2.76499
-1.12976           -0.641025            -2.76499
-0.36436           -0.188066            -2.41663
-0.452019            0.518039             -1.5807
-0.181773           -0.129971            -1.76442
0.570088            0.202257            -2.48551
-0.344398             1.13382            -1.78533
-0.344398             1.13382            -1.78533
